descriptor,PLS1_weight,PLS2_weight,PLS3_weight,PLS4_weight,PLS5_weight,PLS6_weight,PLS7_weight,PLS8_weight,PLS9_weight,PLS10_weight,PLS11_weight,PLS12_weight,PLS13_weight,PLS14_weight,PLS15_weight,PLS16_weight,PLS17_weight,PLS18_weight,PLS19_weight,PLS20_weight
minHBint4,-0.028886073179898934,0.002875106495761635,-0.0025098121689011896,-0.03663211675640598,-0.055314071004386504,0.09919021221040286,0.05278689625686689,0.02666774722241167,0.024793190640706342,0.045012159433346195,-0.05917544123188589,-0.0668643666697396,-0.04047484589639874,-0.0029877093760904824,0.10774671585448117,0.022045934770342116,0.06000837360019174,-0.05837732707118434,0.05795814237701019,0.018372445678016797
minHBint5,0.02302707928334987,-0.05422577804642493,0.08216401969584143,0.06178946418349808,-0.0756534274583595,0.062352603573969115,0.02043359562461754,-0.02382692907596173,0.04392115396852599,0.054398253353278726,-0.07927797908736962,-0.031716087949596614,0.004371736267317813,-0.10643516872678134,-0.011207730432025009,-0.007456308070067157,-0.09731115261585044,-0.017010118230637618,0.012744564754613262,-0.04252097947900251
minHBint6,-0.024630482517177654,-0.013489822096937191,0.013313453896176114,-0.04035106879665135,-0.04027685045864422,0.07938847248765939,0.04130116255288453,0.03631033550430024,0.029527015795140662,0.029977556485438896,-0.00530208815596635,-0.0206612787934211,0.03350216554099578,-0.06740904772763012,-0.007306615262321031,-0.0020612659278579186,-0.08559842457484082,0.09754566277607547,-0.043882788078737175,0.009984281165422972
minHBint7,0.030875691672292305,-0.022445275402164497,0.03148655698788593,0.001694400007099047,-0.06701516982889769,0.05296188585731372,0.03731692154694342,0.0653033851027319,-0.054192537916401676,-0.07156698594737705,-0.049224480458117115,-0.0422826886876484,-0.0006461912344332379,-0.015417439818703709,0.01149961759755732,0.07857693652736657,-0.04369256942833539,0.057273827560269684,-0.0872076628964486,-0.015670985579259947
minHBint8,0.007499276046119318,-0.028308844062640413,0.05735245736564546,0.05761151634153025,-0.023858934529592833,-0.028826265748977353,-0.009802675268596734,0.0389856549622757,0.04183801215297159,-0.026966537780264786,-0.011521374091786878,-0.10385063324231325,-0.06954842100817979,0.06402657006406594,0.09817181418334937,0.051247966075196445,0.07275841457838587,0.021917053857080107,-0.09478551694956948,0.03456676638522187
minHBint9,0.015472618724938578,-0.04795242161606797,0.057704965369272485,-0.014617328785672602,-0.027123530743909285,0.03675627274421495,0.01079551800399464,0.04135870466235979,0.004413716307686219,-0.008066434107127507,-0.004686673751663836,0.002273231846584034,-0.05235312913679908,0.026180648536919645,0.07059310677489722,-0.015367276742876548,0.0067802544108136135,-0.020489016063943984,-0.04059705932284814,-0.059448040316299064
minHBint10,0.07018862501450625,-0.08020002480190516,0.0776790249387218,-0.007874904551489804,-0.011573780441843255,0.0050986379655436655,0.03518957976873378,0.05705597013799918,-0.03967533438792177,-0.07513515777281167,0.029140484818777124,0.05118506078548894,-0.027398886358211246,0.010735494741341578,0.05191906301974944,-0.04910438060668738,-0.025543999323447808,-0.015100832986576183,-0.03279747060147411,0.009194898905454798
minHsOH,0.08738978448791182,-0.1262783570129712,0.08783289607413233,-0.053282148439185606,-0.010506049374469206,0.03556749744730827,-0.00355855192768025,-0.0006640473661533587,0.030672527231029204,0.05346251546440221,-0.0645394509696906,-0.05623804971623271,0.010694652179909834,0.012846969229836877,0.013709629039632359,-0.0014631185367981099,-0.04131136659786041,0.030212163984319692,-0.07994320008666704,-0.027745364827257188
minHdNH,-0.013315046055432945,0.030237903870775622,0.07983034863341919,-0.002806196465010492,0.02433376481640158,-0.024361507078390576,-0.024375300173680014,-0.07562971897946141,0.021368313629570427,-0.011955861016117595,0.05615256392518894,0.04859494980423565,0.013899791890166529,0.022185262396288125,-0.03990092756258073,0.029172478147661583,0.0008443083469204657,0.05597913296655751,0.06975654960958953,0.0010631765892459056
minHsSH,-0.0050254534810628025,0.001904851459338587,0.0023324904747101835,0.012603514851924806,-0.012399753900687236,-0.007442794745703503,-0.02387256129571027,-0.012054732748983157,-0.02180981405607927,-0.035327517748122754,-0.04011922049492018,-0.000873345757475472,0.05034960271710295,0.05047953391781129,0.005088669209719367,0.023225680853670858,0.031666494367859115,0.0514926671842752,0.028278973574645743,-0.009882353185534914
minHsNH2,-0.02482578239237653,0.034091984185916566,0.022866671636438015,-0.002516940601608574,0.00049287384261042,0.0034053024418414825,0.0006169658134817839,-0.05436208670999959,0.024707055974799347,-0.01748982221656026,0.03143976321938103,0.01933710885859506,-0.00529362278361687,0.00314531485247483,-0.09009386480399982,0.08847726849097577,0.0411560407328889,0.04995623240960407,0.017727769540490084,0.003034869743808074
minHssNH,-0.07063095698855647,0.0918132730925182,-0.04807095487336176,0.01036803038323233,-0.04603443299895666,-0.010036457425721833,-0.022374839452131687,-0.04876197843087404,-0.04042389881954051,0.01589620204841025,-0.02092160437363772,0.02366478837059659,0.060978896835718506,-0.04623093705371108,-0.030578561686026427,-0.016697114794713922,0.06726504839577942,-0.03350501438222162,-0.0939572803259278,0.005998495259969209
minHaaNH,-0.011177752869791063,-0.0055805055527271335,0.0495786674934296,0.1064883121676702,0.016989641842033935,-0.13341024462960077,-0.01951666893798749,0.027579890420109186,0.041961231240572314,-0.053059223175214075,0.04678396513889395,-0.10596294692774232,0.01744183309203203,-0.07156409222850371,0.05348260148939606,-0.02474621984061433,0.0026951740497351486,0.053587170805025695,0.02486985702246895,0.010687488833799571
minHtCH,-0.00099816556592928,-0.007880898455933632,0.014523948045601988,0.003507298506671194,0.0214407927658609,0.03456475781410728,-0.023611631355946704,-0.03163813398612676,0.06902592929743119,-0.043615619997156414,-0.10242334955616594,0.06461362236640407,-0.06579562545457503,-0.020268793965030656,-0.009857167404521817,-0.07498451070774054,0.06883650129824681,0.07136931272047427,-0.0722781384847059,0.11002769309016107
minHdCH2,-0.016772268727152845,-0.000388765464011617,0.004629209249041232,-0.003370390853184949,0.0012133567906412986,0.06546126308040225,-0.023522058688401952,-0.02767189746280694,0.07013182344339773,-0.07791123226212329,0.01991384283511784,-0.026298468402380194,-0.018881604179005956,-0.0022693563909586684,-0.05122789305676869,-0.04822930389989155,-0.012405189454882315,-0.053046016385745236,0.005578210610914575,-0.012816767020266786
minHdsCH,-0.018113456926623406,0.015311352420561714,-0.010422370612086012,-0.038504125466043225,-0.03364705518627777,0.03713203424517364,-0.0820840319197619,-0.0017290143902994914,0.06256817706822188,-0.07117907392769728,-0.015517454804475693,-0.09450805105838063,0.10104400325857814,0.0830070541296638,-0.07806082733618774,-0.008379263388929768,0.03006392562208589,0.02053057814024794,0.022783341752321884,-0.0882884398532481
minHaaCH,-0.006717488253780486,-0.040053214003932046,0.00804323328645931,-0.047631788498066256,-0.08640888323641367,-0.03492181927351622,0.007945382159937056,0.006176707516065664,0.0020752662278398113,0.016946630779616053,0.026938957075509706,-0.014423862394852894,-0.02800802974778087,-0.049460906791127364,0.06611437179775939,-0.005720946440484024,0.013386283081001812,-0.035272489684975025,0.04411903670756019,-0.025664067784060454
minHCHnX,0.01082194439287443,-0.005182231273736592,0.0028271567418978534,-0.0350646330047193,0.03496028388928691,-0.05602279792964139,-0.03332365159315886,0.06401931967121727,-0.040166489076221314,0.09588376344773678,-0.09361880506267259,0.05094456926409456,0.03596582796062426,0.09486861665007001,0.051289412613290376,0.01248750017629604,0.0566431181189664,0.13386053994856006,0.10531821330902914,-0.003771430908877127
minHCsats,0.02709497717361332,0.04717790208833065,-0.04734532623747739,-0.015563129619140265,0.048783596142337564,-0.07198095705749054,-0.12954618868922144,-0.04005855680493401,-0.018190106976940436,-0.05781375908478392,0.1676625956317263,0.12625964156173197,0.05493013311810721,-0.00026388701060013815,0.07732547387265264,-0.047978672217329925,-0.041676009839243335,0.03944998009859851,-0.04150465892027555,-0.022431297904932774
minHCsatu,-0.020049608616232843,0.06213739507210495,-0.02722683186280767,0.028768856707432167,-0.03510137159899388,0.03804228217224378,-0.03422102129274338,-0.02093658074954213,0.021020250117155626,-0.014460119571420803,0.02522316834100399,-0.01926537220414128,0.004518052967068317,0.004872088648361707,0.1241094472502433,-0.018304214606640334,0.0051402434350543745,0.10467927012437721,-0.022634491880760575,-0.012473866860720148
minHAvin,0.010053185949444448,-0.011064979380205127,0.02388408878718525,0.015615385885259203,-0.0867603450190752,0.06737587861356513,-0.012894920359744716,0.05920324167895676,0.013663488251099197,-0.09634296416191382,0.05312205053380448,-0.043710197468556845,0.10843952951771131,0.09611924893665098,-0.058203295459031135,-0.04746476111937071,0.028960462592232884,-0.004476183380165801,0.05300888592208084,-0.06509861514140777
minHother,-0.016766934597419403,-0.03482743800398991,0.009932996878541645,-0.04732576047804913,-0.09392644572712434,0.006366048249019675,0.041894033545783846,0.051531356737950125,-0.022657429279510376,-0.01628058136172665,0.03010392770091309,0.0018624437467341208,-0.021958510292095307,-0.07541677098604564,0.05407193491076167,0.006334745764684605,-0.005593900777762156,0.011263090587134232,0.015554247983963381,-0.0371011646886562
minsCH3,-0.006146833018322341,0.03029261546850337,-0.01387898841157498,0.03650367222945459,0.029508568221101022,0.05440513977948833,0.014948638946084801,0.010139399336114779,0.03576973182097256,0.1180012178124841,0.04033326348199936,-0.08249659531557521,-0.032183216384906635,0.01805191204493715,-0.030205229818421567,-0.05838204685883188,-0.06787043492591961,0.08582956078721315,0.013185908244947565,0.05878587010744257
mindCH2,-0.017810436846391435,0.0048003212029442905,-0.0018657690116452318,-0.0031607428475658324,0.012339093142245834,0.07470007935085601,-0.018782386720032542,-0.017803081339333473,0.06535399439711888,-0.08531039910358067,0.015012866129952347,-0.023716162648981968,-0.024606998073576455,0.0071754089244006536,-0.0463391294705518,-0.056137928327987655,-0.027903680955206272,-0.030524539182088365,-0.011958568352373175,-0.01265040913254888
minssCH2,0.04957588241415773,-0.009992462099780575,-0.02172032240999797,0.07583239683388147,0.02938562624953922,0.03156818944627292,0.0010646310475094455,-0.04392717624963073,-0.020094560983256255,-0.000250814476909077,-0.003630619698109391,-0.029550502848792855,-0.00634924916258893,0.01141101958876063,-0.025644389060425637,0.01080122667258533,-0.015437636512070797,-0.01078491582214054,-0.03158932356231133,-0.04450324209435592
mintCH,-0.0009371426627407197,-0.006984693680845015,0.01582505092054775,0.012175920739862015,0.015595481515229562,0.05394427178540823,-0.0029190285658430206,-0.008116022246192131,0.045502383608299904,-0.07459533504519948,-0.07029602559920999,0.0971171458633747,-0.03664748271152206,-0.04869490645133282,-0.03910057458764309,-0.051617057263472654,0.09032567596370031,0.04767455876953807,-0.052144006403721715,0.12784767870153949
mindsCH,-0.02673621691572816,0.03514377859601757,-0.0404895480441734,-0.04993730265797239,0.024238165182726625,0.02744764919920842,-0.11059786291983903,-0.03930548950351414,0.11094792138791144,-0.047232019965650913,-0.06171780592109292,-0.07687219024286525,0.1138653603466107,0.04445780764325807,-0.11738740462815164,0.024355541357890358,0.04453107328854597,-0.014611892525981112,0.042052118464803445,-0.03295049662905189
minaaCH,0.023844448096573004,-0.007392850179814613,-0.04079861663548017,0.053282188683698974,-0.018962001016154778,-0.06124962984382024,0.03101883869620327,-0.06639650086796735,-0.03682860403943928,0.0010161873742205133,0.09841894780261493,0.011079721786597248,0.011332385932339102,0.06580087064617944,0.057170288483687604,-0.037703880970052346,0.0010202902324529606,-0.02871538610147402,0.06135563886416401,-0.015406338100233442
minsssCH,-0.00817788464056284,-0.02967159256616919,-0.002832406482681977,0.07709690672889621,-0.019793110322326432,0.04626076030742778,0.05489329992627055,-0.038939030060342314,0.024325288279358905,0.007181983366886317,-0.05322365646184918,-0.10631872354094402,-0.0440286283205631,0.036256677227734235,0.01906563063895063,-0.10997262364675696,-0.08053382656291017,-0.039465987682982206,-0.06986756690775829,0.028688601063052006
mintsC,-0.014378000985116922,-0.00300421536737898,0.008082861052219215,0.005810304854935688,0.001554863015677811,0.037626669786184216,0.0171307465141034,-0.007443785563122168,-0.004139084348991883,-0.10312641339836254,-0.08330637401570308,0.08916878437411639,-0.10160887060140163,-0.04646132381779799,-0.04507083528176111,-0.09876698115113046,0.08061175340600961,0.050311139629606254,0.04577263661173066,-0.029597504345385946
mindssC,0.03648195579196942,-0.023891095586714966,-0.009598218609351224,0.056688097872136266,0.021918455747438514,0.06893076614618267,0.06015251011461372,-0.03494037155842092,0.03609115414990818,0.03986122151041791,-0.09531311958268626,0.024058637003246622,0.0009998614201447442,-0.015515703614095796,0.029585754182428602,0.03356463204319259,-0.020649913685459757,0.08655132111871922,-0.06491629727309574,-0.06926085917184424
minaasC,-0.020252656910901584,0.047843317725142054,-0.05140364397679739,0.09122032070792073,0.013421646744537982,-0.013277704597220904,0.054576037456740334,-0.05964806642516812,-0.028615561484383437,-0.03087379506676172,0.04514227115878109,-0.00415643635655868,0.026568532823837115,0.08271855245474115,0.04696602390340823,-0.017769938836319145,-0.0522577881292595,0.039195433958235534,0.02595533584608964,0.005272156313509452
minaaaC,0.00022143809345242455,-0.013933707004208084,-0.007567963005599188,0.002821080391478241,0.031049158663733926,-0.1271227568062168,0.09732687829744317,0.022182661485669795,0.08861887593944205,-0.004629463575678454,0.0069444557015587004,-0.027707017185098493,-0.0552036440403853,0.09143966208639111,0.026001075080428038,-0.027249411787223236,-0.013888496038273102,0.06043131881299286,-0.10572583758682544,-0.0020115917709821163
minssssC,-0.004445669330745757,0.008571550922652525,-0.04801848268244809,-0.025519997591043012,0.025224241642954285,0.05228213905350977,0.09985837074126658,-0.08281969854607606,-0.011047893146969998,-0.04109088322042187,-0.03447087617789015,-0.021022158043621855,0.010475083053780263,0.08592731581147353,0.0659666459507844,0.06486830159145276,0.0005732734179125259,-0.0013166397641503462,-0.02696051783786373,-0.0468378156502822
minsNH2,-0.024063071275291812,0.037761181607984494,0.02926200945298857,-0.0020823498009382934,0.00186822542714663,0.0049731572394731945,0.006460146670900959,-0.054854169845186034,0.03090990813910679,-0.002413405181423067,0.00529332497828555,-0.009719404136351037,-0.03840968263209224,0.04114207410459377,-0.0524990567289294,0.05616536323357679,0.010745100143982412,0.075806988509299,-0.005437622867921328,-0.023261542077871362
mindNH,-0.012607150861205141,0.03266019897665154,0.08373710020749962,-0.0008655909511286211,0.01957548598614552,-0.015384078812670598,-0.009688653139131084,-0.06406313326881981,0.01524513501521079,-0.014135854437446489,0.04558939090582451,0.03372609741080472,-0.001216657001636028,0.04119679985035582,-0.015023362827507382,0.006635868472113423,-0.01990749203590083,0.06851938447410803,0.060528675333495756,-0.003865789103924402
minssNH,-0.0553377940624457,0.08704457241313683,-0.04283247993174424,0.014119615794713908,-0.03620619722851392,-0.00714422223910641,-0.0030040405867052043,-0.045916068611465535,-0.0500370161051268,0.03870114465768806,-0.05156875892850041,-0.023521785794579742,0.03939306918002289,-0.03387679301357336,-0.01329791921516483,-0.04102468806112429,0.059351789733563205,-0.011825239910236821,-0.12184827594573844,0.03127497114296556
minaaNH,-0.005620235048812098,-0.004477923350220489,0.04143843145276059,0.09234809038342259,0.02031471863113045,-0.1330566850476063,-0.010535321712592367,0.021487942148355588,0.039212640437110986,-0.0452843077282982,0.029244960584620835,-0.12346127685134299,0.019110317684164057,-0.07110517217111803,0.05243201093171553,-0.04761032085420199,-0.023125502898323484,0.07678639177343562,0.0222895356015456,0.045812113529955845
mintN,-0.01700113050688741,0.000527735914469551,0.0018971819534040126,-0.00040320947918577257,-0.012125821687252342,0.005565380899754498,0.015418011627572416,-0.0124953138864002,-0.02240936874690697,-0.06376677653045099,-0.05854939026272159,0.05114990537619729,-0.07614145940779668,-0.04832082757669667,-0.044520778199650585,-0.07422863319051164,0.02334077749909338,0.05399174268037536,0.07198765036592578,-0.10696904428522667
mindsN,-0.055103814137120205,0.04504570960782452,-0.052397855168753144,-0.05582570769450045,0.00677914494297765,0.001474508627065797,-0.022262933074873016,-0.018894227660942654,-0.05694481955784198,-0.08633743016137387,-0.052943070922706205,-0.05343616545368738,0.03245556130999074,0.022508847813773575,-0.01754270464120642,0.060904836806208874,-9.113877779336045e-05,0.040490363796002855,0.02330287001667311,0.020854413224960556
minaaN,-0.0701130981842383,0.0290737869849467,-0.013956778740340592,0.027764977732523958,-0.0003363325969206101,-0.08881093522733385,0.05483345560705674,0.008908563127384788,0.035596349053512506,-0.019486741182665586,0.04377015551510501,0.07736348105355549,0.049142868996470634,-0.075297559777428,-0.06444354011926465,-0.010734431187512094,0.012181531808564568,-0.0244241838164448,-0.007704889481111935,-0.10405705342255032
minsssN,0.09429991173754523,-0.022143711652529683,0.007621404746842311,0.05796769784260324,-0.05867378836017442,0.026379593916819738,-0.028406960176279777,-0.04564074270633698,-0.05930234612606964,0.009663321932095797,-0.013100987689078764,-0.007460820880401506,-0.015410848437453602,-0.05493464930346416,-0.02420657468710182,0.03174486559102849,0.02076782697125648,-0.026169247565785973,0.024759906258703855,-0.023338579527610166
minaasN,-0.005636829816634997,0.03877435164293918,-0.07083918204490477,-0.03895147048147372,0.0269906477662158,-0.04646750286548831,0.09692639343634188,0.015077542842072822,0.06938986234680676,0.06566953814936238,0.021181312151128652,0.06086781151367644,-0.01974820178556271,0.034421603706315064,-0.043292315723781026,-0.018442948796828732,-0.024390906257871603,-0.014192482520551513,0.024554493202383683,0.030697199155914658
minssssNp,0.0014340483935509091,0.0015621465029917324,-0.005424367769362202,-0.007070084081868593,0.003578480909076076,0.0071076332952595194,0.021915782602904027,0.006213792086635606,0.017653336501456594,0.018532300577936325,0.033775561282119185,0.013574931005054811,-0.03458619208286905,0.03114650179881431,-0.02090750765518208,0.029184323374335193,0.023176841211310882,0.004747013633293928,-0.04535272691881314,-0.014204831822462658
minsOH,0.10205891722788807,-0.1094900976018986,0.060839476415542965,-0.05911125509269474,0.031099467708797502,0.06106299775403003,0.005213415322438073,0.02334623351768658,0.02402925706566971,0.021483035689974807,-0.04698002171159619,-0.005984430956704296,0.01792202088495075,0.003496604924187264,-0.009994328672048934,0.028127246470739633,-0.030454222334136475,-0.004457449610997738,-0.047928266202222236,0.01686156037426718
mindO,-0.07340853424854926,0.09925624860892027,-0.06898677993100488,-0.03936842505416795,-0.01091911561559773,-0.05313972392253888,-0.10123604697674055,0.0190298507379372,0.014330185899753257,0.0014517950879572136,0.017398757644869863,-0.050413585661465955,0.07453809469303488,-0.02522232774071968,0.023462359166913797,0.02659989162950484,0.0034703934695080978,0.008722351471423164,-0.041620203354795826,0.10880202918204823
minssO,0.04623634332839312,0.026747912601067597,-0.06632836302563563,-0.05768506960556434,-0.016268152872825875,-0.004656975443707855,-0.0637178435440988,-0.05513052772942353,-0.018133624292763342,0.004599220650957126,0.03965875925642131,-0.04376077495769345,-0.10031128260765458,-0.028109552348081074,-0.045058428001463376,0.12712445947418305,0.04098249676874329,-0.04252877191159867,0.09085804719949891,0.035103256322988684
minaaO,-0.06077738179961902,0.019961884933585753,-0.015060088898987524,-0.013150062332532136,-0.03245520826314028,0.0062271837064199875,0.05578774977826764,-0.01260424002282917,0.06792407453859227,0.038120697056916404,-0.025362759035213,0.0627368609257599,0.007833312747155648,-0.0547115051261631,-0.010012257356973734,-0.01671405093489718,-0.019300182040964453,-0.07647844916264072,0.03785596143625067,-0.12756462916294173
minsOm,-0.011415285849519674,0.006830732395645928,0.012906298733082565,0.03637757313392283,-0.05484478014191733,0.029474695256919724,0.0010339929314489116,-0.01041887969285841,0.019648059707190867,0.021777050081501787,-0.04365598531073421,0.03949985620570389,0.062199756355583544,0.002357315497497968,0.019001513526745412,-0.00390304735006645,0.022527115050536683,0.005783112261737475,-0.010249695521517025,0.026851505389467963
minsF,0.024240011361223845,-0.05256589172786406,0.08201269098617463,0.019845002350119077,-0.04145995527168351,-0.03397401489959013,-0.04508680077651091,0.11155267810706881,-0.01529116720652645,0.030331326336193096,-0.040619572160780694,-0.04298086499434735,-0.08670248911487408,0.0013876171194092375,0.004758731235802006,-0.04481252618097001,0.08664749668545535,0.0210295177147589,-0.014396968213601079,-0.10198572884076829
mindsssP,0.007869694914820183,-0.010971601344363032,0.001981002648777094,-0.015493878073269428,0.024130365227484483,-0.025674982313212552,0.0017441560683572035,-0.01060265226600568,-0.008070404293488547,-0.03288388591523237,-0.00190593748523648,-0.009442318861193129,0.02989056875213866,-0.028372126753725253,0.018322943417027896,-0.020666877315338113,-0.02935013092890481,0.04202446975346686,0.04267190147716873,0.038215917157540476
minsSH,-0.005025453481062805,0.001904851459338587,0.0023324904747101844,0.012603514851924815,-0.012399753900687245,-0.007442794745703507,-0.023872561295710276,-0.012054732748983164,-0.02180981405607927,-0.03532751774812277,-0.040119220494920206,-0.0008733457574754633,0.050349602717102974,0.05047953391781131,0.0050886692097193865,0.02322568085367088,0.03166649436785913,0.05149266718427524,0.028278973574645733,-0.009882353185534978
mindS,-0.012882576064027318,0.007323292375165763,0.019707960146152875,0.06785766703203357,-0.06969665376143755,0.054755431636322384,-0.027463617967740918,-0.053184738409354136,0.009740892478154076,0.05391626364519067,-0.031689289301823485,0.10339525238743157,0.09935621465765632,0.023689386454802296,0.13204866840683993,-0.04060513636725185,0.11951297949306064,-0.11583772017789402,-0.07103884628131171,-0.0635685465753304
minssS,-0.02915583546398368,0.013991643420171552,-0.06108668797500925,-0.08626637020201694,0.05574466582429455,-0.0018319299898073415,0.05717610634948072,0.06691776227842683,0.07269294568609021,0.07903692207398286,0.025292881892135785,-0.0405957584890235,0.02648074859466685,0.0015033985249153562,0.017464711596137345,0.027315079893880365,0.17154724856786982,-0.01371727624590887,-0.08796778044694581,-0.022910557040325703
minaaS,-0.0048165497481552,-0.0017955201086721623,-0.016885115106648887,-0.056067575370698175,0.05503477684321097,0.04993711222886684,0.0264861702651772,0.02499385584324521,-0.013575195910688082,0.07724214261842115,-0.05501061920791753,-0.050159421296804695,0.03939231383610839,-0.1314400499600516,0.06644346366705088,-0.08809791669855631,-0.022642556033610872,-0.029193410537054383,0.17846684185684236,-0.006580447327916287
mindssS,-0.005667536754051737,0.002459735634251862,-0.01076908853112727,-0.011103733847379841,-0.002203032954727142,-0.0023661846567457697,0.001094294864281738,-0.03263611373678922,0.008352244387423538,-0.034823756970496576,0.030836158236089244,-0.004184393418111572,-0.021326730302763136,0.05808808712036792,0.026093554855142195,0.03299499231198646,0.05180053267969777,-0.009383132989435838,-0.04170709580912446,-0.06043496223523345
minddssS,0.011235106925492275,-0.03398396899534633,0.021038371292356636,0.0013251167320464247,0.052165935523590494,-0.028531682636466292,0.021027133939804946,-0.05119312605352169,0.00708242103949535,-0.05863437293337647,0.052583565797779806,0.014088003873830074,0.02027913926726962,-0.02564026729003131,0.03792251046266618,0.001039441446936825,0.04070954599989572,0.07097708407678964,0.05495581190379231,-0.041862197857493254
minsCl,-0.010555851104531467,-0.004725785778226034,0.012607030724037556,0.02889508222557273,-0.019796623084305996,-0.003928573948306911,0.04633371951174731,0.032073943590964125,-0.05797281796157019,-0.01287203953126044,-0.002467102992116517,0.03424497048675298,-0.06961713118290547,0.10433189451020566,-0.04839201774030998,0.07255856596786513,-0.020518860672614183,0.05579623282840968,0.006665268148325062,0.07815080885084164
minsBr,-0.01332397572104019,0.015492853491130183,-0.02617768730235241,-0.006840521870711417,0.024653958356312854,-0.02034117139963514,0.05583800931255384,0.05973218974222261,-0.08462187779702084,-0.04458194337190275,-0.059849963642693446,-0.03943151745479335,0.003943836177034274,0.03925297775549868,-0.042881189671351023,0.08275095697323033,0.05949106575037905,-0.06376494932800643,0.01690920877837679,-0.08517066635227265
minsI,0.008781237296163308,-0.003860793008431181,0.00719279248928469,0.012790533356249616,-0.01937423728799832,-0.0024886321818769273,-0.032722920986062456,-0.050876619848577866,0.05965809258067836,-0.052814694442489166,0.08505778284566937,0.00505619475436417,-0.038357140924282294,-0.026554441031928694,-0.05906495281279621,0.06114022902684552,0.0407415225629375,0.06855169912727123,-0.05044444123935733,0.002766828103122231
maxHBd,0.04978615225484754,-0.10740373469080274,0.14042153539450303,0.011157754520432555,-0.04872271334314908,0.01545659619484426,-0.010498265345443215,0.0183457056519057,0.023427430845455465,-0.023408126265344394,-0.009019468708972104,-0.04968319003744341,0.05468295686753567,0.003240084609961438,-0.006369666691005408,0.02764605125275581,0.06790960982498236,-0.04977791991272763,-0.04266357550367078,0.007781323738317085
maxwHBd,0.013043338899227491,-0.006690418932497153,0.0063763545605975795,-0.028808624664790995,0.027440878158767147,-0.046903187351970056,-0.023024427501194863,0.07623161977446526,-0.056677296260598656,0.07371455074684186,-0.05791133918873039,0.08391421359614137,0.05988743958972275,0.06841096200289877,0.035019442952711935,0.0226277283566107,0.06487892720309567,0.13700987636125203,0.10123648824963849,-0.012632896358557745
maxHBa,-0.007776303259060721,0.026606595711317526,0.017519137406883517,-0.019548225650995836,-0.033561975767372215,-0.014955863387684116,-0.06806058211015167,0.10286575831344844,-0.01212050732937003,-0.02478810680004734,0.010716195911558875,-0.0077605447582126275,-0.0016559738179475975,-0.018391431581378095,0.0488328972297732,0.035564359212236225,0.07271663724010312,-0.040241815041951984,-0.05628982303189155,0.03514713314982943
maxwHBa,0.007712947829334126,-0.0032215401029757297,-0.02883902497999481,0.028290079449985933,0.04079838291822063,0.04681287573348875,-0.03118234277141394,-0.05675952828018364,0.08356376084526396,-0.07611542606242563,-0.07724542567495943,0.025161512182898783,-0.06476865987599939,0.02212216588121423,-0.05175429196115549,-0.08457892858411371,0.053731823863409384,0.0040983948942041075,-0.02055713379871056,0.05840675872392607
maxHBint2,-0.02328201892613357,0.04025899563196053,0.018092542374783905,0.01802298392760166,-0.06931517100353486,-0.002253585352861554,-0.07333243793158435,-0.013239277703465295,0.02313148059793047,0.008834524077569333,0.0012553192938797972,-0.06893105960328054,0.011254498710971464,0.10458457772147846,-0.015781986162095973,-0.04796055797786988,0.050061159871462854,0.002319235788095055,-0.045360940810469964,-0.058417449696199046
maxHBint3,-0.01633873513471871,-0.00448334146820271,0.027714186397397648,-0.07338362854501619,0.06924594899496132,-0.09562908386159205,-0.08905789429445632,-0.033200373699078675,0.013537294068855267,-0.0741251858316793,0.07645444537887786,0.07922472776977556,-0.07495733009579969,0.04499236491446617,0.10009813675086432,-0.0978133585579444,0.033732500592340335,-0.018885498052437645,-0.04797453431834617,-0.049366660577804734
maxHBint4,-0.038425888266325064,0.015539890205641392,-0.014344519403450773,-0.06509681771454844,-0.04498397267509464,0.07645075907370838,0.04848202831496945,0.0395946917145027,-0.012107904843851465,-0.02182684966786058,-0.032184302952952895,-0.052182434954320164,-0.01857020276448048,-0.018482334142122907,0.08878180817254351,0.05967560562688102,0.04071798780406612,-0.03673808769841576,0.010664985139483054,0.020341594819613073
maxHBint5,0.008715513556828479,-0.02564193452531274,0.09113785306939629,0.038200900507474725,-0.055721328986271045,0.03570811581096585,-0.0019682836995946933,-0.05905861287480086,0.08183895233097065,0.08598137413746973,-0.09954704875993935,-0.040573852497424956,0.006631367502198708,-0.11435676806352549,-0.0034021559273093335,-0.006981692538308432,-0.11556508008580527,0.007810822218112539,0.0293786398719992,0.03591438631689805
maxHBint6,-0.03531437862979683,0.008013071105685674,0.0148434252074955,-0.07342016542382394,-0.020818003256112418,0.052667104198770666,0.009398307319546145,0.024108980484918704,-0.0006237392275826914,0.009881011959374714,-0.007675622688520327,-0.030727343810398544,0.039524634054217356,-0.07313032814750475,-0.04618366836159243,0.03836052496553372,-0.07945016004311842,0.07558470695945894,-0.03966043475816741,0.09940585722174522
maxHBint7,0.01918236520884368,-0.0008135243973581427,0.03636388075726139,-0.019598358007662013,-0.048630214498175166,0.027335034890501562,0.006372479769219184,0.02792182284968678,-0.031682722112743034,-0.053080015615782336,-0.05874617689117701,-0.04119984198391965,0.00385984572404968,-0.023456508590932082,0.01852462253884754,0.0895965896191371,-0.015661722141695075,-0.00033945480914471336,-0.039598664266411156,0.06118129625306188
