SMILES,T2_score,SPE_score,flag_T2_ge_empirical_99pct,flag_SPE_ge_empirical_99pct,flag_multivariate_outlier_empirical
CCCC[C@]12CCC(=O)C(=C1c3ccc(O)cc3C2)Br,12.780185535487748,77.85190906182679,False,False,False
CCCC[C@@]12CCC(=O)C(=C1c3ccc(O)cc3C2)Br,12.780185535487748,77.85190906182679,False,False,False
CCCCC12CCC(=O)C(=C1c3ccc(O)cc3C2)Br,12.780185535487748,77.85190906182679,False,False,False
CC1CCc2ccccc2N1S(=O)(=O)c3ccc(O)cc3,12.742786326241863,68.91318529856605,False,False,False
CCC(CC)(c1ccc(N)c(C)c1)c2ccc(O)c(C)c2,12.706033557800302,181.66359622764136,False,False,False
OC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4)cn1,12.689531463311484,77.64400875323287,False,False,False
COc1ccc(OC)c(NC(=O)c2cc([nH]n2)c3ccc(C)cc3O)c1,12.688921756407149,179.0793712994974,False,False,False
CC1=Nc2cc(O)cc(O)c2C(=O)N1c3ccc(O)cc3,12.685189314014776,92.59343065262537,False,False,False
OC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4)cc1,12.683825313952834,62.331812712394864,False,False,False
Oc1ccc2c(c1)sc3c4ccccc4n(Cc5ccc(OCCN6CCOCC6)cc5)c23,12.66202217077874,242.3050539742535,False,False,False
COc1ccc2cc3c(N)nn(C(=O)Cc4ccc(Cl)cc4)c3nc2c1,12.66188812166019,320.9865271040027,False,False,False
Cc1cc(ccc1O)c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,12.653359392324518,60.948062125761346,False,False,False
Cc1cc(\C=C\C(=O)O)ccc1Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4,12.649520195943184,61.08472069683174,False,False,False
CCCC12CCC(=O)C(=C1c3ccc(O)cc3C2)Br,12.644530598198692,95.21044781695295,False,False,False
O=C(Nc1ccc2oc(nc2c1)c3ccc4ccccc4c3)c5cccs5,12.641714890132263,91.29410700979759,False,False,False
Oc1ccc(cc1)c2nn(Cc3ccccc3)c4c(Cl)cccc24,12.640932596857507,59.99821118961802,False,False,False
Oc1ccc(cc1F)c2oc3cc(Br)c(O)cc3n2,12.637174645402283,107.08747001300213,False,False,False
Cc1[nH]c2ccc(cc2c1C)c3oc(SCC(=O)c4ccccc4F)nn3,12.628739058337928,118.59255310261867,False,False,False
Cc1ccccc1NC(=O)CSc2nnc(c3occc3)c(n2)c4occc4,12.628467464146437,118.00037543631065,False,False,False
CC12CCC(=O)C(=C1c3ccc(O)cc3C2)Br,12.588480218873562,86.46821653932491,False,False,False
Cc1cc(Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4)ccc1\C=C\C(=O)O,12.58097430415656,60.63919281541465,False,False,False
COc1ccc(cc1)C2C=C(Nc3nc(NC(=O)C)nn23)c4ccc(Cl)cc4,12.578279335108673,170.47749058451737,False,False,False
COc1ccc2c(c1)C(=O)Oc3cc4oc(C)c(C)c4cc23,12.5679603795253,97.18139537039015,False,False,False
COc1ccc(NC(=O)c2occc2)cc1N,12.557448478651738,240.95293282416708,False,False,False
COC(=O)c1ccc2C(=O)N(CC3CCCO3)C(=Nc2c1)SCC(=O)Nc4ccccc4Cl,12.544531763531351,151.4601537759204,False,False,False
CCCCOC(=O)c1cc(Cl)c(O)c(Cl)c1,12.519547289608303,137.78265438813642,False,False,False
Fc1ccc(cc1)C2=C(c3ccc(OCCN4CCCC4)cc3)c5ccc(F)cc5OCC2,12.481483346423836,96.03334131120499,False,False,False
COc1ccc(cc1)c2c(C)c3cc(OC)ccc3n2Cc4ccc(OCCN5CCCCC5)cc4,12.471960073481176,81.02062909083497,False,False,False
CCCCOC(=O)c1ccc(O)cc1,12.467978950847748,68.92573930348456,False,False,False
Oc1ccc2CC3(Cc2c1)C(=Cc4ccccc34)c5ccccc5,12.44466614832553,94.08903299406275,False,False,False
CCc1c(O)ccc2c1OC(=O)c3cc(Br)ccc23,12.43548862634027,108.08476983725282,False,False,False
CCC12CCC(=O)C(=C1c3ccc(O)cc3C2)Br,12.38955772000805,80.30253941087852,False,False,False
CCOC(=O)C1CCCN(C1)C(=O)c2cc3ncc(Br)cn3n2,12.385480984297905,166.47532155817322,False,False,False
Cc1ccccc1CSCC(=O)NC(=O)NCc2occc2,12.37373402724016,104.06567183921993,False,False,False
CCCCC(CCCC)(c1ccc(O)c(CC)c1)c2ccc(O)c(CC)c2,12.366275369533312,53.356996435238514,False,False,False
COc1cc2C(=O)Oc3c(C)c(O)ccc3c2cc1Br,12.341767376062858,74.87226565989627,False,False,False
Oc1ccc2c(C=C(c3ccccc3)C24Cc5ccccc5C4)c1,12.334708479869306,95.10457183683832,False,False,False
Oc1ccc2C(N(CCc2c1)S(=O)(=O)c3cccc4ccccc34)c5ccc(OCCN6CCCC6)cc5,12.315104399916404,105.1388750598711,False,False,False
CCCCCCCCCc1c(O)cc(O)c2C(=O)C[C@H](Oc12)c3ccc(O)cc3,12.315057589538752,95.32222264691453,False,False,False
Cc1ccccc1C(=O)c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,12.306135618610424,69.38293349731694,False,False,False
CCCC(CCC)(c1ccc(O)c(C)c1)c2ccc(OCC)c(C)c2,12.304056058619034,44.132693748306615,False,False,False
C[C@@H](COc1ccc(cc1)C2Oc3ccc(O)cc3C(=C2c4cccc(c4)S(=O)(=O)C)C)N5CC[C@@H](C)C5,12.302917347428837,84.5753772254364,False,False,False
Oc1cccc(c1)N2C=Nc3cc(O)cc(O)c3C2=O,12.284852453926419,111.29397511758754,False,False,False
CC(C)c1ccc(cn1)N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4,12.252395838300444,56.01569746897603,False,False,False
COc1cc(O)c(Br)c2cc(oc12)c3ccc(O)c(F)c3,12.250426546479563,129.3265604242305,False,False,False
Oc1ccc(cc1)c2[nH]c3ccccc3c2c4ccc(O)cc4,12.229512323329418,69.41179328519097,False,False,False
CC1CC(=O)C2=C(C1)OC3=C(C2c4cc5ccccc5n4Cc6ccccc6)C(=O)CC(C)C3,12.215799180876395,159.82239380698837,False,False,False
CC(C)c1ccc(cc1F)N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4,12.191338309638796,48.12268851962475,False,False,False
Oc1ccc(cc1)C(=Cc2ccccc2)c3ccc(O)cc3,12.187464190440672,42.44306762832693,False,False,False
Cc1c(O)ccc2c1OC(C)(C)c3c(C)c(O)ccc23,12.180162640760669,80.4286225954813,False,False,False
CN(c1ccc(\C=C\C(=O)O)cc1)c2c(sc3cc(O)ccc23)c4ccc(O)cc4,12.157679771731326,68.13475799599576,False,False,False
CCC1=Nc2cc(O)cc(O)c2C(=O)N1c3ccc(O)cc3,12.153760107926841,96.66281416595653,False,False,False
CCOC(=O)COc1ccc(cc1)c2ccc(OCCN(C)C)c(Cc3ccc(cc3)c4ccccc4)c2,12.136449044738995,96.13242614316309,False,False,False
C[C@@H](COc1ccc(cc1)C2Oc3ccc(O)cc3C(=C2c4ccc(cc4)S(=O)(=O)C)C)N5CC[C@@H](C)C5,12.131280256103231,82.60919122058515,False,False,False
CCN(CC)CCOc1ccc(Cn2c3ccccc3c4sc5cc(O)ccc5c24)cc1,12.128840730969848,237.65242751427724,False,False,False
CC\C(=C(/c1ccccc1)\c2ccc(OCCN(C)C)cc2)\c3ccccc3,12.128254381190402,74.0470033250999,False,False,False
OC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccccc4)cc1,12.106561664661935,62.077227309206386,False,False,False
CCN(Cc1ccc(cc1)C(=O)N2CCc3ccc(OS(=O)(=O)N)cc3C2)Cc4ccccn4,12.09115988580193,336.2737219302911,False,False,False
Oc1ccc2cc(ccc2c1Cl)c3cc(F)c(O)cc3F,12.08570359200052,117.2759999530931,False,False,False
O=C1CCC2=C1C(C3=C(CCC3=O)O2)c4cc5ccccc5n4Cc6ccccc6,12.07844245478989,181.7518119977894,False,False,False
COCCCCCC[C@@H]1C[C@H]2[C@@H]3CC[C@H](O)C3CC[C@@H]2c4ccc(O)cc14,12.07451306884434,102.04708073181874,False,False,False
CCCc1c(O)cc2N=CN(C(=O)c2c1O)c3ccc(O)cc3,12.074145431314037,97.72086042477926,False,False,False
Oc1ccc2C(N(CCc2c1)S(=O)(=O)c3ccc4ccccc4c3)c5ccc(OCCN6CCCC6)cc5,12.073696529694516,103.23907789494936,False,False,False
CCCCOC(=O)c1cc(C)c(O)c(C)c1,12.045915990482076,49.73111609654762,False,False,False
Oc1ccc(cc1)[C@H]2CC(=O)N2c3ccc(O)cc3,12.035519272388626,282.1393435740717,False,False,False
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5C[C@H]6CCC[C@H]6C5)cc4,12.024704559357817,55.603499001573795,False,False,False
OC(=O)\C=C\c1ccc(CC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(F)cc4F)cc1,11.987388769708877,86.37002639960295,False,False,False
CCCNC(=O)c1ccc(s1)c2nc3ccccc3s2,11.98492023968779,106.30442357050424,False,False,False
Cc1ccccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,11.983833656340739,60.26160309153616,False,False,False
Cc1cc(Cl)ccc1C2=C(Cc3ccc(\C=C\C(=O)O)cc3)c4ccc(O)cc4OC2=O,11.980713444374619,94.09087786480362,False,False,False
Fc1ccc2C(=C(CCOc2c1)c3ccccc3)c4ccc(OCCN5CCCC5)cc4,11.964528654137904,88.89388595138493,False,False,False
CCN(CC)CCCOc1ccc(cc1)N2C(=O)c3cc(OC)ccc3C4=C2c5ccc(OC)cc5C4=O,11.941484900989243,98.53700721852638,False,False,False
Oc1cc(c2occc2)c3oc(nc3c1)c4ccc(O)c(F)c4,11.939085832465963,102.89730085202336,False,False,False
Cc1cc(O)c2C(=O)c3c(O)cc(O)cc3C(=O)c2c1,11.923102950306637,122.9122416413976,False,False,False
CC\C(=C(/c1ccccc1)\c2ccc(O)cc2)\c3ccccc3,11.88766038594518,45.646397008752245,False,False,False
Oc1ccc(cc1)c2ccc3c(Br)c(O)ccc3c2,11.882451065634728,64.09623349209669,False,False,False
Oc1ccc2C(=C(C(=O)Oc2c1)c3ccc(O)c(F)c3)c4ccc(O)c(F)c4,11.876172653116761,119.42861774127017,False,False,False
Cc1c(O)ccc2c1OC(=O)c3c(C)c(NS(=O)(=O)C)ccc23,11.858201991168295,118.4267278218828,False,False,False
CN(C)CCOc1ccc(Cn2c3ccccc3c4sc5cc(O)ccc5c24)cc1,11.858005708368982,238.23101747792452,False,False,False
CC(C)CN1[C@H](C)Cc2cc(O)ccc2[C@H]1c3ccc(\C=C\C(=O)O)cc3,11.847659399677283,44.61692629482636,False,False,False
CC(C)CCc1cc(NCc2ccccc2)nc(NCc3ccccc3)n1,11.836019358594546,106.82191546034082,False,False,False
CCOCCCNC(=O)c1cnc2ccc(cc2c1O)S(=O)(=O)Nc3cccc(OC)c3,11.814096128331881,154.61953016784616,False,False,False
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCS(=O)(=O)CC5)cc4,11.812511880059589,73.89504698615389,False,False,False
Cc1cc(F)ccc1C2=C(Oc3ccc(\C=C\C(=O)O)cc3)c4ccc(O)cc4OC2=O,11.80772461448622,51.07558510436195,False,False,False
CN(C)CC(=O)N1c2ccccc2CCc3ccc(NC(=O)c4ccc(N)cc4)cc13,11.803632276111149,302.1371925348343,False,False,False
CC(C)CN1CCc2cc(O)c(C)cc2[C@H]1c3ccc(\C=C\C(=O)O)cc3,11.787766986953681,45.79291235637452,False,False,False
Oc1cccc2c(OC(=O)c3ccc(Br)cc3)cccc12,11.787105199118576,170.50537012226312,False,False,False
CC(C)CN1CCc2c(C)c(O)ccc2[C@H]1c3ccc(\C=C\C(=O)O)cc3,11.738334905990316,44.4664225346289,False,False,False
CC(C)CNc1cc(CCc2ccccc2)nc(NCc3ccccc3)n1,11.737118904612958,102.7566578915679,False,False,False
CC(C)CNc1nc(CCc2ccccc2)cc(NCc3ccccc3)n1,11.715950291802244,102.07081594342662,False,False,False
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CC6CC5CO6)cc4,11.715129968070176,47.019375469496964,False,False,False
CC(C)(C)Cc1c(O)cc(O)c2C(=O)C[C@H](Oc12)c3ccc(O)cc3,11.683994785585801,160.4788732286847,False,False,False
Oc1cc(Br)c2oc(cc2c1)c3ccc(O)c(F)c3,11.669124029511313,110.30040362334825,False,False,False
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCC5)cc4,11.647035090443357,67.35016966897493,False,False,False
CCc1ccccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,11.646882158732444,63.50535658236165,False,False,False
CC(C)Oc1ccc(cc1)c2c(C)c3cc(O)ccc3n2Cc4ccc(OC5C=CC=C5)cc4,11.61613588862274,146.27198160276788,False,False,False
CNc1nnc(s1)C2=Cc3cc(Cl)ccc3OC2=O,11.608426606376357,142.9868835518093,False,False,False
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCC(F)(F)CC5)cc4,11.606328182050193,58.176572994040924,False,False,False
Oc1c(\C=N\c2cccc3cccnc23)sc4ccccc14,11.602508174592638,124.0923206038033,False,False,False
Cc1cc(C)nc(n1)N2CCN(CC2)c3ccc(cc3)C(=O)c4c(sc5cc(O)ccc45)c6ccc(O)cc6,11.580620506883431,129.62768850197443,False,False,False
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5C6CCC5CC6)cc4,11.578575563302316,46.58639135016904,False,False,False
COc1ccc(OC)c(c1)N2C(=O)[C@H]3ON=C([C@H]3C2=O)c4ccccc4Cl,11.571025190720766,201.8077841542178,False,False,False
Oc1cc(F)c(c(F)c1)c2ccc3c(Cl)c(O)ccc3c2,11.565095326910567,113.95060915335516,False,False,False
Cc1c(c2ccc(Cl)cc2)n(Cc3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc15,11.562369585010185,68.13484399039416,False,False,False
Cc1cc(O)ccc1c2c(Cl)c3cc(O)ccc3n2Cc4ccc(OCCN5CCCCC5)cc4,11.560589724835063,54.27657431592655,False,False,False
OC(=O)\C=C\c1ccc2c(C(=O)c3ccc(OCCN4CCCCC4)cc3)c(sc2c1)c5ccc(O)cc5,11.551686787646055,99.02434349040996,False,False,False
CCCCC(CCCC)(c1ccc(O)c(C)c1)c2ccc(O)c(C)c2,11.537295485937479,45.37813174748216,False,False,False
C[C@H](O)c1ccccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,11.530030527720186,78.23107275606813,False,False,False
O=C(Oc1ccc2C(=CC(=O)Oc2c1)c3ccccc3)c4occc4,11.524502746260284,104.59818106365128,False,False,False
CCSc1nnc(NC(=O)C2Cc3ccccc3CN2C(=O)c4occc4)s1,11.513097816628958,103.48509316123523,False,False,False
Cc1cc(F)ccc1C(=O)c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,11.51020124220494,83.74023713710149,False,False,False
CN(C)c1ccccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,11.487714021518642,68.35860518745442,False,False,False
Cc1ccccc1C(=O)N2CCN(CC2)c3ccc(cc3)C(=O)c4c(sc5cc(O)ccc45)c6ccc(O)cc6,11.471279201144949,101.64629898577505,False,False,False
CC(C)CCc1cc(NCc2cccc3ccccc23)nc(NCC(C)C)n1,11.463714015256318,128.7188310691759,False,False,False
CCCC1=Nc2cc(O)cc(O)c2C(=O)N1c3ccc(O)cc3,11.463350193225192,101.45116199358952,False,False,False
CC(C)CCc1cc(NCC(C)C)nc(NCc2cccc3ccccc23)n1,11.439106009299682,129.47774209483683,False,False,False
Oc1ccc(cc1)c2cc(Br)c3cc(O)ccc3n2,11.436173014567183,72.6996729174883,False,False,False
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCCC5)cc4,11.430307190496393,72.71833639638297,False,False,False
Cc1ccc(cc1)c2csc(NC(=O)c3oncc3)n2,11.426631818841331,65.79532751868703,False,False,False
COc1cccc(c1)c2nnc(NC(=O)Cc3cccs3)s2,11.424027774703626,116.16440583728274,False,False,False
CC(C)(C)[C@H]1Sc2cc(O)ccc2O[C@H]1c3ccc(OCCN4CCCCC4)cc3,11.423370976637413,117.15592482833169,False,False,False
Oc1ccc2oc(nc2c1)c3ccc(O)c(F)c3,11.418184799696585,74.18820828694555,False,False,False
CN(C1=C(C(=O)Oc2cc(O)ccc12)c3ccc(F)cc3C)c4ccc(\C=C\C(=O)O)cc4,11.41791195648328,49.87342418963695,False,False,False
CC(C)CNc1cc(CCc2cccc3ccccc23)nc(NCC(C)C)n1,11.415623571095155,126.41888995153357,False,False,False
Cc1oc(\C=C\c2ccc(cc2)C3(C)N(CCc4cc(O)ccc34)c5ccc(F)cc5)nn1,11.411425216939605,112.81323062006405,False,False,False
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1C[C@@H](O)[C@@H]2O,11.402939713678256,72.80971316944753,False,False,False
Cc1ncccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,11.397994772926607,66.61660916274721,False,False,False
Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(cc4)N5CCN(CC5)C(=O)c6ccccc6,11.391444559518032,94.69561010763809,False,False,False
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)c(Cl)cc34)[C@@H]1CCCC2=O,11.386483270004312,108.94056482006448,False,False,False
COc1ccc(cc1)C2=C(Oc3ccc(OCCN4CCCCC4)cc3)c5ccc(OC)cc5OC2=O,11.379491621374946,116.05849932210494,False,False,False
CCCCN(CCCC)CCOc1ccc(Cn2c(c(C)c3cc(O)ccc23)c4ccc(O)cc4)cc1,11.362275338499787,49.70249444090096,False,False,False
COc1cc(cc(OC)c1OC)[C@H]2[C@@H](N(C2=O)c3ccc(O)cc3)c4ccc(O)cc4,11.361732237915334,316.5377881411107,False,False,False
Cc1cccc(c1)C(=O)N2CCN(CC2)c3ccc(cc3)C(=O)c4c(sc5cc(O)ccc45)c6ccc(O)cc6,11.355156676190107,101.02178946221224,False,False,False
COc1ccc2C(=C(CCOc2c1)c3ccc(O)cc3)c4ccc(OCCN5CCC5)cc4,11.354109473404504,326.414305961672,False,False,False
OCc1cc(O)cc2N=CN(C(=O)c12)c3ccc(O)cc3,11.34409763906383,133.6009305230674,False,False,False
COc1cc(F)ccc1C2=C(Cc3ccc(\C=C\C(=O)O)cc3)c4ccc(O)cc4OC2=O,11.329563440241142,54.355434401787996,False,False,False
CCc1ccc(NC(=O)c2noc3CCCc23)cc1,11.329340092048868,82.50661356360527,False,False,False
COCc1ccccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,11.32844544139738,67.65439708766692,False,False,False
Cc1ccc(cc1)C(=O)N2CCN(CC2)c3ccc(cc3)C(=O)c4c(sc5cc(O)ccc45)c6ccc(O)cc6,11.301571393866348,100.99183892332378,False,False,False
Oc1ccc(cc1)c2ccc3ccccc3c2,11.290109241460877,36.582616304983695,False,False,False
COc1ccc(cc1)c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,11.271806039110901,63.534153420713835,False,False,False
Cc1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4,11.271414653433467,40.63587753948407,False,False,False
COc1c(C)cc2C(=O)Oc3c(C)c(O)ccc3c2c1C,11.262526249147154,68.75832503178128,False,False,False
CCCC(CCC)(c1ccc(O)c(C)c1)c2cc(C)c(O)c(O)c2,11.248925461212611,62.442846966164254,False,False,False
Oc1ccc2Oc3c(oc4cc(O)ccc34)C(=O)c2c1,11.240834477163826,79.21981788348525,False,False,False
OC(=O)\C=C\c1ccc(CC2=C(C(=O)Oc3cc(O)ccc23)c4ccccc4)cc1,11.237230747492546,52.045099619034076,False,False,False
CCCC(CCC)(c1ccc(OCCN(C)C)c(C)c1)c2ccc(O)c(O)c2,11.230727652318253,55.44947056479735,False,False,False
Cc1c([nH]c2CC(CC(=O)c12)c3occc3)C(=O)OCc4ccccc4,11.218090480063575,102.20874061950713,False,False,False
Oc1cccc(c1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCCC5)cc4,11.216451639012613,81.34022168800075,False,False,False
O=C(Nc1ccc2nn(nc2c1)c3ccccc3)c4ccc5OCOc5c4,11.190860905990727,97.02282106619668,False,False,False
COC(=O)c1oc2ccc(Br)cc2c1NC(=O)CCCN3C(=O)c4ccccc4C3=O,11.18800709217755,146.2749850921071,False,False,False
CC1Oc2c(C)c(O)ccc2c3c(C)cc(O)c(C)c13,11.185049656338018,81.70484233130098,False,False,False
COc1ccc(cc1)C2=C(Cc3ccc(\C=C\C(=O)O)cc3)c4ccc(O)cc4OC2=O,11.165879647874544,45.28773587482514,False,False,False
CCCN1N=C(C(=O)OCC(=O)c2ccc3OCC(=O)Nc3c2)c4ccccc4C1=O,11.162987660628582,193.02288421930803,False,False,False
Oc1ccc2cc(ccc2c1)c3ccccc3,11.15974944390635,34.41150718836821,False,False,False
CNC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4)cc1,11.156807071571931,76.02030437032123,False,False,False
O\N=C\c1ccc(c2ccc(O)cc2)c3ccccc13,11.124023752791112,66.06423539550032,False,False,False
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,11.107135870409516,50.093278076246605,False,False,False
COc1cc(cc(OC)c1OC)[C@H]2[C@@H](C(=O)N2c3ccc(O)cc3)c4ccc(O)cc4,11.098985623438125,313.28625316204443,False,False,False
Clc1ccc2cc3cc(oc3nc2c1)C(=O)NCc4occc4,11.092069392630146,131.9885078648934,False,False,False
Cc1ccc(cc1C)n2nnnc2SCC(=O)Nc3ccc4C(=O)OCc4c3,11.090000055770037,154.24418591195393,False,False,False
Oc1ccc(cc1)[C@@H]2Sc3c(F)c(O)ccc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,11.085020866894371,88.14405115269781,False,False,False
Oc1ccc(cc1)[C@H]2Sc3c(F)c(O)ccc3O[C@H]2c4ccc(OCCN5CCCCC5)cc4,11.085020866894371,88.14405115269781,False,False,False
Cc1cccc(c1)C2=C(Cc3ccc(\C=C\C(=O)O)cc3)c4ccc(O)cc4OC2=O,11.077018757020056,48.34607191828716,False,False,False
OC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(F)cc4)cc1,11.065011273986203,69.60658457441457,False,False,False
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC=C2CO,11.064703399907193,57.11217762523354,False,False,False
Cc1cc(F)ccc1C2=C(Nc3ccc(\C=C\C(=O)O)cc3)c4ccc(O)cc4OC2=O,11.05343647475384,68.96362390952922,False,False,False
OC(=O)\C=C\c1ccc(CC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(Cl)cc4)cc1,11.047869648425984,96.83596243714048,False,False,False
O=C(Nc1cccc(c1)C(=O)Nc2cccc(c2)c3cnc4ccccc4n3)c5occc5,11.047246307012792,147.90671409748813,False,False,False
CCCCCCNCCOc1ccc(cc1)C(=O)c2c(sc3cc(O)ccc23)c4ccc(O)cc4,11.046451392864883,85.33019271412553,False,False,False
CCCCC1=Nc2cc(O)cc(O)c2C(=O)N1c3ccc(O)cc3,11.045940848612064,106.61424224617627,False,False,False
Cc1c(O)c(C)c2OC=C(C(=O)c2c1O)c3ccc(O)cc3,11.041173869989402,71.58578428363995,False,False,False
CCCC(CCC)(c1ccc(O)c(CC)c1)c2ccc(O)c(CC)c2,11.033041326643149,43.977092034332806,False,False,False
Oc1ccc2ccc(cc2c1)c3ccccc3,11.026447672802908,35.44295786917022,False,False,False
Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(cc4)N5CCN(Cc6ccccc6)CC5,11.006885459515875,98.7487860444617,False,False,False
Oc1ccc2Oc3c(oc4ccc(O)cc34)C(=O)c2c1,11.001501678153033,99.4083620614825,False,False,False
CCCCCc1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4,10.985219964295927,46.65742279416495,False,False,False
CCN1C(=O)c2ccccc2N=C1SCC(=O)Nc3ccc(NC(=O)c4occc4)c(OC)c3,10.978034092206745,154.43898529415932,False,False,False
Cc1c(c2ccc(O)cc2)n(Cc3ccc(OCCN4CCCC(C)(C)C4)cc3)c5ccc(O)cc15,10.971347964969853,116.44809301585738,False,False,False
O\N=C\c1ccc(cc1F)c2ccc(O)cc2,10.947948971820676,193.12078942263167,False,False,False
CCCC(=O)Oc1ccc(cc1)\C(=C(\C)/c2ccccc2)\c3ccc(OCCN(C)C)cc3,10.946893912529386,69.7177606586563,False,False,False
Oc1ccc2cc(ccc2c1Cl)c3cc(F)c(O)c(F)c3,10.944004698723035,101.13476601936009,False,False,False
COc1ccc(NC2=NC(=O)S/C/2=C\c3ccc(cc3)N(C)C)cc1,10.933535229992739,141.52769251342244,False,False,False
Oc1ccc2C3=C(Br)C(=O)CCC3(Cc2c1)c4ccccc4,10.930795315707336,94.69409455308657,False,False,False
Cc1cc(F)ccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,10.922476171745103,70.30933068621277,False,False,False
Oc1ccc2C(N(CCc2c1)S(=O)(=O)c3ccccc3)c4ccc(OCCN5CCCC5)cc4,10.915957600725076,80.86940280106023,False,False,False
Oc1ccc2nc(oc2c1)c3ccc(O)c(F)c3,10.911416603667345,73.89849807698609,False,False,False
Cc1cc(F)ccc1C2=C(c3ccc(\C=C\C(=O)O)cc3)c4ccc(O)cc4OC2=O,10.908797041260033,51.402735858219316,False,False,False
COc1ccc2C(=C(C(=O)Oc2c1)c3ccc(F)cc3)Oc4ccc(OCCN(C)C)cc4,10.904319517175225,98.66522965593308,False,False,False
COc1ccc2[C@H]3CC[C@]4(C)[C@H](CC[C@H]4[C@@H]3CCc2c1)OC(=O)C,10.902819514677496,74.07509441549745,False,False,False
CCCc1oc(\C=C\c2ccc(cc2)C3(C)N(CCc4cc(O)ccc34)c5ccc(F)cc5)nn1,10.900682279355124,121.02713889694903,False,False,False
COc1ccc(CNC(=O)c2cc(on2)c3cccs3)cc1,10.895395716846163,60.678304846477985,False,False,False
CCN(c1ccccc1)S(=O)(=O)c2ccc3ncc(C(=O)NCCOC)c(O)c3c2,10.895268465676507,117.88012919525379,False,False,False
NC(=O)c1cc(O)cc2nc(oc12)c3ccc(O)cc3,10.887600857012812,267.0486862527298,False,False,False
Oc1ccc2O[C@H]([C@H](Sc2c1)C3CCCCCC3)c4ccc(OCCN5CCCCC5)cc4,10.886514263545836,81.67491449988047,False,False,False
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5C6CCCC5CC6)cc4,10.867452154014043,227.0386900965886,False,False,False
Oc1ccc2nc(cc(Br)c2c1)c3ccc(O)c(F)c3,10.859368261067571,100.95887618125417,False,False,False
COc1cc(NC(=O)CSC2=Nc3ccccc3C(=O)N2C)ccc1NC(=O)c4occc4,10.85652736745126,159.4240514176162,False,False,False
