SMILES,T2_score,SPE_score,flag_T2_ge_empirical_99pct,flag_SPE_ge_empirical_99pct,flag_pca_outlier_empirical,pIC50,flag_reason
Oc1ccc(cc1)S(=O)(=O)N(C2CCCCC2)c3ccccc3,17.66117663156976,67.5900365020459,False,False,False,6.06248210798265,not_flagged
C(Oc1ccccc1)c2nnc3sc(nn23)C4COc5ccccc5O4,17.62757378413603,165.2709432071271,False,False,False,5.02000390461512,not_flagged
C[C@H](CCc1ccc(O)cc1)NC(=O)Cc2c([nH]c3cc(OCCN4CCCC4)ccc23)c5ccccc5,17.620109335471305,66.76570719343763,False,False,False,7.65757731917779,not_flagged
OCc1cc(O)cc2N=CN(C(=O)c12)c3ccc(O)cc3,17.604391501077966,105.2018220137181,False,False,False,6.91721462968355,not_flagged
Oc1ccc2cc(ccc2c1Cl)c3cc(F)c(O)cc3F,17.540705843843064,91.2296419106994,False,False,False,6.92811799269387,not_flagged
CCCCCCCCOc1ccc(cc1C)C(CCC)(CCC)c2ccc(O)c(C)c2,17.539266454468574,63.43081964735122,False,False,False,6.39794000867204,not_flagged
CC(C)(C)Cc1c(O)cc(O)c2C(=O)C[C@H](Oc12)c3ccc(O)cc3,17.52638306336301,134.42273808452987,False,False,False,6.66554624884907,not_flagged
CN(c1ccccc1C(=O)O)S(=O)(=O)c2ccc3NC(=O)c4cccc2c34,17.48495160397166,162.50931979183787,False,False,False,4.72849248742571,not_flagged
CN(c1ccc(\C=C\C(=O)O)cc1)c2c(sc3cc(O)ccc23)c4ccc(O)cc4,17.462608789179775,45.20139005275731,False,False,False,5.46852108295774,not_flagged
CCN(c1cccc(OC)c1)S(=O)(=O)c2ccc(O)cc2,17.436655188137415,52.82216530845531,False,False,False,5.70487291474781,not_flagged
Oc1ccc2cc(ccc2c1Cl)c3cc(F)c(O)c(F)c3,17.41283691515216,70.55482226975366,False,False,False,6.28483264215154,not_flagged
Oc1cccc(c1)N2C=Nc3cc(O)cc(O)c3C2=O,17.412124978418014,86.59337787518481,False,False,False,4.35838709608849,not_flagged
Oc1ccc(cc1)c2nn(Cc3ccccc3)c4c(Cl)cccc24,17.313865231820614,38.6982189475224,False,False,False,6.97881070093006,not_flagged
Cc1cc(O)ccc1c2c(Cl)c3cc(O)ccc3n2Cc4ccc(OCCN5CCCCC5)cc4,17.29522599221064,28.402217053081035,False,False,False,7.88605664769316,not_flagged
O\N=C\c1ccc(cc1F)c2ccc(O)cc2,17.221750365382416,165.85477631711655,False,False,False,6.09963287134353,not_flagged
COc1ccc(cc1)c2c(C)c3cc(OC)ccc3n2Cc4ccc(OCCN5CCCCCC5)cc4,17.192107043943725,84.0449610730935,False,False,False,6.2839966563652,not_flagged
Cc1ccc(cc1C)n2nnnc2SCC(=O)Nc3cccc(NC(=O)c4occc4)c3,17.189887345671394,146.96312398269203,False,False,False,4.82629725752537,not_flagged
OCCNC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4)cc1,17.183794306270364,101.65417796880132,False,False,False,7.25963731050576,not_flagged
Cc1ccccc1NC(=O)CSc2nnc(c3occc3)c(n2)c4occc4,17.16991254704229,97.06919707302174,False,False,False,4.82733286333074,not_flagged
CCCn1nc(c2ccc(O)cc2)c3cccc(Cl)c13,17.152456891902883,46.692182085036805,False,False,False,7.2839966563652,not_flagged
CCCc1c(O)cc2N=CN(C(=O)c2c1O)c3ccc(O)cc3,17.14630164985779,73.21157985995177,False,False,False,4.97269117296445,not_flagged
Cc1cc(F)ccc1C2=C(Oc3ccc(\C=C\C(=O)O)cc3)c4ccc(O)c(F)c4OC2=O,17.117271679463514,76.15389709800965,False,False,False,8.49485002168009,not_flagged
CCCCCCCCCCCc1c(O)cc(O)c2C(=O)C[C@H](Oc12)c3ccc(O)cc3,17.0726212484551,107.76937485481609,False,False,False,5.99267904707725,not_flagged
C\C(=C/c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4)cc1)\C(=O)O,17.062453827107777,37.174138356838206,False,False,False,6.05256627811295,not_flagged
CC(C)CN1[C@H](c2ccc(\C=C\C(=O)O)cc2)c3ccc(O)cc3CC1(C)C,17.027727189899714,45.813022258344944,False,False,False,8.15490195998574,not_flagged
CC(C)CN1[C@@H](c2ccc(\C=C\C(=O)O)cc2)c3ccc(O)cc3CC1(C)C,17.027727189899714,45.813022258344944,False,False,False,6.01772876696043,not_flagged
CCCCn1nc(c2ccc(O)cc2)c3cccc(Cl)c13,17.02243628045344,50.42089108418057,False,False,False,7.60205999132796,not_flagged
CC1=C2c3ccc(O)cc3CC2(Cc4ccc(Cl)cc4)CCC1=O,17.01479410765182,54.7807423889955,False,False,False,5.16749108729376,not_flagged
Oc1ccc(cc1)c2nn(C3CCCCC3)c4c(Cl)cccc24,17.00535149015515,69.37955908634976,False,False,False,7.43179827593301,not_flagged
Oc1ccc(cc1)c2c(Cl)c3cc(O)ccc3n2Cc4ccc(OCCN5CCCCCC5)cc4,16.99516305433277,59.42280664687279,False,False,False,7.53760200210104,not_flagged
COC(=O)c1cc2ccsc2n1CC(=O)Nc3ccc(cc3)N(C)C,16.991867802887583,101.19631399820062,False,False,False,4.32550977471733,not_flagged
Cc1cc(F)ccc1C2=C(Oc3ccc(\C=C\C(=O)O)cc3)c4cc(F)c(O)cc4OC2=O,16.977533738555866,74.15421841736317,False,False,False,8.13076828026902,not_flagged
CC(C)Oc1ccc(cc1)c2c(C)c3cc(O)ccc3n2Cc4ccc(OC5C=CC=C5)cc4,16.974322687294716,122.52716495552843,False,False,False,7.09691001300806,not_flagged
CC(C)N(CCOc1ccc(Cn2c(c(C)c3cc(O)ccc23)c4ccc(O)cc4)cc1)C(C)C,16.911194678508938,48.26630008823719,False,False,False,7.0,not_flagged
Cc1oc(cc1)c2cc(C(=O)NCc3occc3)c4ccccc4n2,16.90787205328139,60.002366765545446,False,False,False,5.16466081024311,not_flagged
CC(C)C1=Nc2cc(O)cc(O)c2C(=O)N1c3ccc(O)cc3,16.89305108271904,80.17120543994493,False,False,False,4.15243350985741,not_flagged
O=C(N1CCc2ccccc2C1)c3cc(on3)c4occc4,16.89224678386174,77.34702393063928,False,False,False,4.48796366068057,not_flagged
CCOC(=O)C1=C(Nc2ccc(C)cc2)S\C(=C/c3cn(CC(=O)NCC4CCCO4)c5ccccc35)\C1=O,16.884238287266008,153.4064537657897,False,False,False,5.11924755611537,not_flagged
CCCCOC(=O)c1ccc(O)cc1,16.882009336801282,48.604805719324155,False,False,False,5.84771165561694,not_flagged
CCCCCCCCOC(=O)c1cc(C)c(O)c(C)c1,16.866698347664798,47.67523081618418,False,False,False,4.79048498545737,not_flagged
C[C@H](CCc1ccc(O)cc1)NC(=O)Cc2c([nH]c3ccccc23)c4ccccc4,16.86429968465386,66.74137444383277,False,False,False,9.0,not_flagged
C[C@@H](CCc1ccc(O)cc1)NC(=O)Cc2c([nH]c3ccccc23)c4ccccc4,16.864299684653858,66.74137444383278,False,False,False,7.43179827593301,not_flagged
CC(CCc1ccc(O)cc1)NC(=O)Cc2c([nH]c3ccccc23)c4ccccc4,16.864299684653858,66.74137444383278,False,False,False,9.0,not_flagged
Oc1ccc(cc1)c2c(Cl)c3cc(O)ccc3n2Cc4ccc(OCCN5CCCC5)cc4,16.846005488105163,39.8558869470235,False,False,False,8.39794000867204,not_flagged
Cc1sc2ncnc(NCc3occc3)c2c1C,16.827058284051187,66.9688675794387,False,False,False,4.45246613030073,not_flagged
O\N=C\c1ccc(c2ccc(O)cc2)c3sccc13,16.822126111475775,69.57558197560334,False,False,False,7.43179827593301,not_flagged
O\N=C\c1ccc(c2ccc(O)cc2)c3ccsc13,16.790969748659062,66.88325332850349,False,False,False,7.69897000433602,not_flagged
CN(C)C(=O)\C=C\c1ccc(S[C@@H]2Cc3cc(O)ccc3[C@H]4CC[C@]5(C)[C@@H](O)CC[C@H]5[C@H]24)cc1,16.789310193422285,73.60974383022653,False,False,False,7.0268721464003,not_flagged
COC(=O)Cc1ccc(OCc2oc(nc2C)c3cccc(OC)c3)cc1,16.753181019506425,59.93880056496839,False,False,False,5.76955107862173,not_flagged
Oc1ccc(cc1)[C@H]2[C@H](Oc3ccc(O)cc3S2(=O)=O)c4ccc(OCCN5CCCCC5)cc4,16.73975362492435,83.55239967530896,False,False,False,5.96257350205938,not_flagged
COc1cc2CC[C@@H]3[C@H](CC[C@]4(C)[C@H](CC[C@@H]34)OC(=O)C)c2cc1C=O,16.678345099870377,78.77086223412633,False,False,False,4.18770003287361,not_flagged
Oc1ccc(cc1)c2oc3c(Br)cc(O)cc3c2,16.646783607794973,45.01483883876887,False,False,False,8.82390874094432,not_flagged
CC(C)CN1[C@H](C)Cc2cc(O)ccc2[C@@]1(C)c3ccc(\C=C\C(=O)O)cc3,16.639426598302656,38.20539755346657,False,False,False,8.25963731050576,not_flagged
COC(=O)c1cccc(OCc2oc(nc2C)c3ccccc3OC)c1,16.62172502586213,67.19976732726218,False,False,False,5.2839966563652,not_flagged
Cc1ccc(cc1)S(=O)(=O)Cc2oc(cc2)C(=O)O,16.61285349355243,151.04813828149403,False,False,False,4.74182215360085,not_flagged
COC(=O)c1ccc(OCc2oc(nc2C)c3cccc(OC)c3)cc1,16.607255453238647,62.39324715835031,False,False,False,5.32790214206428,not_flagged
Oc1ccc(cc1F)c2cc(F)c3c(Cl)c(O)ccc3c2,16.569974444872276,99.3981315342337,False,False,False,6.90308998699194,not_flagged
Oc1ccc(cc1)c2c([nH]c3ccccc23)c4ccccc4,16.5204210502962,56.48619031999537,False,False,False,7.61978875828839,not_flagged
COC(=O)Cc1ccc(OCc2oc(nc2C)c3ccccc3OC)cc1,16.4790929601465,65.44147696409331,False,False,False,5.38721614328026,not_flagged
OCCn1nc(c2ccc(O)cc2)c3cccc(Cl)c13,16.45399993630346,56.6638029412839,False,False,False,6.38721614328026,not_flagged
Oc1c(\C=N\c2cccc3cccnc23)sc4ccccc14,16.443926073820588,101.60390832243164,False,False,False,5.28814386287795,not_flagged
CCC1=Nc2cc(O)cc(O)c2C(=O)N1c3ccc(O)cc3,16.437930751897934,75.74653327318117,False,False,False,4.71137076533501,not_flagged
Oc1ccc(cc1)[C@@H]2Sc3cc(O)cc(Cl)c3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,16.400240101844826,22.839127776006755,False,False,False,8.27572413039921,not_flagged
Cc1[nH]c2ccc(cc2c1C)c3oc(SCC(=O)c4ccccc4F)nn3,16.397709132922998,101.15561377341751,False,False,False,4.58473877681157,not_flagged
Oc1cc(O)c2C(=O)c3sc4ccccc4c3Oc2c1,16.38493722531748,97.74846489003855,False,False,False,5.4350973274708,not_flagged
CC\C(=C/c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4)cc1)\C(=O)O,16.35743532943586,36.00482725721844,False,False,False,6.66554624884907,not_flagged
Oc1ccc(cc1)[C@@H]2Sc3c(F)c(O)ccc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,16.338298490931813,64.42920642451702,False,False,False,9.09691001300806,not_flagged
Oc1ccc(cc1)[C@H]2Sc3c(F)c(O)ccc3O[C@H]2c4ccc(OCCN5CCCCC5)cc4,16.3382984909318,64.42920642451702,False,False,False,9.0,not_flagged
Oc1ccc(cc1)c2c(Cl)c3cc(O)ccc3n2Cc4ccc(OCCN5CCCCC5)cc4,16.33363109638274,33.80854321447837,False,False,False,7.61978875828839,not_flagged
O=C(CN1C(=O)N(Cc2occc2)C(=O)c3c4CCCCCc4sc13)Nc5ccccc5,16.27755168551612,146.01586597165527,False,False,False,5.14041022314325,not_flagged
Oc1ccc2C(=C(C(=O)Oc2c1)c3ccc(Cl)cc3)Cc4ccccc4,16.265772057239246,50.17949255970331,False,False,False,6.92081875395237,not_flagged
Oc1ccc(cc1)[C@@H]2Sc3c(Cl)c(O)ccc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,16.260124024017657,19.346471847511268,False,False,False,8.61978875828839,not_flagged
CCN(CC)CCCOc1ccc(cc1)N2C(=O)c3cc(OC)ccc3C4=C2c5ccc(OC)cc5C4=O,16.224239509106383,77.26194405427164,False,False,False,4.40011692792631,not_flagged
Oc1ccc(cc1)c2[nH]c3ccccc3c2c4ccccc4,16.222977994010645,56.12426717172768,False,False,False,5.08039897621589,not_flagged
COC(=O)c1ccc2C(=O)N(CCCCCC(=O)NCc3ccc4OCOc4c3)C(=O)Nc2c1,16.212811530857707,111.22314895274106,False,False,False,4.82979521612664,not_flagged
Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(cc4)N5CCN(CC5)C(=O)c6occc6,16.194842089398026,88.39718119087873,False,False,False,8.57675412606319,not_flagged
C[C@H](CCc1ccc(O)cc1)NC(=O)Cc2c(c3ccccc3)n(C(=O)c4ccc(OCCN5CCCCC5)cc4)c6ccccc26,16.18021236252583,72.80053702737837,False,False,False,6.75696195131371,not_flagged
COC(=O)c1cc(O)cc2N=CN(C(=O)c12)c3ccc(O)cc3,16.17546893182485,97.11126475300938,False,False,False,4.08978126831235,not_flagged
COc1cccc2sc(Nc3oc(nn3)c4ccc(F)cc4)nc12,16.130862200795157,100.66962212354974,False,False,False,4.60267643190417,not_flagged
Oc1ccc(cc1)N2C=Nc3cc(O)ccc3C2=O,16.122443173197567,64.3827684937889,False,False,False,4.27051123082044,not_flagged
CCCCCCNCCOc1ccc(cc1)C(=O)c2c(sc3cc(O)ccc23)c4ccc(O)cc4,16.068917043493478,62.86648915455588,False,False,False,7.21467016498923,not_flagged
CCOc1ccc(NC2=NC(=O)S/C/2=C\c3ccc(OC)cc3)cc1,16.067006068398054,113.0289415152917,False,False,False,4.72594588558301,not_flagged
Oc1ccc(cc1)[C@@H]2Sc3c(Cl)cc(O)cc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,16.00671897206505,25.896232798747587,False,False,False,9.29242982390206,not_flagged
CC1=Nc2cc(O)cc(O)c2C(=O)N1c3ccc(O)cc3,15.995763126608958,76.41242142199992,False,False,False,4.47823447412292,not_flagged
Cn1cccc1c2nc3ccccc3n2c4ccc(O)cc4,15.981354497107887,91.50571411532643,False,False,False,5.53165266958784,not_flagged
COC(=O)c1oc(CSc2nc(O)c3cnn(c4ccc(C)c(C)c4)c3n2)cc1,15.976173754519452,92.04346147393024,False,False,False,4.41466280817923,not_flagged
CC(C)N1CCN(CC1)c2ccc(cc2)C(=O)c3c(sc4cc(O)ccc34)c5ccc(O)cc5,15.925003833959506,64.7795473402996,False,False,False,9.55284196865778,not_flagged
COC[C@H](C)CN1[C@H](C)Cc2cc(O)ccc2[C@H]1c3c(F)cc(\C=C\C(=O)O)cc3F,15.916363060546903,116.7157386007294,False,False,False,8.92081875395237,not_flagged
Cc1oc(\C=C\c2ccc(cc2)C3(C)N(CCc4cc(O)ccc34)c5ccc(F)cc5)nn1,15.907281411175378,92.20137670963881,False,False,False,6.94692155651658,not_flagged
Cn1cnc(\C=C\c2ccc(cc2)C3(C)N(CCc4cc(O)ccc34)c5ccc(F)cc5)c1,15.905209872173302,80.12899979730068,False,False,False,5.59108197915322,not_flagged
CCCC1=Nc2cc(O)cc(O)c2C(=O)N1c3ccc(O)cc3,15.885272776645484,79.86466007874023,False,False,False,5.27043027369803,not_flagged
Cc1ccccc1S(=O)(=O)Oc2cccc3c(O)cccc23,15.878969447315368,71.10762650033595,False,False,False,6.59345981956604,not_flagged
Oc1ccc2c(noc2c1)c3ccc4c(Br)c(O)ccc4c3,15.853706378167756,46.169631170332735,False,False,False,6.44369749923271,not_flagged
Cn1cncc1\C=C\c2ccc(cc2)C3(C)N(CCc4cc(O)ccc34)c5ccc(F)cc5,15.847887870131014,82.72601789465132,False,False,False,7.24412514432751,not_flagged
COc1ccc2C3=C(N(C(=O)c2c1)c4ccc(OCCN5CCCCC5)cc4)c6ccc(OC)cc6C3=O,15.847711977493134,66.0064210964808,False,False,False,4.60380065290426,not_flagged
Oc1ccc(c(O)c1)c2nn(c3cc(F)ccc3F)c4cc(O)ccc24,15.839539594153395,83.53257321529824,False,False,False,7.50863830616573,not_flagged
Cc1c(O)ccc2c3ccc(O)c(Br)c3OC(=O)c12,15.827595610783193,105.37715905442388,False,False,False,5.71669877129645,not_flagged
CCCc1oc(\C=C\c2ccc(cc2)C3(C)N(CCc4cc(O)ccc34)c5ccc(F)cc5)nn1,15.81890147082698,98.38192089992597,False,False,False,7.2518119729938,not_flagged
COc1cc(O)c2C(=O)c3c(Oc2c1)oc4cc(O)ccc34,15.809123696519856,85.725719403279,False,False,False,5.56415563401556,not_flagged
Fc1ccc(cc1)C2=C(c3ccc(OCCN4CCCC4)cc3)c5ccc(F)cc5OCC2,15.768144949318481,81.42622371680496,False,False,False,6.89962945488244,not_flagged
COc1cc(O)c2c(C=O)c(oc2c1)c3ccc(O)cc3O,15.76805709255492,97.0606041866858,False,False,False,7.36653154442041,not_flagged
CC(C)c1ccccc1N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4,15.754925977770814,30.14522918569565,False,False,False,5.0,not_flagged
Oc1ccc(cc1)[C@@H]2Sc3cc(O)c(Cl)cc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,15.745149561846258,18.962438907836173,False,False,False,8.26760624017703,not_flagged
Oc1cc(F)c(c(F)c1)c2ccc3c(Cl)c(O)ccc3c2,15.720888621503892,93.6560120660659,False,False,False,7.45593195564972,not_flagged
CNC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4)cc1,15.713497868971224,56.654000138915194,False,False,False,7.27572413039921,not_flagged
CN1C(=O)CSc2ccc(NC(=O)N3CCC(CC3)N4CCCCC4)cc12,15.674326020955304,95.51297146143287,False,False,False,4.92773245148766,not_flagged
Cc1c(c2ccc(O)c(F)c2)n(Cc3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc15,15.655915032960452,57.290700465179995,False,False,False,8.25963731050576,not_flagged
Oc1ccc2C(N(CCc2c1)S(=O)(=O)c3cccc4ccccc34)c5ccc(OCCN6CCCC6)cc5,15.640437624839256,88.73039582592337,False,False,False,8.2518119729938,not_flagged
CC1CCc2ccccc2N1S(=O)(=O)c3ccc(O)cc3,15.619876524331088,54.98680582230674,False,False,False,6.31966448658544,not_flagged
O\N=C\c1ccc(c2ccc(O)c(F)c2)c3ccccc13,15.617994245081169,99.75451783363175,False,False,False,6.82973828460504,not_flagged
Cc1c(O)ccc2c3ccc(O)c(F)c3OC(=O)c12,15.60398704743398,73.1517449656215,False,False,False,5.80134291304558,not_flagged
Cc1c(O)ccc2c1OC(=O)c3c(C)c(NS(=O)(=O)C)ccc23,15.600854767558042,101.80355484741938,False,False,False,5.3707943428977,not_flagged
CCN(c1ccccc1)S(=O)(=O)c2ccc3ncc(C(=O)NCCOC)c(O)c3c2,15.590447630965423,97.72064478481228,False,False,False,4.55449729962728,not_flagged
CCCN1CCN(CC1)c2ccc(cc2)C(=O)c3c(sc4cc(O)ccc34)c5ccc(O)cc5,15.578941511077208,53.36465359465207,False,False,False,8.84466396253494,not_flagged
CCCCCCOc1ccc(cc1C)C(CCC)(CCC)c2ccc(O)c(C)c2,15.57802472391143,54.76571507007788,False,False,False,6.77469071827414,not_flagged
Cc1c(c2ccc(O)c(F)c2)n(Cc3ccc(OCCN4CCCCCC4)cc3)c5ccc(O)cc15,15.57757403116875,86.1940376548325,False,False,False,7.88605664769316,not_flagged
CCCCC1=Nc2cc(O)cc(O)c2C(=O)N1c3ccc(O)cc3,15.566328190653614,84.5652875876963,False,False,False,6.74957999769111,not_flagged
COc1ccccc1N2CCN(CC2)C(=O)c3cc4CCCc4s3,15.558510235815655,89.87930370449102,False,False,False,5.28445290514375,not_flagged
O\N=C\c1ccc(c2ccc(O)cc2)c3ccoc13,15.521262064777765,72.21678057504923,False,False,False,6.80966830182971,not_flagged
Oc1ccc2Oc3c(oc4ccc(O)cc34)C(=O)c2c1,15.503369728854535,78.17896040209729,False,False,False,6.74472749489669,not_flagged
CCCCC12CCC(=O)C(=C1c3ccc(O)cc3C2)Cl,15.478831436683542,45.8068819033725,False,False,False,6.94309514866353,not_flagged
COc1ccc(cc1)c2c(C)c3cc(OC)ccc3n2Cc4ccc(OCCN5CCCCC5)cc4,15.473986941566642,67.62873819263382,False,False,False,6.22184874961636,not_flagged
Cc1c(O)ccc2c1OC(C)(C)c3c(C)c(O)ccc23,15.431280805943267,66.4380670137978,False,False,False,6.32975414692588,not_flagged
CCCC(CCC)(c1ccc(O)c(C)c1)c2ccc(OCCN(C)C)c(C)c2,15.416553288867842,46.56407182126256,False,False,False,6.87289520163519,not_flagged
COc1c(C)cc2C(=O)Oc3c(C)c(O)ccc3c2c1C,15.405574849219741,49.000929812108204,False,False,False,5.38090666937326,not_flagged
Oc1ccc(cc1)c2ccc3c(Br)c(O)ccc3n2,15.392258312582292,38.125200708612596,False,False,False,5.94309514866353,not_flagged
Cc1ccc(cc1)S(=O)(=O)Oc2cccc3c(O)cccc23,15.37638794212528,72.6673899755105,False,False,False,5.54211810326601,not_flagged
Oc1ccc2C(N(CCc2c1)S(=O)(=O)c3ccc4ccccc4c3)c5ccc(OCCN6CCCC6)cc5,15.326582568725122,87.2390262750608,False,False,False,6.95078197732982,not_flagged
CC(C)c1cccc(c1)N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4,15.31713036492414,30.086959038570875,False,False,False,6.33161408331,not_flagged
CCOc1ccc2C(=C(CCCc2c1)c3ccccc3)c4ccc(OCCN(C)C)cc4,15.29382592850709,64.49792476867013,False,False,False,8.52287874528034,not_flagged
CC(C)c1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4,15.271934846363274,29.018075717351415,False,False,False,7.52287874528034,not_flagged
CC(C)c1ccc(cc1)N2CCc3cc(O)ccc3[C@@]2(C)c4ccc(\C=C\C(=O)O)cc4,15.271934846363271,29.01807571735142,False,False,False,7.46852108295774,not_flagged
CC(C)c1ccc(cc1)N2CCc3cc(O)ccc3[C@]2(C)c4ccc(\C=C\C(=O)O)cc4,15.271934846363271,29.01807571735142,False,False,False,7.56863623584101,not_flagged
Oc1ccc2c(noc2c1)c3cc(Cl)c(O)cc3O,15.264961182483496,43.57884093338802,False,False,False,7.48148606012211,not_flagged
COc1ccc(NC2=NC(=O)S/C/2=C\c3ccc(cc3)N(C)C)cc1,15.256171275616124,121.19323126801102,False,False,False,4.47716260152248,not_flagged
Oc1ccc2C=C(C(=O)NCc3occc3)C(=O)Oc2c1,15.235644345859255,88.0527350251215,False,False,False,4.84470830535413,not_flagged
CC(=O)Nc1ccc(cc1)\N=C\c2nc(oc2O)c3ccc(C)cc3,15.221342671840246,95.17733034972687,False,False,False,5.08644150308821,not_flagged
C\C(=C/C(=O)O)\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4)cc1,15.220620773878105,55.509938080855704,False,False,False,6.5003129173816,not_flagged
CCCN1N=C(C(=O)OCC(=O)c2ccc3OCC(=O)Nc3c2)c4ccccc4C1=O,15.213248961016966,174.70587729448246,False,False,False,4.42114094829303,not_flagged
Oc1ccc2C3=C(Br)C(=O)CCC3(Cc2c1)c4ccccc4,15.205135014880714,74.73030757147126,False,False,False,6.94692155651658,not_flagged
COc1cc(O)c2C(=O)N(C=Nc2c1)c3ccc(O)cc3,15.198199857941672,76.24511710199108,False,False,False,4.58576223451328,not_flagged
CCOc1cccc2C=C(C(=O)Oc12)c3nnc(NCc4occc4)s3,15.17796680347683,96.40266667271084,False,False,False,4.57207738147755,not_flagged
O=C(Nc1ccc2c(c1)nc3CSCCn23)c4occc4,15.132716406389381,91.57724737755802,False,False,False,4.83844065083876,not_flagged
Oc1ccc(cc1)c2oc3c(Br)cc(O)cc3n2,15.132180847029437,43.944379934770026,False,False,False,6.80966830182971,not_flagged
Cc1cc(O)c2C(=O)c3c(O)cc(O)cc3C(=O)c2c1,15.125785005205389,107.87762505674979,False,False,False,5.56863623584101,not_flagged
CCCCOC(=O)c1cc(C)c(O)c(C)c1,15.105468932320614,35.67983448840436,False,False,False,4.48811663902113,not_flagged
Oc1ccc2oc(nc2c1)c3ccc(O)c(F)c3,15.104881095383298,58.41248509563097,False,False,False,5.80410034759077,not_flagged
Oc1ccc(cc1)N2C(=O)c3ccc(Br)cc3C2=O,15.058795802378762,82.84009817241973,False,False,False,5.09799710864927,not_flagged
Oc1ccc2c(noc2c1)c3cc(Br)c(O)cc3O,15.058128761053782,74.34305362429731,False,False,False,7.52287874528034,not_flagged
O\N=C\c1ccc(c2ccc(O)cc2)c3occc13,15.023693890123877,66.33288791277067,False,False,False,5.87614835903291,not_flagged
CC(C)c1ccc(cn1)N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4,15.00372542267962,43.93934883160284,False,False,False,5.93629144060858,not_flagged
CC1(N(CCc2cc(O)ccc12)c3ccc(Cl)cc3)c4ccc(OCCN5CCCCC5)cc4,14.999962408537012,43.798239888450894,False,False,False,7.45593195564972,not_flagged
Cc1cc(ccc1O)C(C)(C)c2ccc(O)c(C)c2,14.995752059361923,55.83608359727562,False,False,False,5.92081875395237,not_flagged
CCCCCCNCCOc1ccc(cc1)\C(=C(\CC)/c2ccccc2)\c3ccc(O)cc3,14.985900047163236,40.72720212455562,False,False,False,6.82102305270683,not_flagged
CC1Oc2cc(O)cc(O)c2N=C1c3ccc(O)cc3,14.96990345589508,79.21672363112536,False,False,False,5.55284196865778,not_flagged
CC\C(=C(/c1ccc(O)cc1)\c2ccc(\C=C\C(=O)O)cc2)\c3ccccc3,14.95967779034858,39.53103355246291,False,False,False,9.82390874094432,not_flagged
Cc1cc(O)ccc1c2oc3c(Br)cc(O)cc3n2,14.950528567908735,45.83796345752956,False,False,False,7.35654732351381,not_flagged
CCOC(=O)COc1ccc(cc1)c2ccc(OCCN(C)C)c(Cc3ccc(cc3)c4ccccc4)c2,14.936428053061338,83.6751769032566,False,False,False,5.50863830616573,not_flagged
Fc1ccc2C(=C(CCOc2c1)c3ccccc3)c4ccc(OCCN5CCCC5)cc4,14.92260940821885,75.55342170968144,False,False,False,7.79048498545737,not_flagged
CC\C(=C(/c1ccccc1)\c2ccc(\C=C\C(=O)O)cc2)\c3ccc(O)cc3,14.882453993420858,40.061702935253194,False,False,False,6.65757731917779,not_flagged
CC(C)Cc1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4,14.877619319452727,33.45679671410442,False,False,False,7.95860731484177,not_flagged
Cc1ccccc1S(=O)(=O)Oc2ccc3ccc(O)cc3c2,14.825229875999232,71.66457429189062,False,False,False,5.05700040663396,not_flagged
CC(C)(C)c1cc(ccc1O)c2oc3cc(O)ccc3n2,14.824146598677713,86.94386840798444,False,False,False,5.30102999566398,not_flagged
Cc1cc(F)ccc1C2=C(Cc3ccc(\C=C\C(=O)O)cc3)c4c(F)cc(O)cc4OC2=O,14.823344169963425,64.42871917558203,False,False,False,8.88605664769316,not_flagged
CC1(N(CCc2cc(O)ccc12)c3cccc(Cl)c3)c4ccc(OCCN5CCCCC5)cc4,14.79436747795806,43.03249516353229,False,False,False,7.30980391997149,not_flagged
Oc1ccc(c(F)c1)c2oc3c(Br)cc(O)cc3n2,14.79233175147983,109.60068632510743,False,False,False,7.32790214206428,not_flagged
Oc1ccc(cc1)[C@@H]2Sc3cc(Cl)c(O)cc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,14.776375084146736,27.215450503226695,False,False,False,7.63638802010786,not_flagged
CCC1Oc2cc(O)cc(O)c2N=C1c3ccc(O)cc3,14.769674291673114,77.56493696932819,False,False,False,5.92081875395237,not_flagged
