descriptor,PLS1_x_loading,PLS2_x_loading,PLS3_x_loading,PLS4_x_loading,PLS5_x_loading,PLS6_x_loading,PLS7_x_loading,PLS8_x_loading,PLS9_x_loading,PLS10_x_loading,PLS11_x_loading,PLS12_x_loading,PLS13_x_loading,PLS14_x_loading,PLS15_x_loading,PLS16_x_loading,PLS17_x_loading,PLS18_x_loading,PLS19_x_loading,PLS20_x_loading
minHBint2,0.004056802760407823,0.023709685697332866,0.005914397860447599,-0.04332084662278872,-0.06205311275034756,0.054168785192594986,-0.07661664502864073,0.023589950831050373,0.019630429476576717,0.02021088524129499,0.07606145605384204,-0.10340400277740767,0.11437256090326524,0.11228406844777153,-0.06872708260680918,-0.09970026220201396,0.05535913728035809,-0.04158048728558361,0.03222028874709568,0.0337294155244846
minHBint3,-0.01662018970570925,-0.01229385722435205,0.05675006030284334,-0.013508684130764368,0.012516160613501125,-0.030924569368143976,-0.06899641647181375,-0.011742603437118674,0.07564957622531757,-0.014961240092549417,0.0038701282906068424,0.145099445854833,-0.03403531554823882,-0.07134690376138841,-0.02089871986052541,-0.12033456914288948,0.031353057208221895,-0.08501848744797104,0.00018623755003510867,-0.06964539438565621
minHBint4,-0.02733153238725109,0.0016269119377792286,0.01945106915022775,-0.08432145134142346,0.00800000403823238,0.060356807638496636,0.025452365687944414,0.04795407107900118,-0.011088620144922694,-0.0005167119146458826,0.0035294634267313157,-0.028446039059484878,-0.04311686319771994,-0.10908939913627551,0.13135779606001605,-0.02703278805597358,0.009303526435050833,-0.001011348382735923,0.04236429068911422,-0.010469465548238988
minHBint5,-0.006292246491365784,-0.013363484239311742,0.045121358505123374,-0.0034355599207474496,-0.035853155497948236,0.04732034856340327,0.04485627804164125,0.013881808015511785,0.000557141700209096,-0.006597268360765639,-0.04953486821866515,-0.03586569722972472,-0.08974838113618405,-0.0953985526426259,-0.019193397164395633,0.07213103617229318,-0.1120856462149451,-0.004395765870084682,0.04883479788089889,0.009506942999036852
minHBint6,-0.03192429189994844,-0.006868696856145948,0.037503839585212334,-0.07507597988483868,0.010397581953502476,0.049004705522054076,0.004082946573395743,0.06166090977456258,0.0056301616302379155,0.025898193754829678,0.014073905088173603,-0.05246120644976055,-0.02610733723969902,-0.06021398642472367,-0.00951422023142705,0.06794665300138435,-0.0008731010489425252,0.05411122919227793,-0.0523570762836088,0.010016600173199903
minHBint7,0.018739759919393098,-0.006786195583817601,0.030470767545237167,-0.05608310214038584,-0.03320908411899244,0.02550918045938979,-0.029619267755338324,0.01877609745282861,0.0028576698627689424,-0.109439707997175,-0.00957209018027912,-0.04166933029199496,-0.014279760506285122,-0.026741486672666744,0.09565510340388993,0.11431154114821217,0.006053810180051807,-0.029042826597567257,-0.07390671052413945,0.053802366554847735
minHBint8,-0.007807027547488604,0.0002140175513654882,0.02281446761734204,0.03704140296959007,-0.04225901970087764,-0.021614793175555938,-0.04976310268783573,0.07490589972262136,0.06333460814738978,-0.03583094415995741,0.0858689756644661,-0.037835952669905956,-0.012930027262381245,-0.03264640311261991,0.15305811635093988,-0.00825856356624935,0.09179492964147397,-0.07190003071979585,-0.12412450849092274,-0.008859786404777446
minHBint9,-0.010454767136530053,-0.01925424864720275,0.0664680249762144,-0.038002031977573264,-0.0036616451510269638,0.02881440178873355,-0.03159729333682302,0.04514812394679286,0.01084394018475424,-0.01167230441155612,-0.006818493632812838,0.0519663096595988,-0.02920170519045204,-0.04333467594270102,0.05413483419555436,-0.020912606618625176,-0.011015908589585396,-0.06067129148573146,0.009860236351056382,-0.048188496284951046
minHBint10,0.026825288626890192,-0.04156823498141792,0.08240001459391261,-0.017853303860787137,-0.00831927034884317,-0.02078905926190686,-0.023292981464109144,0.022992503715360196,0.020219270725272603,-0.05271481993142155,-0.01886048365449721,0.07719181557240623,-0.017905539022674898,-0.0403908924851682,-0.0006714703835934011,-0.028212848517787575,-0.0386601433311548,-0.04756320880463704,-0.040601760369407734,-0.04400069097281377
minHsOH,0.019112363288175817,-0.08259678424429506,0.11977543835423515,-0.06233999745821815,0.01219702940996002,0.038185395003271706,-0.0028779011446220847,0.025670011755216295,-0.011945553931197696,0.0038066396669647557,-0.01179982714193866,-0.06638930890020064,0.022055166440899426,-0.0006533476527197285,0.012142636780859245,0.0323239846488519,-0.015069960315501348,-0.048914249050567696,-0.05639396163876094,0.012008284804180064
minHdNH,0.003034280524497175,0.06993960265156397,0.08151265784683576,0.01817329448495907,0.008783578432681476,-0.00642948302833022,0.053145416072862835,-0.05728384124311959,0.03089902595620005,0.03124724496143886,0.010580582223552472,0.035401403374988184,0.033518114727857665,0.06147700139561143,-0.008657356876466578,0.02848194826237364,0.04946615391455474,0.12502297347223132,0.06885416468265651,-0.009211532027523877
minHsSH,-0.003995519702316904,0.00306485934883483,-0.005223291674258799,0.001912997921886235,-0.017150562015269124,0.010119382550207326,-0.011516419695929763,-0.030779662992026488,0.006351805455670103,-0.06619476251166036,-0.03930020335344339,-0.04866469590079857,0.09498841633156369,0.04546855611213017,0.02996325126653925,-0.002673223027908099,0.07639152633995379,0.07948271187656038,0.03666674908387107,0.008315418511017384
minHsNH2,-0.0063925938487731215,0.04546417189360008,0.024375572533614723,-0.0020920066713869456,0.002666511437902841,0.0029514230751633086,0.05633828747488161,-0.033149714222572145,0.0386492107025281,0.0066995527171619116,0.013305566669812089,0.024361763797780323,-0.002512235703319824,0.0918636689751214,0.00466482447223767,0.054817200827492946,0.08454657017913289,0.0675028756929279,0.015151884462018898,-0.029293037581628517
minHssNH,-0.020988455558003914,0.06790634291924667,-0.05428656851844194,-0.029320812579432982,-0.05244080117232326,0.006423900244256714,0.027606352393713774,-0.08346812877224993,-0.053095686205253664,-0.00020062822596507993,-0.04311426651121502,-0.03421578372455255,0.020097097377694762,-0.01611923444084202,-0.04846108382563514,-0.07171081485114442,0.03816356809941671,-0.12650232450546256,-0.09904858102012086,0.008708322975778763
minHaaNH,-0.014195075371792557,0.019076249133585146,-0.014260864383461056,0.12113602656605746,-0.06816741198113362,-0.11905253931810073,-0.04778614935148279,0.06360592557435737,0.08425782465828485,-0.01706420420085768,0.14615522692424204,-0.12251856420095576,-0.04584195593180199,-0.12423014655594536,0.0269795301736557,-0.02695050721285552,0.04923943090424839,0.07820293020351254,0.015798712183557884,0.0901029502438725
minHtCH,-0.005259287075871459,-0.0006577631410401533,0.01242132954916212,0.02199259748056295,0.04350381311135845,0.051934978419356646,0.008817562357898599,0.027624439630147123,0.1037944772573068,-0.12241891082011327,-0.16301752298407154,0.12706618612676157,-0.08371922430293266,-0.010562121148373524,-0.09016518404961328,-0.13128344642059223,0.130825809053981,-0.00017035335410724094,-0.1656655708210707,0.21722011020143547
minHdCH2,-0.016982470253068357,0.0019134601224332784,0.006649751878834211,-0.002324288534024471,0.04299791628191062,0.08276558832365828,0.004841729253217117,0.032540147372532253,0.13223939902515616,-0.0625897615707367,0.04457635047515824,-0.008376234503998704,-0.020888385325712387,0.04817641332993034,-0.10288122390892092,-0.038083538928481646,-0.05847941533163435,-0.04752479886735344,0.016456607942169188,-0.08367774669482765
minHdsCH,-0.009834764654368812,0.010128037732523935,0.01266077621449631,-0.06751312161191905,-0.00994531738076626,0.09751827868209152,-0.08031178635617607,0.05198922218083129,0.1193091576104228,-0.08311801665011455,0.0731114910189121,-0.190418030065493,0.1744467494886124,0.15987608553135826,-0.08703497436149228,-0.03296748306820149,0.04789618823225784,0.043081140387628995,0.09771930079421623,-0.06862731503340436
minHaaCH,-0.028373853031069485,-0.03605310589180319,0.03659839599190033,-0.1221296887421516,-0.10869981937654517,-0.04076694868582006,0.0016142361877981176,0.00795843822005637,-0.011433879006317113,0.03767313970641521,0.04046554771452027,0.01216108533594864,-0.07174607620134199,-0.11456587550914744,0.05998726824488344,-0.016669113131090495,-0.017250374819244588,0.00839577875360604,0.06590174728112363,0.03635374147692411
minHCHnX,0.008019964736178284,-0.0037762130451513432,0.023848334661702116,-0.0049234294138430406,-0.0007996117009231809,-0.03150779636877499,-0.0989436695106776,0.029534169814996337,-0.11660101478566572,0.02385458305263661,-0.14139424237979692,0.01680615735013435,0.11985769794894785,0.044362266624264644,0.06466345963377779,-0.0338388994142127,0.1729104869770604,0.23810270735432162,0.10851926423468508,-0.035418046866577076
minHCsats,0.052603588216707416,0.0236318458185527,-0.03801526090729437,0.02649591966883949,0.0028374527152998062,0.023321474281473006,-0.08848603327380038,-0.055675768551027065,0.02789660360085388,0.07118382145668702,0.0492572449093576,0.07412049678998847,0.054696779080000736,-0.07640879197898919,0.025940568234521136,-0.013893340242918752,-0.0074109053556456585,-0.001630621891783583,-0.02246580373318029,0.03155437127556319
minHCsatu,0.013547447886147208,0.048596786821274406,-0.04447370438290195,-0.0014939864386581138,-0.010818613708157222,0.06321744606629531,-0.012760955628624615,-0.0028895347672609896,0.032547252618948815,0.00494628218038434,0.04329009079074831,-0.023553863863716953,0.008826417965870461,-0.11734251403370873,0.10450572966335706,-0.022508237606657433,0.09606161067310684,0.08227603693568551,-0.012047135509726309,0.057140448827590506
minHAvin,0.004070464320978401,0.0008131962123473324,0.014522695929137843,-0.05918552909346508,-0.043753667852653694,0.07686220372000356,-0.07357844214191969,0.0709341011773742,0.09046406956298865,-0.05547149866632762,0.09411314790578638,-0.1466399376231452,0.19343732773492478,0.15343392390228874,-0.10903780501376552,-0.07115049747936342,0.025072579991892358,0.04799110586322983,0.10826218030613743,-0.06702487947731278
minHother,-0.0355977755281567,-0.029887501541063295,0.038304696393127106,-0.12830496911932063,-0.08986293535063293,-0.02445387239787387,-0.01092578037639745,0.032078701999371045,-0.009679230782578435,0.006881017822524127,0.02835734183780567,0.022705246814946185,-0.08864920495920095,-0.1286631610698318,0.06085641431205493,0.010909799033397467,0.004188891883015146,0.026658419384228714,0.04704434297416758,0.003867968316939901
minsCH3,0.01023207556513498,0.023390235274365886,-0.03576286749162429,0.06194464877427096,0.06423589691554892,0.04340796841393096,0.00455572053449053,0.04084969019131744,-0.0582959034056863,0.1490331446708028,0.11769795564268602,-0.0519486012900546,-0.016219995756313273,0.04779598264526592,-0.09273209498911855,-0.002873222606676849,0.006678623420997882,0.09888074739093612,-0.03670936187122685,0.025641959659510768
mindCH2,-0.015214952074335177,0.0038724259780966966,2.9090054710535084e-05,0.007477475071516489,0.060020878716787206,0.08851759987291437,-0.0005341684872584045,0.03830693331020418,0.13335987630140825,-0.0737596808264364,0.03725370668285758,-0.0003594408985062649,-0.01826181782477787,0.05280705439823395,-0.1064625554959164,-0.033316496229882274,-0.05441640724236331,-0.04236092573816812,-0.00122136943714036,-0.08578693111604499
minssCH2,0.044173059953147804,-0.020794540663951457,-0.06718169386412602,0.10116737827275289,0.04953590792573175,0.03078497900733049,0.046090134401346704,-0.06117946697107198,-0.019894622173031624,-0.003044169519264712,0.024081621605244373,-0.023523857681771253,0.003741461607502421,0.036663882199009866,-0.014076332094764365,0.023427122660323183,-0.02480510048971635,-0.04205148835081564,0.006183380682518229,-0.06484075681031082
mintCH,-0.004713695380711253,0.0008855137727550119,0.00852561059343453,0.02562165204275704,0.05002863369657516,0.05609169520471161,0.005399921525305041,0.030950287845531072,0.10496666462209969,-0.12868024998888472,-0.16137176108263498,0.13190257779574618,-0.07970815867960328,-0.010191301014800687,-0.09438217147692837,-0.1254912276293881,0.13173441009651385,-0.003936687509341246,-0.16065638277716568,0.2187098173716552
mindsCH,-0.007734333849542222,0.015007278283314667,-0.010552234173896547,-0.029040233464958036,0.04175826603154707,0.10881048467744771,-0.0703096040204393,0.055949430288900114,0.1485993121402292,-0.09471695606694164,0.010372361086492293,-0.18495207591934243,0.1531791898349356,0.1600529966829938,-0.09130274791293817,-0.012064845864200823,0.031839608733824236,0.02701057556424747,0.07001928007632306,-0.088099550713206
minaaCH,0.019847209317627727,-0.027683058303202546,-0.07274118304208907,0.036933993831269184,-0.05805823414083354,-0.08406906417045337,0.0990754753332749,-0.09801589201976593,-0.037638666110300825,0.07673853974589204,0.08802846729893891,0.0003231319661235136,0.06951978530940907,0.009503431192072849,0.016789630239091746,-0.03853834020493493,-0.023921058346042575,0.032013376539026306,0.07443196825432707,0.14676722663496689
minsssCH,-0.024221012467282907,-0.031080221626735738,-0.049051849110145304,0.06003216635632931,0.009735581918195978,0.0058777509721034725,0.09480593666425914,-0.018054426230079357,0.01860011153866612,-0.033767656505262846,0.04648124997941528,-0.06452718043342526,-0.011967019754929675,0.017482131654871832,-0.09871447097097366,-0.044106860005880495,-0.11481283476838745,-0.10861971121284583,-0.094217389351144,-0.040986109334862096
mintsC,-0.016002349629375783,0.0010156006584254452,0.004599594819047255,0.007150838669245763,0.02557233148719353,0.025024201045385483,0.024760651744818552,-0.01099741813906534,0.07806897896421335,-0.16722133362322328,-0.1669281953412643,0.18561492993485737,-0.1426943999876386,-0.002078608814620202,-0.15084975270625847,-0.16469647839623203,0.12431054493362777,0.09561611298955651,0.07089390251080796,0.027982321019870394
mindssC,0.023564283794306896,-0.02866453815065107,-0.04358262081727031,0.0755852166476392,0.06591763271529373,0.02467874666904583,0.09596650844329586,-0.0039541218769578385,0.004315455629182169,-0.03347154405783651,-0.1178751300322312,0.02310957832857511,-0.012720602062234212,-0.04464975644058469,0.06553329859352841,0.05045346487356261,0.05452604467786759,0.02229827964479925,-0.006130244254889938,-0.07573664896040083
minaasC,0.0056157375882189,0.022278954994207546,-0.10609004526452012,0.10279186824835444,0.0049463590470084536,-0.05342731544336737,0.1157155060994327,-0.08421610681665612,-0.004004263409242876,0.0038581243436989774,0.04904014619205463,-0.029375027695057173,0.09971615838426884,0.03646958367689989,0.02793451285692677,0.024969854716493628,-0.018213775014368085,0.06488558174304307,0.021480524758383263,0.124465970020518
minaaaC,-0.007312375336685114,-0.017697450903312976,-0.00925919510340421,0.02959028557221203,-0.050094530665012946,-0.19872261034285357,0.07458957568905052,0.09826686219990877,0.09230929066632133,0.000713516951988992,0.032927889890767004,0.02469174147730605,0.025656017609609633,0.06583555917024547,-0.0031829016465331024,-0.015890502910969224,0.03860038857037511,-0.04421430813570631,-0.1040184729668381,-0.03690721388331272
minssssC,0.00018888093205831857,-0.015309283471837095,-0.03271929475705077,-0.0037727770823810253,0.05859643837140722,-0.021180041636504915,0.18474884021872331,-0.09230492514991993,0.021708040256155626,-0.06761235993583446,-0.014756453062891028,-0.030965004361921643,0.08646020290739018,0.02096781753179609,0.13544025583069055,0.06439944157253495,-0.0005703215591474027,-0.028001699503572224,0.01279368600824954,0.07383164555315636
minsNH2,-0.0036459850648397243,0.0523139363549028,0.030510374027370443,-0.0004716488371931384,0.005042639954971658,0.00022066169504506247,0.0626858552004162,-0.028316306100202776,0.03283377380471908,0.0016592152658853076,0.01440810972931316,0.026738690714528356,-0.00202794066400178,0.09283959996958792,0.0076537519360482704,0.0473773264968866,0.07658884392701938,0.07042492233595803,0.014305912835009453,-0.03235336024763349
mindNH,0.0050518860057931,0.07430482644133868,0.08425602026541092,0.016011523387166653,0.009755679185643112,-0.008256488183399604,0.055976273863246356,-0.05097434264586496,0.02651364691517282,0.0209400735180544,0.01396130814692776,0.03488093632971772,0.03521347868516359,0.05599079305226172,-0.00791638259007931,0.02291750093738556,0.03960645099497348,0.12842963274663857,0.06380981400168151,-0.015456033161365495
minssNH,-0.008273680508987104,0.0657428714260465,-0.0512971615880448,-0.017095758925125583,-0.04076642361464613,-0.004934258560122851,0.04406008412533892,-0.08887561121597366,-0.08088794988116024,-0.0009752369958245866,-0.029510203540776447,-0.060913301532659565,0.009435980993537312,-0.02078190016385576,-0.057235144391088344,-0.08956641420399068,0.04908073053264194,-0.1324285807774915,-0.14839331355769816,-0.019250280464180522
minaaNH,-0.008041402586268504,0.016130481243382025,-0.013924065517985366,0.1098625382663788,-0.06461665467974066,-0.12530623106430236,-0.032560534664357724,0.05515416025285062,0.0753113964603833,-0.02278358749172739,0.14502602574048357,-0.14160060337047356,-0.043767650498714276,-0.12273667586254262,0.0014416076664355828,-0.028696791310346012,0.043568922053457824,0.09884819313304734,-0.01659409025943492,0.09192190540465495
mintN,-0.016715789074144782,0.0014712536083765202,0.0021389052362278983,-0.010857554224771051,-0.00857338504985137,-0.005777090919660101,0.02822575037458764,-0.03173499495371799,0.02842283834289717,-0.10881397180744136,-0.10651739025520908,0.12342263347352461,-0.11887133919243516,-0.004479771643251698,-0.1240192539987415,-0.09331822820371576,0.07023643370907741,0.1252438885800905,0.16277901483710838,-0.11554627900970592
mindsN,-0.030748057846923093,0.018986899916013378,-0.01893045416138659,-0.04998103010133701,0.007720338108962647,0.017852540835037227,-0.002896286193647793,-0.0677845011489033,0.011879768548296319,-0.12707119090110255,-0.0028310332712380712,-0.08424266661674384,0.052360029205261255,0.03978371870551978,0.047686055296473594,0.060979375983755295,0.03507761270399015,0.06355514623952042,0.005602416164889635,0.03780841929853414
minaaN,-0.05439319774525259,0.022132719646714556,-0.030601827806624456,0.027475006709687423,-0.05702521441583514,-0.12914991926804634,0.045702148447896794,0.03946999529824978,0.051130364056288194,0.01418948898720811,-0.02878074035268392,0.030717550747932754,-0.017442407761450052,-0.011837913267024712,-0.0759400594716719,-0.020697274493609984,-0.009032603364771265,-0.032050351730785014,0.08061488495655564,-0.08837888920505349
minsssN,0.08232703243194926,-0.018353389792167253,-0.02713011510470764,0.007381764215389911,-0.04183543756301613,0.04727756397013575,0.018374954557269094,-0.09655508299388957,-0.06700554218449312,-0.00041642011309394944,-0.006104285480093088,0.007167005635295152,-0.06398929956233321,-0.0310976491940934,0.009792009423380849,0.014759595661567827,-0.0019620197829791426,-0.0016623155539656255,0.04456882849681333,-0.033437033670308244
minaasN,0.015328067110236602,0.003544192742607461,-0.04748785276908265,-0.015681333089356136,-0.0026700102554441116,-0.11777273421861198,0.08147186132743861,0.07465257308659552,0.017040853280838045,0.08196618445794566,-0.035900067780210425,0.0796126113790833,0.010690659925378402,0.07705295275019922,-0.06304461689879412,0.0015055093248375446,-0.03671808348921342,0.010111135159098871,-0.0015001529378363598,0.00428368111032575
minssssNp,0.0022786850936427953,-0.0011355319982553575,-0.001185866388984637,-0.003984876823023134,0.008115352217274384,-0.009015012904417445,0.015546624821240081,0.021370156725819964,0.0028801616275738124,0.04451881039193029,0.02104509217256141,0.046403806045912904,-0.007043487532477776,0.05173480347739921,0.010348749206408657,0.010228806043070249,0.027299959086740672,-0.04014234028981693,-0.033296191573819245,-0.05541999989498974
minsOH,0.04285873686446185,-0.07923305115302978,0.09627655656976081,-0.03229867568838412,0.07007657175939712,0.057227677233716724,-0.01871655253109313,0.043976678196851735,0.006903879580280133,-0.014662826848699304,-0.04136786696810346,-0.022995837783509002,0.021014052117812983,0.013338344894760618,0.020129804384667344,0.053034676003595786,-0.03432583332784233,-0.05189602829500969,-0.06223973438184738,0.007254486365887315
mindO,-0.019741691780201104,0.0649473372291858,-0.04538548721607004,-0.048782401435031986,-0.044838717088360965,0.02133596319454297,-0.12074170796789566,0.031333106999213274,0.01317287557957799,0.014838189543793316,0.06467624249737935,-0.12116441566316831,0.05223410930414535,-0.0483264746618379,0.05195070322060621,0.023761579757847897,0.01104637408506228,-0.03247261442533036,-0.13396733754374618,0.16162209333480493
minssO,0.0606986671824264,-0.006238899238611259,-0.031746278241469826,-0.07171074826824828,-0.019240745492036245,0.04221793049425075,-0.007208867254031842,-0.07069924597078353,-0.021799930625019552,0.03511219208670982,0.08069728782071293,0.051453712778469,-0.1251684270910981,0.01626094480330892,0.09109119958285145,0.09360632727076176,0.0040432433276041775,0.04740097023603734,0.06106370286145237,0.0638487694629997
minaaO,-0.0499841939740038,0.01247211289431903,-0.007176652619718062,-0.041131501011391645,-0.02848033647179738,-0.03481383993614587,0.06870713818136895,0.04571233041138308,0.037535849311627796,0.01860689590722389,-0.08419691957338582,0.055301557128331943,-0.040547813034825256,-0.04485211019737968,-0.027912918013656054,-0.0009291157990630086,-0.08572713700397849,-0.039009265577417955,0.14612809584068445,-0.14307705945126206
minsOm,-0.007721978430004458,0.013249368834635606,-0.0089019841893699,-0.010907159718631168,-0.03603079612304642,0.02871402416847279,0.011713379648412457,0.0064500650162666855,0.0022883062465574654,-0.011811338909018346,-0.08069865603012477,-0.01953954379753248,0.0642843193250956,-0.016354091873020542,0.014821370339875763,-0.02232717667254964,0.027550158037974164,-0.004361861174879526,-0.03304025917201238,0.04427435856354054
minsF,-0.0041818307908278295,-0.011778857605205813,0.07011565144879679,-0.015899929146143042,-0.06314589868199619,-0.0008052912283357446,-0.15942867091394264,0.09842436630483645,-0.03947003189938937,-0.00092088296921305,-0.00031243734669801946,0.03931628914345631,-0.08547542584478943,-0.003298460049894671,-0.043235248647278415,-0.11567844402357563,0.10491312368792588,0.006779644653828754,0.07216474260576142,-0.16586248704330456
mindsssP,0.0019374618390626639,-0.009986397448951674,0.011269551814602236,0.005310250787557357,0.007741774854792796,-0.02695809465816788,0.01261191029070201,-0.017531540198757585,0.01814325413038292,-0.03435029124751559,0.006948998760130418,-0.037814154191112996,0.004801230960956776,-0.04641532410326255,-0.003811173506280941,0.003337554972278336,0.00715110033588589,0.08426038847583507,0.01023564586288953,0.028516827241965137
minsSH,-0.0039955197023169055,0.0030648593488348305,-0.005223291674258801,0.0019129979218862362,-0.017150562015269134,0.010119382550207327,-0.011516419695929774,-0.030779662992026505,0.006351805455670105,-0.06619476251166038,-0.03930020335344341,-0.048664695900798596,0.09498841633156374,0.0454685561121302,0.029963251266539266,-0.0026732230279080988,0.07639152633995382,0.07948271187656042,0.036666749083871075,0.008315418511017398
mindS,-0.00892294648144852,0.017124571095609577,-0.020972576613243112,0.00776830856804112,-0.03474573037537473,0.0749594190494074,0.027050917726855684,-0.04482164408450463,-0.03323889775496265,0.02953490635072916,-0.12865258628675874,0.009087305802457446,0.12030462730184936,-0.10634322509569966,0.08856078088874708,-0.13835056825924927,0.01889970731606665,-0.18615075601187558,-0.017084217448367835,-0.08637709037007461
minssS,-0.02159069640395109,-0.016388347736281266,-0.009370170187179196,-0.03820579589328535,0.0545753271338857,-0.0438943171949822,-0.01141482498596825,0.12932867204746112,0.0096880172703209,0.09849696059189635,0.06336328160401247,-0.06573102589631012,0.027810196815231183,-0.015694670082828707,0.04671901851999801,-0.11298733723499606,0.15963282167534204,-0.10078628176309261,-0.06852214784935431,0.0030880240487159657
minaaS,-0.005787369179388474,-0.010192924921739429,0.016727285092744456,-0.008619035803261076,0.08691012019224519,0.030452197630687225,0.0008673839880870602,0.013338800196751615,-0.0751494012143665,0.034917635144514875,-0.007971487802056658,-0.08755022006983326,-0.07683950203594521,-0.1968690861277502,-0.02790894183441209,-0.06957937228579196,-0.04799910272348543,0.14745001912909977,0.1840520819206804,0.06888854247107294
mindssS,-0.0043375827547091385,-0.0028960108497046552,-0.004112422118890506,-0.013003090986930659,-0.0037133915837026707,-0.003171217689542892,0.034546421178100244,-0.02546525051323218,0.036112286877951136,-0.011098788436747158,0.03476025119329633,0.016058730267258722,0.03004029100152304,0.032392916367137876,0.06143101810969851,-0.009370828208006258,0.04365061647028674,-0.05066410355229442,0.009587862650731757,-0.06902195516122415
minddssS,-0.007139678904954404,-0.023521042374255962,0.020243966440461905,0.04630026876755059,0.033953885611795326,-0.044000582253118495,0.07350026027320154,-0.04511247632512813,0.0538232906537355,-0.018177211104293607,0.03937194077630885,-0.005160756653094318,-0.0023944280926858153,-0.06298379472961813,0.039035746786199275,-0.032255453992582964,0.10235817537192163,0.1253714073794955,0.0904868955798325,-0.1869544053806461
minsCl,-0.01311103533175829,0.0015440169333250878,-0.004715513743756741,0.011827313305688314,-0.02230426996024938,-0.038014610497327295,0.013457819487604978,-0.017698923318025868,-0.04771176644348516,-0.014770198841812278,-0.03458178105397898,0.10032487008456528,0.022643070756901865,0.15198508572288436,0.029317824845750285,0.08934021518189776,0.02794412315851122,0.062393401317047785,-0.05966624502454182,0.126373177490155
minsBr,-0.004947147668937498,0.0024740119872790818,-0.022076808012123302,0.014415025724150167,0.01166999125158071,-0.06141916915825875,-0.005387686012970173,-0.012920367253919214,-0.04908301726101289,-0.09062978413395734,-0.022871380494512573,-0.04317496815694817,0.03865505915886974,0.08147947762582515,0.04574465008247712,0.03409532191039909,0.004106686704948981,-0.04702850349595968,0.08919891710206454,-0.006982701356970966
minsI,0.006693745847612283,-0.0002836311183633321,-0.00047510688199141625,-0.003913073295367144,-0.02096275536055373,0.021584433664667904,0.01942578542306621,0.000343148423350441,0.10175975792051724,0.012627738629547407,0.08031612109369646,0.041464417530399575,-0.06183910780991968,0.03160873590895454,0.006415910955322657,0.027819181089260667,0.10028353316099997,0.01862265339865034,-0.052792822496928224,-0.026543586597194545
maxHBd,-0.0082859529369817,-0.037568470333275886,0.13373248369594548,-0.030848804322923445,-0.0388566179938623,0.02317978915316839,-0.02930267532308972,0.038459449273328256,0.0420874100171493,-0.03034759679449286,0.03757305657166835,-0.10158771753118102,0.057548148397129455,0.009512502230908743,0.023239108817723352,-0.027894812761477473,0.024673957423566848,-0.09200559772883736,-0.04926807500457342,0.03378283321903823
maxwHBd,0.009425897539819613,-0.003519292757828615,0.02364706789223082,-0.005150318630574707,-0.002497881498702298,-0.029964951320066387,-0.10116209408641007,0.02757102981642332,-0.11543945287213729,0.02915826427689131,-0.13660546320606298,0.02706964203714206,0.12038293043568417,0.03392617940626435,0.05925362102964809,-0.030434447710418526,0.18388171800475428,0.23721202206918265,0.11195882297068377,-0.022619974630331576
maxHBa,0.006609611992324075,0.03531931622593345,0.02923825990192739,-0.048483870101709604,-0.043108448506500835,0.03511383776734723,-0.17349833025077163,0.09245963317780159,0.0076395346044177935,-0.016543194808848798,0.017993976939026272,-0.006188710616712506,-0.01791942997031442,-0.06647877114318892,0.08692213892290397,-0.023908002224291073,0.037763767971834845,-0.09595651975796991,-0.08612140839610773,0.028152586356444496
maxwHBa,0.005971093914493284,-0.017563933722538005,-0.045798871484120866,0.06346463265472818,0.07067949579318693,0.06975259407664967,0.026996364560430797,0.014984576857557047,0.14423979483745203,-0.1355471256756949,-0.1008417042471954,0.08663929026666181,-0.045206132988815435,0.0730862976960234,-0.14233787969744038,-0.12852428374261884,0.05729157038074517,-0.01624870477164347,-0.07013062820840829,0.09036632947414683
maxHBint2,-0.0015143901189315161,0.04925688527967802,0.007287799266909481,-0.04173747705063907,-0.07075365640412427,0.05169442887748767,-0.059762133770620514,0.00662037628078443,0.016088967523172605,0.00980035161416085,0.06589835318052688,-0.07961371963548995,0.1037381472220146,0.12012561195431543,-0.06714749154502354,-0.08890380709948158,0.0520755805733886,-0.04257824810458367,0.004221627700680792,0.01782014066061745
maxHBint3,-0.018762832193372037,0.009299640807832178,0.07170752612058805,-0.013682847707245496,0.008204976736261657,-0.0301124218735558,-0.05502739962205907,-0.021577858877673106,0.0726267917944744,-0.015302056925943565,0.0021580862142750227,0.15037349191285712,-0.03517079413529247,-0.053577520644334145,-0.0046594558911691435,-0.1254019757372762,0.017329106664784294,-0.06636987212696191,-0.006073940523252845,-0.06583637341271839
maxHBint4,-0.030023627941863903,0.008405989398992956,0.024680893667503534,-0.10388000045471872,0.0038152887559671734,0.040784289674555094,0.007897336176911117,0.029199386508893626,0.005291546764069756,-0.04658906449998644,0.01675199558146461,-0.03455578023101839,-0.03491404362231565,-0.1059086634958048,0.15269406798135174,0.026373805934801348,0.008808354127000931,-0.02618206769617908,-0.006600207435932487,0.009241268115637965
maxHBint5,-0.005148819218589195,0.019683278905788127,0.0682364890038922,-0.00983955381629733,-0.032928492135692156,0.037156110723315074,0.0585669930720297,0.01120464886694826,0.013298197194404301,0.00939107448421737,-0.06149719232369747,-0.04686828163140061,-0.09449378281022618,-0.111006554650036,-0.010879511921038651,0.08753489229234743,-0.10878082724873137,0.03688929781572285,-0.0011041615743878365,0.035486350113298246
