descriptor,pandas_dtype,n_unique_values,unique_value_ratio,is_integer_like,is_binary_like,is_low_cardinality,is_continuous_like,min,max,mean,std,descriptor_numeric_type
minsPbH3,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
minssPbH2,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
minsssPbH,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
minssssPb,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxHBd,float64,1561,0.7907801418439716,False,False,False,True,0.0,0.852772150813952,0.5004634979584989,0.16179538450754183,continuous_float_like
maxwHBd,float64,30,0.015197568389057751,False,False,False,True,0.0,1.39251081543682,0.014524790615103114,0.11710597012512325,continuous_float_like
maxHBa,float64,1844,0.9341438703140831,False,False,False,True,0.0,15.4779912333897,11.526675903409105,2.157317740711085,continuous_float_like
maxwHBa,float64,1827,0.925531914893617,False,False,False,True,0.0,6.07662359851348,2.0711619332075486,0.49342456902995024,continuous_float_like
maxHBint2,float64,404,0.20466058763931105,False,False,False,True,0.0,7.99550579406501,1.277399700650599,2.5990595193877293,continuous_float_like
maxHBint3,float64,367,0.18591691995947315,False,False,False,True,0.0,9.86926500070229,0.7579970488601508,2.0621703280670776,continuous_float_like
maxHBint4,float64,569,0.28824721377912865,False,False,False,True,0.0,10.0821151432209,1.2177986619165198,2.1426449881972705,continuous_float_like
maxHBint5,float64,648,0.3282674772036474,False,False,False,True,0.0,11.5553243676601,1.1020292164497205,1.9123408954817958,continuous_float_like
maxHBint6,float64,740,0.37487335359675783,False,False,False,True,0.0,8.58685084195811,1.576153713210703,2.496239029962296,continuous_float_like
maxHBint7,float64,603,0.30547112462006076,False,False,False,True,0.0,10.7970186463229,1.4749836737350763,2.4561149622344502,continuous_float_like
maxHBint8,float64,474,0.24012158054711247,False,False,False,True,0.0,9.28813271316488,1.319739797422704,2.4859815079143663,continuous_float_like
maxHBint9,float64,453,0.22948328267477203,False,False,False,True,0.0,10.3780078926588,1.1008410319477888,2.305140287928253,continuous_float_like
maxHBint10,float64,899,0.4554204660587639,False,False,False,True,0.0,10.594322165605,2.3940956972758474,2.7583227380188933,continuous_float_like
maxHsOH,float64,1274,0.6453900709219859,False,False,False,True,0.0,0.852772150813952,0.4288242982321639,0.24113200797623424,continuous_float_like
maxHdNH,float64,15,0.007598784194528876,False,False,True,True,0.0,0.663650388587482,0.004260305879051643,0.04897618605355124,continuous_float_like
maxHsSH,float64,2,0.0010131712259371835,False,False,True,True,0.0,0.613979436945055,0.00031103314941492146,0.013815614945741336,continuous_float_like
maxHsNH2,float64,50,0.025329280648429583,False,False,False,True,0.0,0.651294851082459,0.013566843882196351,0.08472062618944307,continuous_float_like
maxHssNH,float64,321,0.16261398176291794,False,False,False,True,0.0,0.689662695408325,0.06708533937307096,0.1551631315221834,continuous_float_like
maxHaaNH,float64,130,0.06585612968591692,False,False,False,True,0.0,0.743763742360718,0.030964902760476126,0.1149589045131445,continuous_float_like
maxHsNH3p,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxHssNH2p,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxHsssNHp,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxHtCH,float64,17,0.008611955420466059,False,False,True,True,0.0,0.630461517749126,0.004353707968423236,0.04723262832468025,continuous_float_like
maxHdCH2,float64,42,0.02127659574468085,False,False,False,True,0.0,0.551784766860524,0.010279098801553845,0.06776403537898923,continuous_float_like
maxHdsCH,float64,398,0.2016210739614995,False,False,False,True,0.0,0.84592056932966,0.12946460540523605,0.25087136553641426,continuous_float_like
maxHaaCH,float64,1696,0.8591691995947315,False,False,False,True,0.0,0.992777777777777,0.5691301558486573,0.1237691795476756,continuous_float_like
maxHCHnX,float64,34,0.017223910840932118,False,False,False,True,0.0,1.39251081543682,0.015380498283306874,0.11862172626225272,continuous_float_like
maxHCsats,float64,804,0.4072948328267477,False,False,False,True,0.0,1.28711880353993,0.4645109412005531,0.33062948256228203,continuous_float_like
maxHCsatu,float64,504,0.2553191489361702,False,False,False,True,0.0,1.11827699829931,0.2706517411672157,0.362055638846635,continuous_float_like
maxHAvin,float64,285,0.14437689969604864,False,False,False,True,0.0,0.820826955782312,0.08952690328269271,0.21070748587695826,continuous_float_like
maxHother,float64,1739,0.8809523809523809,False,False,False,True,0.0,0.992777777777777,0.5858516737868382,0.10045329472682124,continuous_float_like
maxHmisc,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxsLi,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxssBe,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxssssBem,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxsBH2,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxssBH,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxsssB,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxssssBm,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxsCH3,float64,1178,0.596757852077001,False,False,False,True,0.0,2.58351946334089,1.285789110875573,0.9939579155675832,continuous_float_like
maxdCH2,float64,43,0.021783181357649443,False,False,False,True,0.0,4.29965868291761,0.09036325198602686,0.5863261873610781,continuous_float_like
maxssCH2,float64,1312,0.6646403242147924,False,False,False,True,0.0,1.52018929545879,0.7200188860148109,0.5300978098414265,continuous_float_like
maxtCH,float64,17,0.008611955420466059,False,False,True,True,0.0,6.07662359851348,0.0487816640761466,0.52362164538656,continuous_float_like
maxdsCH,float64,409,0.207193515704154,False,False,False,True,0.0,2.57859083679768,0.3771578678541961,0.7264681170352866,continuous_float_like
maxaaCH,float64,1783,0.903242147922999,False,False,False,True,0.0,2.48260545267489,1.9244324763627472,0.3885602427984989,continuous_float_like
maxsssCH,float64,441,0.22340425531914893,False,False,False,True,0.0,0.977518833285118,0.1244976347743772,0.24975898436342495,continuous_float_like
maxddC,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxtsC,float64,101,0.05116514690982776,False,False,False,True,0.0,3.24104900118653,0.11740882623735134,0.5088510888605163,continuous_float_like
maxdssC,float64,667,0.33789260385005065,False,False,False,True,0.0,2.34058823066263,0.322425484597322,0.5090328596047218,continuous_float_like
maxaasC,float64,1798,0.9108409321175278,False,False,False,True,0.0,1.77349151234567,1.0123465788676675,0.32722286662968136,continuous_float_like
maxaaaC,float64,665,0.33687943262411346,False,False,False,True,0.0,1.57839462362869,0.334665078816683,0.4800827019308866,continuous_float_like
maxssssC,float64,137,0.06940222897669707,False,False,False,True,0.0,0.664809724335245,0.01363459608379891,0.057059935255419254,continuous_float_like
maxsNH3p,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxsNH2,float64,50,0.025329280648429583,False,False,False,True,0.0,6.66731670445956,0.14832344701338188,0.9222251610690332,continuous_float_like
maxssNH2p,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxdNH,float64,15,0.007598784194528876,False,False,True,True,0.0,8.78142118073124,0.05764313115440926,0.6599351477655795,continuous_float_like
maxssNH,float64,325,0.1646403242147923,False,False,False,True,0.0,3.83768624373617,0.5131497637259445,1.1441026309335494,continuous_float_like
maxaaNH,float64,132,0.0668693009118541,False,False,False,True,0.0,3.70972904745767,0.2304682771295394,0.8287560827359842,continuous_float_like
maxtN,float64,79,0.04002026342451875,False,False,False,True,0.0,10.7069960501808,0.37456789292826165,1.836164308722069,continuous_float_like
maxsssNHp,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxdsN,float64,125,0.06332320162107397,False,False,False,True,0.0,5.13755626942134,0.26535310489041253,1.032329911265582,continuous_float_like
maxaaN,float64,453,0.22948328267477203,False,False,False,True,0.0,5.05441121819098,1.0543850604913265,1.8737903720241564,continuous_float_like
maxsssN,float64,788,0.39918946301925023,False,False,False,True,0.0,2.73477211777987,0.9729610390582806,1.1244802126344235,continuous_float_like
maxddsN,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxaasN,float64,189,0.09574468085106383,False,False,False,True,0.0,2.48652391597207,0.1975413096714165,0.6138400729967668,continuous_float_like
maxssssNp,float64,2,0.0010131712259371835,False,False,True,True,0.0,0.868779814141093,0.0004401113546814047,0.019549070640748543,continuous_float_like
maxsOH,float64,1432,0.7254305977710233,False,False,False,True,0.0,12.470850049922,7.76155198484937,4.087128938261217,continuous_float_like
maxdO,float64,1002,0.5075987841945289,False,False,False,True,0.0,14.9641563312341,6.637687526365028,6.260993417562656,continuous_float_like
maxssO,float64,962,0.48733535967578523,False,False,False,True,0.0,6.72713738366627,3.12185320397952,2.979785361143299,continuous_float_like
maxaaO,float64,277,0.1403242147922999,False,False,False,True,0.0,6.57830915642198,0.7955239908467842,1.9407397976742295,continuous_float_like
maxaOm,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxsOm,float64,19,0.009625126646403243,False,False,True,True,0.0,12.3609114386495,0.10227921414951666,1.0670538747790583,continuous_float_like
maxsF,float64,315,0.1595744680851064,False,False,False,True,0.0,15.4779912333897,2.2586226756713255,5.085044394681114,continuous_float_like
maxsSiH3,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxssSiH2,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxsssSiH,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxssssSi,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxsPH2,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxssPH,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxsssP,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxdsssP,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxddsP,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxsssssP,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxsSH,float64,2,0.0010131712259371835,False,False,True,True,0.0,0.301560243671434,0.00015276608088725128,0.00678563476040512,continuous_float_like
maxdS,float64,34,0.017223910840932118,False,False,False,True,0.0,0.903523525493873,0.007294422404993524,0.05910810320727933,continuous_float_like
maxssS,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxaaS,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxdssS,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxddssS,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxssssssS,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxSm,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxsCl,float64,172,0.08713272543059777,False,False,False,True,0.0,1.04387687317123,0.06017523903200293,0.2008050393904006,continuous_float_like
maxsGeH3,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxssGeH2,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxsssGeH,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxssssGe,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxsAsH2,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxssAsH,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxsssAs,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxdsssAs,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxddsAs,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxsssssAs,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxsSeH,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxdSe,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxssSe,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxaaSe,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxdssSe,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxssssssSe,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxddssSe,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxsBr,float64,78,0.03951367781155015,False,False,False,True,0.0,0.40849790739341,0.005905001478713426,0.03702699206095684,continuous_float_like
maxsSnH3,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxssSnH2,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxsssSnH,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxssssSn,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxsI,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxsPbH3,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxssPbH2,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxsssPbH,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
maxssssPb,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
sumI,float64,1021,0.5172239108409321,False,False,False,True,29.8333333333333,442.129629629629,64.30370023890822,19.42849279357396,continuous_float_like
hmax,float64,1453,0.7360688956433638,False,False,False,True,0.320119401927437,1.74582832185514,0.7939688538568213,0.2560472079359374,continuous_float_like
gmax,float64,1847,0.9356636271529889,False,False,False,True,3.57895408163265,15.4779912333897,11.592696294421522,1.9525066188897846,continuous_float_like
hmin,float64,1663,0.8424518743667679,False,False,False,True,-0.588781415343915,0.388364158163265,-0.09419393566696539,0.1994933503031958,continuous_float_like
gmin,float64,1846,0.9351570415400202,False,False,False,True,-6.54382611700266,1.17611678004535,-1.0057834728865334,1.5596894166809934,continuous_float_like
LipoaffinityIndex,float64,1875,0.9498480243161094,False,False,False,True,-4.58887987602517,23.0036813723651,8.675923594677519,3.442639536947109,continuous_float_like
MAXDN,float64,1847,0.9356636271529889,False,False,False,True,0.490549886621315,6.98478812358276,2.3122677172339743,1.2858695253433632,continuous_float_like
MAXDP,float64,1845,0.9346504559270516,False,False,False,True,1.07895408163265,7.96415633123413,4.9307010652110135,1.1577597005272342,continuous_float_like
DELS,float64,1866,0.9452887537993921,False,False,False,True,5.2786753590325,376.284076056146,30.449345237910123,16.536844688305028,continuous_float_like
MAXDN2,float64,1847,0.9356636271529889,False,False,False,True,0.490549886621315,6.98478812358276,2.1697101317939076,1.1183245893179081,continuous_float_like
MAXDP2,float64,1846,0.9351570415400202,False,False,False,True,1.07895408163265,7.96200911893524,4.9027436627852685,1.1466381099508576,continuous_float_like
DELS2,float64,1864,0.9442755825734549,False,False,False,True,5.2786753590325,374.123440121034,30.610283651164877,16.42599943071525,continuous_float_like
ETA_Alpha,float64,796,0.403242147922999,False,False,False,True,6.49999,74.23326,13.484179321175278,3.8069494568986597,continuous_float_like
ETA_AlphaP,float64,738,0.3738601823708207,False,False,False,True,0.41476,0.61161,0.48008920972644376,0.015849943846677917,continuous_float_like
ETA_dAlpha_A,float64,100,0.05065856129685917,False,False,False,True,0.0,0.11161,0.0013469250253292807,0.0069227697089542335,continuous_float_like
ETA_dAlpha_B,float64,640,0.3242147922998987,False,False,False,True,0.0,0.08524,0.02125772036474164,0.012084308915128445,continuous_float_like
ETA_Epsilon_1,float64,1185,0.6003039513677811,False,False,False,True,0.47296,0.84349,0.6027458257345492,0.05968230166233801,continuous_float_like
ETA_Epsilon_2,float64,908,0.45997973657548125,False,False,False,True,0.71667,1.11524,0.8281414690982776,0.046479951663661936,continuous_float_like
ETA_Epsilon_3,float64,98,0.04964539007092199,False,False,False,True,0.43211,0.45273,0.44343389057750765,0.0030062504559050904,continuous_float_like
ETA_Epsilon_4,float64,1143,0.5790273556231003,False,False,False,True,0.4558,0.79408,0.5272758611955419,0.036904307094300245,continuous_float_like
ETA_Epsilon_5,float64,954,0.48328267477203646,False,False,False,True,0.69861,1.04113,0.7955042147922998,0.04277654199147224,continuous_float_like
ETA_dEpsilon_A,float64,1330,0.6737588652482269,False,False,False,True,0.02559,0.40556,0.15931172745694022,0.05999964086944772,continuous_float_like
ETA_dEpsilon_B,float64,1313,0.6651469098277609,False,False,False,True,0.0,0.17581,0.0754696757852077,0.03050854326170986,continuous_float_like
ETA_dEpsilon_C,float64,1266,0.6413373860182371,False,False,False,True,-0.35615,-0.00977,-0.08384199088145898,0.03755885030062392,continuous_float_like
ETA_dEpsilon_D,float64,987,0.5,False,False,False,True,0.0,0.16015,0.03263706180344478,0.018808393162975882,continuous_float_like
ETA_Psi_1,float64,931,0.4716312056737589,False,False,False,True,0.3719,0.75192,0.5819465704154002,0.043178102681875,continuous_float_like
ETA_dPsi_A,float64,928,0.47011144883485306,False,False,False,True,0.0,0.34239,0.13238668186423508,0.043030347955487366,continuous_float_like
ETA_dPsi_B,float64,5,0.0025329280648429585,False,False,True,True,0.0,0.03763,4.325227963525835e-05,0.0011338670417072217,continuous_float_like
ETA_Shape_P,float64,1230,0.6231003039513677,False,False,False,True,0.0,0.45499,0.127370547112462,0.06562949390570295,continuous_float_like
ETA_Shape_Y,float64,1087,0.5506585612968592,False,False,False,True,0.12766,0.56604,0.34263401215805467,0.06288301961691807,continuous_float_like
ETA_Shape_X,float64,335,0.1697061803444782,False,False,False,True,0.0,0.1561,0.014612938196555217,0.026724585635426654,continuous_float_like
ETA_Beta,float64,182,0.09219858156028368,False,False,False,True,11.25,146.5,36.17299898682877,9.387320903305705,continuous_float_like
ETA_BetaP,float64,702,0.3556231003039514,False,False,False,True,0.6087,1.67045,1.3016496200607903,0.18015614148791334,continuous_float_like
ETA_Beta_s,float64,94,0.047619047619047616,False,False,False,True,7.75,104.5,17.49290780141844,5.1924171540167325,continuous_float_like
ETA_BetaP_s,float64,266,0.1347517730496454,False,False,False,True,0.51563,0.71,0.621029964539007,0.027308485727966823,continuous_float_like
ETA_Beta_ns,float64,94,0.047619047619047616,False,False,False,True,0.0,42.0,18.680091185410333,5.342510195521726,continuous_float_like
ETA_BetaP_ns,float64,500,0.25329280648429586,False,False,False,True,0.0,1.06818,0.6806197568389057,0.17349993891814897,continuous_float_like
ETA_dBeta,float64,105,0.05319148936170213,False,False,False,True,-62.5,10.25,1.1871833839918946,4.783871699734557,continuous_float_like
ETA_dBetaP,float64,695,0.35207700101317124,False,False,False,True,-0.6087,0.46591,0.059589979736575475,0.17099645840582495,continuous_float_like
ETA_Beta_ns_d,float64,9,0.004559270516717325,False,False,True,True,0.0,4.0,1.0549645390070923,0.5900587899880966,continuous_float_like
ETA_BetaP_ns_d,float64,108,0.0547112462006079,False,False,False,True,0.0,0.19048,0.0392474417426545,0.024096628869780593,continuous_float_like
ETA_Eta,float64,1875,0.9498480243161094,False,False,False,True,7.38159,353.89507,24.884040309017223,14.1103520891261,continuous_float_like
ETA_EtaP,float64,1859,0.9417426545086119,False,False,False,True,0.47141,2.17114,0.8512162563323201,0.22046087771175138,continuous_float_like
ETA_Eta_R,float64,1457,0.7380952380952381,False,False,False,True,18.67717,628.15255,52.543352026342454,23.87794774468723,continuous_float_like
ETA_Eta_F,float64,1874,0.9493414387031408,False,False,False,True,2.89504,274.25748,27.65931192502533,11.62966278442161,continuous_float_like
ETA_EtaP_F,float64,1845,0.9346504559270516,False,False,False,True,0.12587,1.68256,0.9676526393110435,0.18212619723094786,continuous_float_like
ETA_Eta_L,float64,1734,0.878419452887538,False,False,False,True,2.79912,48.65936,6.638027882472137,2.694953543535126,continuous_float_like
ETA_EtaP_L,float64,1631,0.8262411347517731,False,False,False,True,0.15854,0.45706,0.23256570921985814,0.05017781289139533,continuous_float_like
ETA_Eta_R_L,float64,1068,0.541033434650456,False,False,False,True,6.6302,76.76656,13.577798779128672,3.913118781137516,continuous_float_like
ETA_Eta_F_L,float64,1523,0.7715298885511651,False,False,False,True,0.54872,28.1072,6.939770997973659,2.0043321385623774,continuous_float_like
ETA_EtaP_F_L,float64,1611,0.8161094224924013,False,False,False,True,0.02386,0.3287,0.2499759017223911,0.050253947215235906,continuous_float_like
ETA_Eta_B,float64,591,0.2993920972644377,False,False,False,True,-0.01862,4.64744,0.3924322239108409,0.22630758709926532,continuous_float_like
ETA_EtaP_B,float64,811,0.41084093211752787,False,False,False,True,-0.00089,0.04387,0.014180187436676797,0.0058482018829511245,continuous_float_like
ETA_Eta_B_RC,float64,597,0.30243161094224924,False,False,False,True,0.17431,4.73344,0.7311606940222898,0.23900735025128098,continuous_float_like
ETA_EtaP_B_RC,float64,861,0.43617021276595747,False,False,False,True,0.00996,0.05247,0.026433804457953396,0.005461566327715597,continuous_float_like
FMF,float64,467,0.23657548125633232,False,False,False,True,0.0,0.677419354838709,0.4485246381220829,0.09490662502474019,continuous_float_like
fragC,float64,974,0.49341438703140833,False,False,False,True,274.06,91243.68,2406.6827051671735,2725.2618268654464,continuous_float_like
nHBAcc,int64,17,0.008611955420466059,True,False,True,False,0.0,66.0,2.5749746707193517,2.6843767045936247,integer_low_cardinality
nHBAcc2,int64,18,0.00911854103343465,True,False,True,False,0.0,66.0,4.829787234042553,2.575585680203248,integer_low_cardinality
nHBAcc3,int64,18,0.00911854103343465,True,False,True,False,0.0,46.0,4.545086119554204,1.9943546636690066,integer_low_cardinality
nHBAcc_Lipinski,int64,18,0.00911854103343465,True,False,True,False,1.0,66.0,4.747213779128673,2.5215243290796145,integer_low_cardinality
nHBDon,int64,13,0.006585612968591692,True,False,True,False,0.0,46.0,1.7750759878419453,1.5397689497923346,integer_low_cardinality
nHBDon_Lipinski,int64,12,0.0060790273556231,True,False,True,False,0.0,58.0,1.817629179331307,1.8777676641389802,integer_low_cardinality
HybRatio,float64,218,0.11043566362715299,False,False,False,True,0.0,1.0,0.25469706170525785,0.19044631798515585,continuous_float_like
Kier1,float64,139,0.07041540020263425,False,False,False,True,11.1111111111111,161.006134969325,21.453638638828256,7.118758568745624,continuous_float_like
Kier2,float64,326,0.1651469098277609,False,False,False,True,3.75,94.3195795242694,9.57175902004945,4.096359873605602,continuous_float_like
Kier3,float64,561,0.28419452887537994,False,False,False,True,1.47635524798154,78.3969754253308,5.056534111181895,3.026247161677632,continuous_float_like
nAtomLC,int64,27,0.013677811550151976,True,False,False,False,0.0,128.0,3.7922998986828773,4.993757144137086,integer_count_like
nAtomP,int64,33,0.016717325227963525,True,False,False,False,0.0,36.0,15.584599797365755,6.302786080602092,integer_count_like
nAtomLAC,int64,16,0.008105369807497468,True,False,True,False,0.0,18.0,1.8971631205673758,2.199074608897832,integer_low_cardinality
MLogP,float64,60,0.030395136778115502,False,False,False,True,1.46,5.75,3.3413677811550127,0.6779812048868167,continuous_float_like
McGowan_Volume,float64,1294,0.6555217831813577,False,False,False,True,1.55399999999999,18.2733,2.9033688449847985,0.9086625399601544,continuous_float_like
MDEC-11,float64,167,0.0845997973657548,False,False,False,True,0.0,5.04994951620736,0.1533511472031218,0.3769547628621656,continuous_float_like
MDEC-12,float64,1039,0.5263424518743668,False,False,False,True,0.0,13.9763870471012,2.248018228854567,2.411682541457678,continuous_float_like
MDEC-13,float64,932,0.47213779128672745,False,False,False,True,0.0,25.63607388946,2.005462392406084,2.430504666385188,continuous_float_like
MDEC-14,float64,122,0.06180344478216818,False,False,False,True,0.0,4.67043677451134,0.19243418989865593,0.5206078589113744,continuous_float_like
MDEC-22,float64,1144,0.5795339412360689,False,False,False,True,0.0,35.3207053361756,14.527126085331675,9.098628731169553,continuous_float_like
MDEC-23,float64,1377,0.6975683890577508,False,False,False,True,0.0,54.0201510618835,25.58675177000323,9.463303585462073,continuous_float_like
MDEC-24,float64,283,0.14336372847011145,False,False,False,True,0.0,12.2088577064528,0.9901628167230504,2.1174131899696866,continuous_float_like
MDEC-33,float64,844,0.4275582573454914,False,False,False,True,0.0,49.7661509387742,9.863456935483175,4.393272399653593,continuous_float_like
MDEC-34,float64,198,0.10030395136778116,False,False,False,True,0.0,8.36223133716937,0.7173557385997298,1.4799302433667407,continuous_float_like
MDEC-44,float64,15,0.007598784194528876,False,False,True,True,0.0,1.10520944959211,0.023345450221339457,0.13132393785400995,continuous_float_like
MDEO-11,float64,190,0.09625126646403243,False,False,False,True,0.0,4.68832530774116,0.27849514703877154,0.4263135662064,continuous_float_like
MDEO-12,float64,325,0.1646403242147923,False,False,False,True,0.0,3.53266685975417,0.35280471076987185,0.42719347028252114,continuous_float_like
MDEO-22,float64,76,0.03850050658561297,False,False,False,True,0.0,1.91917979735163,0.08354575408116516,0.17684560795214124,continuous_float_like
MDEN-11,float64,12,0.0060790273556231,False,False,True,True,0.0,1.40668130855742,0.006179491043640683,0.07547810782478095,continuous_float_like
MDEN-12,float64,39,0.019756838905775075,False,False,False,True,0.0,6.36254335018726,0.03348049606675336,0.3336630646803673,continuous_float_like
MDEN-13,float64,28,0.014184397163120567,False,False,False,True,0.0,0.814325284978472,0.006594042922892864,0.051477261414030584,continuous_float_like
MDEN-22,float64,86,0.04356636271529889,False,False,False,True,0.0,6.86318803707633,0.2132034139970092,0.6379833159545045,continuous_float_like
MDEN-23,float64,134,0.06788247213779129,False,False,False,True,0.0,5.42161202165907,0.1424007530431817,0.42402934532867687,continuous_float_like
MDEN-33,float64,27,0.013677811550151976,False,False,False,True,0.0,1.0,0.03183872275341933,0.10866235059398835,continuous_float_like
MLFER_A,float64,220,0.11144883485309018,False,False,False,True,-0.856,7.754,0.7954214792299896,0.5134617012071333,continuous_float_like
MLFER_BH,float64,1096,0.5552178318135765,False,False,False,True,0.138999999999999,23.229,1.546480749746706,0.8679182580863247,continuous_float_like
MLFER_BO,float64,984,0.49848024316109424,False,False,False,True,0.13,23.47,1.5636803444782161,0.8747544166284762,continuous_float_like
MLFER_S,float64,1078,0.5460992907801419,False,False,False,True,0.811,21.73,2.645296859169199,0.8962550357903694,continuous_float_like
MLFER_E,float64,1071,0.5425531914893617,False,False,False,True,0.404999999999999,11.8029999999999,2.6851626139817597,0.7095464541652614,continuous_float_like
MLFER_L,float64,1554,0.7872340425531915,False,False,False,True,6.27199999999999,96.465,14.942280648429561,4.4194042310138,continuous_float_like
PetitjeanNumber,float64,19,0.009625126646403243,False,False,True,True,0.375,0.5,0.47930582746404227,0.022773027835095792,continuous_float_like
nRing,int64,8,0.004052684903748734,True,False,True,False,0.0,7.0,3.9387031408308,1.1480089543601366,integer_low_cardinality
