descriptor,block_label,PC1_loading,PC2_loading,PC3_loading,PC4_loading,PC5_loading,PC6_loading,PC7_loading,PC8_loading,PC9_loading,PC10_loading,PC11_loading,PC12_loading,PC13_loading,PC14_loading,PC15_loading,PC16_loading,PC17_loading,PC18_loading,PC19_loading,PC20_loading,PC21_loading,PC22_loading,PC23_loading,PC24_loading,PC25_loading,PC26_loading,PC27_loading,PC28_loading,PC29_loading,PC30_loading,PC31_loading,PC32_loading,PC33_loading,PC34_loading,PC35_loading,PC36_loading,PC37_loading,PC38_loading,PC39_loading,PC40_loading,PC41_loading,PC42_loading,PC43_loading,PC44_loading,PC45_loading,PC46_loading,PC47_loading,PC48_loading,PC49_loading,PC50_loading
ETA_Psi_1,block_X_local_electronic_atom_environment,-0.0326897049514632,-0.1398121886572338,0.004116131586758019,0.0269472923048429,0.0327906640554565,0.08796654720109777,-0.02815311522483354,-0.024050612025363953,-0.014098792920250118,-0.023362837707072075,-0.0678353255892505,0.03955497379384147,0.04943092142246496,0.060560437544195336,-0.014562256560836285,0.0018677484219731932,0.05373917427495867,0.012021857527485809,0.017804593849679574,0.0054726952917261455,0.055644818448124266,0.008892428947651878,0.002607444869023621,-0.010099505423607696,-0.01552726872953927,0.020158179790341103,-0.016965458688025337,-0.020562884273954567,0.0071555867607432854,0.011204247181220895,0.017637330333782997,0.038459523810057156,-0.0025883479483776433,-0.032732808948412344,0.021236444477295932,-0.03250957120030555,-0.03032720390828503,0.01881668093287938,-0.011157600391403882,-0.043031911265915004,0.023865845946925188,-0.0093597369236134,0.03557713792442098,0.012672404724184867,0.024805833167039524,9.535621487758057e-05,-0.006447599615754435,-0.010081250552158508,0.030538980281629317,-0.04549320467028503
ETA_dPsi_A,block_X_local_electronic_atom_environment,0.032689106946946656,0.14018942970959955,-0.003803669836609225,-0.027083190101863174,-0.03288981645284895,-0.08860039650791911,0.02764188392578696,0.024029887705966254,0.014205491764604183,0.0232422483738189,0.06678431537777095,-0.0382608698946777,-0.048501932453452946,-0.0595634836542222,0.01541272207957355,-0.0039015924143719076,-0.050059962666359675,-0.009920835883891498,-0.015646551397630135,-0.003650968671073227,-0.052027094394123986,-0.00865474727144251,-0.005432184659250148,0.008470213584704069,0.017583943450471682,-0.020406854196147538,0.02277627772520961,0.02404172063154392,-0.0062718123147136795,-0.013777921453345526,-0.017329019249156752,-0.03925191000336524,0.003982201019405343,0.03112980916343107,-0.0221236701480213,0.03237402207542609,0.03007712694277013,-0.019606944054742538,0.012237589915369794,0.04441250247886618,-0.025160709355155325,0.010121140709261976,-0.03688119067503011,-0.012703205010023314,-0.02577035933013431,0.0007705144010097939,0.006549361237259008,0.010767245397139562,-0.031125817639379855,0.045927175650661345
ETA_Epsilon_2,block_X_local_electronic_atom_environment,0.027226651268387837,0.14477984860950407,0.010736576151886805,-0.010844087018036595,-0.046269983027632876,-0.09516949419553661,0.010279704671329461,0.02887268618306091,0.015025984870506985,0.011944210619032693,0.03624442934996231,0.03371326813822565,0.02127428028422938,-0.022890266862905777,0.07192905514647102,-0.03361230973881605,-0.02215598250082387,-0.012489452524744647,-0.008327958727711327,0.015800377699013914,-0.03875214891229789,-0.008958478468128373,-0.018377188780256074,0.02038176288787408,0.024653256183499832,-0.009635754944660685,0.008054668817950882,0.012207033863188244,-0.020489203604987037,0.009085582598048775,-0.01807286565816242,-0.043624500663242916,-0.011579823173964233,0.04037948305761961,-0.019709700838144713,0.019603773961997445,0.017605925490498425,-0.0015898794504136662,-0.014506436638253132,0.03184784075995265,-0.011471416686848958,-0.014873341741526065,-0.003763144709447227,0.004812886190505515,0.013114990336652251,-0.025706643761365666,0.004475085725833371,0.015705201810488015,-0.03229623067220035,0.03713311252311885
BCUTw-1h,block_X_local_electronic_atom_environment,-0.005769157166474776,0.01393423389211384,0.015489314187510823,0.038515244937496744,-0.020772005598086972,-0.007838692819203826,-0.0350466482616377,-0.00980412378393506,-0.006931909502120357,-0.016984361102360297,-0.0684253518230126,0.14719342185626957,0.17731820706117551,0.09865693899060438,0.1296324195658862,-0.10503688286438087,0.08508305134549976,0.015285910379503807,0.015237785470150068,0.03945269755934432,0.08402620450446327,0.016103269850256834,-0.04366887256714526,0.004262061453597251,0.009353915226855164,0.050004101773304686,-0.07791416750892073,-0.014478685311321356,-0.002803987676389799,0.05342237748751777,0.002220404816644088,0.02799587824957793,-0.033560647483806154,0.04805125217163703,-0.012123334534104005,-0.03393610853879003,-0.033522643710353905,-0.008793509934242827,-0.06379969151559871,-0.0843284027765526,0.08190631290135512,-0.042820392115688465,0.08811666714535663,0.1260772110220689,0.07949786879377321,-0.07714210891462264,-0.01605704007141036,-0.10502604801868815,0.019715551981118542,-0.05346612882769608
ETA_Epsilon_5,block_X_local_electronic_atom_environment,0.01704472512550578,0.11722316435989938,-0.014496635309681486,0.001763214257480373,-0.10757434519548019,-0.10600988507904792,0.029366335034033537,0.05374676863315907,0.02432119302091158,0.010066657303564151,0.0448658906678809,0.05861917772022528,0.004210608956237619,-0.013987372791544623,0.07666927717157884,-0.06436036905210414,-0.0225873662472256,-0.0045544062342229436,0.02501201708739849,-0.004572172941368164,-0.02122968145587504,-0.02200074019286551,0.037571527939773586,0.01720491282624627,0.050053496814631865,-0.03276370413483122,0.005688580253600972,-8.015650965182211e-05,-0.029752022429633044,0.005949921912687221,-0.014638369331808336,-0.0442517084762556,-0.005622828778508244,0.04217648460845758,-0.006567412776296883,0.030499716973002373,0.03735291739092213,0.013403514407419175,-0.027354110914778927,0.024991452535185615,0.009241157529753366,-0.01576466016062142,-0.007316331753517948,0.006711136888208886,0.01243500998773022,-0.0017411103607069666,0.015730700752041044,0.004255571421622188,-0.031796196141632455,0.017408053484318953
ETA_Epsilon_1,block_X_local_electronic_atom_environment,-0.002355760265963875,0.15876502901999148,-0.006633067093495407,0.03241195598244054,-0.02006717411555215,-0.02884985207531789,0.022879897388142806,0.022654918362330544,0.0029298321156413245,0.00047235778162734587,0.016883708912670596,0.027545887301235607,0.04519999999489773,0.019183973956221678,0.08093250727902095,-0.03858072897685162,-0.01890983564539122,-0.015130166667293075,-0.006608818825332319,-0.009912709238865086,-0.0062209340821242215,-0.01823237038178739,0.012793862732861613,0.03590039899026333,0.029723450407556546,-4.857598908797334e-05,-0.0024776124623993633,0.009345595986228557,-0.01855684127718725,0.017812874651213572,-0.015575948097849141,-0.011296259016246908,-0.010380875016029465,-0.023788987334144675,0.001431031737804754,-0.004583037720431411,-0.01705377138849465,0.008135035227844555,-0.03193878179637129,-0.015302445597465537,-0.009011510127408098,0.014889525884592468,0.016987399602485218,0.012598268033311318,-0.017776670044435155,-0.029334298121346334,-0.004647117913748349,0.009536134245747702,-0.024123530076248675,0.028734443713246807
ETA_EtaP_B,block_X_local_electronic_atom_environment,0.027868376268779176,0.0773259497406178,0.07283926734732826,-0.1103629008997001,-0.04227414622126543,-0.035157195372296376,-0.022841043118702175,-0.036722901935761616,-0.01821811431193203,0.015026700037962309,-0.06195227173889024,0.09158167916122663,-0.025800734471924765,-0.00667639698405684,0.04090559809975269,0.03047022054453534,-0.02164526002696606,0.06626683705264004,0.028530866082664363,0.08700267081765269,-0.059815805598228224,0.0010276377760626504,0.008160263488725734,-0.053654005650881305,-0.058413546731470166,-0.023799425256529345,-0.06343011521009694,-0.017004443947471432,0.019509344529409705,0.006010965393221802,0.0702996090514458,-0.03501300992917619,-0.06299300369641227,-0.07199492946784466,-0.0575884342764926,-0.06450109862793407,-0.024232775548594567,-0.01093787758952093,-0.00513633051741846,0.0017726498976732012,-0.03166082040870728,0.01046317495606969,-0.013187476257045076,0.06280111327568963,0.00420040269355191,-0.0013706960600101455,0.018429658343638935,0.042851895891673084,0.029889799251011814,0.026426271731535955
ETA_EtaP_B_RC,block_X_local_electronic_atom_environment,0.004872302525285269,0.07542840835789895,0.07450220718171616,-0.10290510314960934,-0.0352200061525311,-0.025144142848134612,0.009706511238541193,-0.0711916141482283,-0.03875828160605016,0.02606236469353175,-0.033292291418948135,0.07517582785828537,0.008163103487441552,0.005318054454870898,0.07525390191970763,-0.0008360914596530194,-0.07673142629992802,0.06279287667877034,0.0019195601096472833,0.02560343013933545,-0.03952820574598408,-0.011070565688586333,0.0495776296876215,-0.030596831582448976,-0.0700946411529303,-0.0090937702744763,-0.06372981109070885,0.019308879003012633,0.0208617637198873,0.002572505698172578,0.05634201788004389,-0.020964427958046504,-0.055378449800174624,-0.12027786810468014,-0.0375265998555493,-0.04983493505720331,-0.08172510821959404,-0.021881110245566816,0.0013366668651813747,-0.038315496821979975,-0.04425789501886279,0.0435205197221448,0.006234243132794523,0.12325001249853473,-0.1306921059202949,0.04707488763976893,-0.006665567140776202,0.009100104252779307,0.08242999804153929,0.028693273604000088
ETA_Eta_R_L,block_X_local_electronic_atom_environment,0.1159011573844806,-0.05848444226433303,-0.09076648383295327,0.00045307192929067147,-0.015273895373469126,0.013507180318386049,0.030801997631703503,0.012228207551369505,-0.00269750943656286,0.007935601438573787,0.02800568151528334,-0.010014303093231078,-0.010501459000313578,-0.0069689680210629126,0.009431112752021084,-0.0004455695791194907,0.0037894934830265954,0.014471460158895645,-0.011336775595742709,0.02849750198678189,0.021156032728969466,-0.015179072366595969,-0.024090530103530402,0.001467748033592984,0.02015686184744428,-0.0019561408481969175,-0.014815959635835669,-0.006306997732953162,0.015503083383454103,-0.0002511729330698792,0.01598242278526841,0.014879281113151805,0.012659610472591891,0.008844904514721991,-0.015199059168602687,-0.01337410572633303,-0.012291426405836543,0.01252961408492187,-0.014504528382428054,-0.02970649180784845,0.010103086273161449,0.014534343079849021,-0.03015398780323491,-0.03870697520158124,0.035518976888775186,-0.03167679695111145,-0.001923176256648259,0.018929148038739903,-0.028306117327578435,0.006453824556377668
ETA_Epsilon_4,block_X_local_electronic_atom_environment,0.022365614663892378,0.13641084300175926,0.026875871791335305,0.018233459834332933,-0.06543975186235185,-0.08280707240588238,0.011831141007152072,0.03996469893460262,0.009765811440368224,0.00955320273227636,0.031108192014373044,0.022877540410734514,0.04567161578277999,-0.0003906154948717977,0.11586129203760283,-0.04442374864770934,-0.016985047716874244,-0.0030450696628969848,-0.026824404830911475,0.002355361531273869,-0.0196351752411061,-0.006759872619574549,-0.002123832974508936,0.0242464577658568,0.024546633904685852,-0.0072746630820167794,0.01029866914685424,0.007631216489233466,-0.019696770109254066,0.010554816874772291,-0.02382131149843862,-0.0310385403290332,-0.026313403054883718,0.01635132188885341,-0.010372190566952676,0.017108336330517202,-0.005212453412934373,-0.0074374287554000214,-0.028932595912606714,0.009778850073732357,-0.013906912754438432,0.007190397337449693,0.018025979192155837,0.008108292583431114,-0.008285818857742617,-0.04736911372447284,-0.016842518274750723,0.005465973592460439,-0.026979107478756675,0.02875964996727234
ETA_dEpsilon_C,block_X_local_electronic_atom_environment,-0.023977997436025293,-0.1373983947634123,-0.030031470971998438,-0.015878550481048925,0.064444147085233,0.08422710231312565,-0.00529604269955055,-0.0439410458860583,-0.013054457403207417,-0.0076268235956689825,-0.024162977328330865,-0.027412940995634,-0.039516290276071425,0.001538885534624024,-0.10771782880433664,0.038030139108688,0.008085167505820291,0.001590188674972362,0.019944191434429628,-0.013062304666723134,0.02380740837313653,0.004255327763546633,0.00731743669026615,-0.018314009803970584,-0.024455700026407297,0.011177151032400742,-0.010133231141629314,-0.00044118581867916284,0.0202325588493095,-0.011743707834560323,0.019802556981696105,0.034616630340595395,0.027833351791843708,-0.023700306170777133,0.01477076474667553,-0.013773346940423575,-0.006019886894589122,0.004126832211083693,0.029588400317901976,-0.01899132652037309,0.011382740351789593,-5.403759331741413e-05,-0.014300787526935694,0.0012219018104438917,-0.012945772809567463,0.05360101972481829,0.012338339130058341,-0.007620173178408256,0.034887430396059536,-0.028054181329313425
ETA_dEpsilon_A,block_X_local_electronic_atom_environment,-0.0010898072909559379,0.1600311330655542,-0.004329640950462541,0.030965881291648328,-0.020051673068384034,-0.03049069808171192,0.01879805148848207,0.025459926662841855,0.00507973592209772,-0.0006310968855005144,0.012785748770287965,0.030489402900247924,0.0416049196203701,0.0183614114741504,0.07667351689751975,-0.03485984241805649,-0.013421818879870805,-0.014174305478316645,-0.00256125047084909,-0.0031334464171354085,-0.009016156595782551,-0.016639149404648813,0.009450845447034431,0.032264652970546294,0.02977760135741526,-0.002573340064826385,-0.002458589428044099,0.004879926709339875,-0.019009888995121554,0.018576785355728508,-0.013238510451134071,-0.013815471737807892,-0.011565524749260207,-0.018885552465064362,-0.0014426876258365339,-0.006461227965390368,-0.009987746459813467,0.010086633030198721,-0.03249335807442322,-0.009345650797238427,-0.007534411140181656,0.01042076491052758,0.014760723395036535,0.006778352003478453,-0.004479199533505307,-0.03359596999652513,-0.001988698555607796,0.010888004014444832,-0.029238082333040663,0.028455974007370252
ETA_dEpsilon_B,block_X_local_electronic_atom_environment,-0.03166218229549681,0.1455758265786789,-0.04548701287072581,0.04135094354537864,0.03990216242856444,0.043728133462582926,0.030447610927387493,-0.00402506812696345,-0.006081496128486837,-0.01063121144758083,-0.00459993755762218,0.026214007215494578,0.03317466264821929,0.03800433346487763,0.018174908575148068,-0.021736571852742696,-0.016443899040420366,-0.025918380687020577,0.019518644789074502,-0.02224175751941445,0.011577527166445969,-0.02748866915895324,0.027593601975003157,0.0409035457830881,0.028457613214380253,0.008700434871132035,-0.017307700959803884,0.009052414705841217,-0.012476898299875385,0.022078629999043312,-0.0016572378421054411,0.015446001238940535,0.011520612672458016,-0.06631489141877162,0.015345763720994507,-0.02966073959732486,-0.02705713232383925,0.024914452611102048,-0.02748205986147146,-0.04176367120795386,-0.0008107811564146139,0.020429666360929268,0.01142743233752519,0.014833648926960255,-0.024745349129873778,-9.14656512258482e-05,0.011284312525776087,0.012033796939577499,-0.014550347042937875,0.02143153039066236
MLFER_BH,block_X_local_electronic_atom_environment,0.12716051212847682,-0.02339691548036233,-0.022323063755739038,0.04458895712268089,0.042238597974900954,-0.009970533553133517,-0.003820657209342188,0.04130362365566356,-0.012574083587623784,0.0006785924264479246,0.04224589109524128,-0.026241882524820247,0.016671445178592068,-0.01617157421032572,0.04756728454365583,-0.00829019496441287,-0.015197596770347634,0.003837620354906781,0.0028544971398074396,0.006889819758342054,0.020420888163734722,0.001960501448251885,0.032080105043728074,-0.02667322708398832,-0.05011823310998312,0.013903114898972252,0.032205748822103496,0.0017466080130270692,-0.00865781077494713,0.022921001296269762,0.0029980219486101037,0.006137955633018754,0.009916844914983704,0.012230993080203078,-0.012666470055509632,0.047194406009491735,0.035996160062149826,-0.02639992385662312,-0.026302452727821564,0.026525013723799715,-0.007777219553739371,0.031104670402855653,-0.00622189309595322,0.031117620822460047,0.001561107183014691,0.012256797824369454,-0.018781534710939313,-0.0406494117335226,0.004922827054964187,0.04225682372718449
MLFER_BO,block_X_local_electronic_atom_environment,0.12844733999287167,-0.02393558311401465,-0.023785882128024943,0.04015588109673646,0.04032604732411274,-0.011114468908785062,-0.004280760995752973,0.04138056378711678,-0.013802151025656345,-0.0006167430761928838,0.0397744076298345,-0.027027231381678528,0.01951622693199042,-0.013348265160432774,0.04655279586225788,-0.012281510817368859,-0.011044790669712406,0.001465132651414805,-0.0010546011413645985,0.0008891721240523419,0.018661957785943074,0.001371066724347253,0.03365449152459782,-0.01972172184183501,-0.04873369877479477,0.013888031929561423,0.032322517732009746,0.003142437650845882,-0.010847925358118675,0.023705543171733005,0.0035988775866540755,0.005242245004494701,0.00898912446335716,0.012689527610709544,-0.01346679263206637,0.04612159130967405,0.0327971650527948,-0.022964252224565558,-0.025676699359293304,0.02451985658243214,-0.007449872642639787,0.029312085596290664,-0.0035720410428770263,0.030481403568285124,-0.004091170925552109,0.015140376605088428,-0.017097210040767228,-0.039353111471080685,0.0044062035969518205,0.040089288149490226
ETA_Shape_Y,block_X_local_electronic_atom_environment,-0.008402326861683632,0.09929030491144299,0.0015127828026522325,-0.004183267713625797,0.06325329880401817,-0.02255339057842534,0.005143118231577491,-0.04694193886749557,-0.025727341800157347,0.023955078455691965,0.052733161355885114,-0.09708368022907087,0.018846066790882018,-0.011156927685743456,0.08039896972534019,-0.06270775266963706,-0.02502137317610994,0.1252989701401928,1.858656800907653e-05,0.0024893792466750848,-0.03158420860266305,-0.05967004014428305,0.08111191445208037,-0.004757659197351041,-0.031050499527668238,0.028106806606309976,-0.06988724849042029,0.011813342165414513,0.04196058024909638,0.02131590032578714,0.00806609312810659,-0.019819761383878122,0.003954931093234124,-0.12727852277542515,0.03521057969458144,-0.018253769283820595,-0.05889830824390327,-0.06704393769539854,0.05508827349603136,-0.06581964922990349,-0.02698172947711491,0.17064061622018994,0.03622085740339459,0.13357127035377686,-0.0729112519157972,0.13583488739861715,0.015498497500621357,0.022726654661865194,0.11316116415841229,0.05766573417626936
MLFER_S,block_X_local_electronic_atom_environment,0.11915183258921568,0.014284793547104588,-0.05196739255948113,0.0711867152946169,0.004680789635603611,0.015000552873809947,0.0043061811466118234,0.04770330210626679,-0.031996343710912215,-0.002355030814132022,0.014808707804409467,-0.019778912743489124,0.031198210543476955,0.019534803385657325,0.025766497579272508,0.0015176077585618646,-0.00043166129763142803,0.02844302588825165,-0.025773454297587116,0.02412035618705087,0.02369352667163984,-0.015990775786101086,0.03040893516389383,-0.010538740572924933,-0.028942332333202314,0.01903308984981505,-0.0055932437941298395,0.015718377821110956,0.012259379304204517,0.015092278268678243,-0.005803126265961905,0.02014203978878169,0.006191299522547995,-0.009057626226044375,0.03191891359918665,0.02261918138029614,0.03164837418599453,-0.02804865389145262,-0.06615949885879659,-0.015365150786531615,-0.011608139629840447,0.04292625863924797,-0.03184004946498547,0.003030356951100173,-0.03414611592575337,-0.0364801196451195,-0.04160785019579651,-0.014602713592537295,0.0021412746258083343,0.04382338014995375
hmin,block_X_local_electronic_atom_environment,-0.05174915909363482,0.06773910075122704,0.10964696878426246,0.04154938379630132,-0.0013625528893712138,0.028326080635542625,0.005864410086772337,-0.028109034001951826,0.006305739805660239,0.0036194971203432364,-0.043010153882072064,0.006159747413566235,-0.0073461093732906345,0.0016116911011873148,-0.011003204768374915,0.12209089055773434,0.014177941173315362,-0.00037706960304687703,0.008166966336340448,-0.043956087147647274,0.04334141970148131,0.003864537817625042,0.029610132650114564,0.004211145052336227,0.020801733895243188,-0.009818389521750423,0.01961562093203647,-0.0620424592362668,0.02279868626075609,-0.041333469194684155,-0.020537464688351,0.08500341935131799,0.0008412847667407875,-0.05063672830843794,0.038410723575552516,0.022420534170705133,0.04190984349173858,0.0007132698462720532,0.006171028389917774,0.003958623469254993,-0.027891504604019363,0.00850385796858082,0.017742739527980785,-0.02733144885916726,0.00646491015854966,-0.036970954702957956,-0.046922293406795726,0.019879605465547675,-0.08826878383892711,0.2045010379242636
MLFER_E,block_X_local_electronic_atom_environment,0.07249431314470067,-0.004442986270555802,-0.11192489475460318,0.08574537346799392,0.043745139610814984,0.07328503126215431,0.023980311519306848,0.004556396187508307,-0.035486933921491035,0.007021957538296506,0.03329797989718512,-0.004049318275305589,0.08100975210634397,0.00827891298444187,0.07771390905856558,0.026031689704530597,-0.009594199323307896,0.030813075902651425,-0.0436805319944238,0.0030131009078578266,0.03246172661055098,-0.010153472058770627,0.0016523070992175148,-0.0074415258421645855,-0.03718371347692329,0.008272124329308878,0.006875972159552924,0.02765424153920993,-0.005421535889034976,0.011704815455521086,0.030431005101822808,0.022386224127058756,0.007865364455331876,-0.053483024075096364,0.027053588069262786,-0.02568143911350193,-0.02267955172596376,-0.01764775886266266,-0.05356936368267721,-0.03765208614919264,-0.04474162012275228,0.07058537334467113,-0.039430250017559634,0.02131852948653913,0.006214471175989611,-0.015333636360747312,-0.03262569452169978,-0.03460600305423542,0.04735742174563742,0.05688885590434836
sumI,block_X_local_electronic_atom_environment,0.13106640584926962,0.009118595310131474,-0.07137286743643519,-0.020845517211927577,-0.02793977262532746,0.0074768245138548016,0.03673023783183027,0.0024194058540238407,-0.0006439891646054907,0.01062599716414148,0.010515477478286355,-0.0011178512064154318,-0.02407220371618888,-0.00046647363461616275,0.007280009057386638,0.007281574397312371,0.0030665354327217417,0.011917922712594835,-0.006024892285343956,0.02102096802826989,0.027488508891145673,-0.007205446463292782,-0.020773058964278904,-0.0041107298727845664,0.016285871552093694,-0.021336039366350742,-0.012141450963607331,-0.009154671510982664,0.010931450919429493,0.007027433013999815,0.011242538154339957,0.010330186747177637,-0.004407993351009533,-0.009572378964985697,-0.019923387780131554,-0.01130552552850718,-0.010669277706473707,0.010290470784714692,-0.004877679114127678,-0.01900141850122175,0.00286538839669337,0.021709301361904215,-0.026377287265605544,-0.026461089289293478,0.0356545078102145,-0.033539817156899444,-0.0029608452837910975,0.01858178649948794,-0.02590250105005601,-0.0020994692400283926
ETA_Shape_P,block_X_local_electronic_atom_environment,0.0025581964550454427,0.05903852552398402,0.10835430729715241,-0.05987455008778969,-0.013792241646285489,-0.03524856989440365,-0.054306149554481965,-0.02266436221600073,-0.006928508797505736,0.006099240983538074,-0.07016735400318126,0.07579662897973592,0.007825427230713382,0.027005663444705157,0.04964053282963794,-0.009841160826418106,0.03202419306284891,0.12250661622319403,0.09161135153144431,0.1361093084106764,-0.039088793547827724,-0.023277195132642387,0.008346940807400886,-0.0745586121473728,-0.029300733057853773,-0.005353271236334693,-0.0923263251688481,-0.03813474373401487,0.031086375286335732,0.03168463896865795,0.0888620554239784,-0.022921970133563077,-0.05720811353065764,-0.036436115993848536,-0.07147363284736889,-0.05357078881738672,0.022018657431229674,-0.018646285658448593,-0.027581986354035998,-0.02346770476319883,0.029731359041752718,-0.02226494291370188,0.013347101266755368,0.059159972209972614,0.06196705144116248,-0.04382566330926509,0.00863986180475324,-0.02417839139722604,0.01968296907961926,0.016604120556063494
BCUTc-1l,block_X_local_electronic_atom_environment,-0.0030946377154264463,0.0029434206449201372,0.04451140014135359,0.13435379917587367,-0.10702987697416057,0.02682502541840196,0.007058174561485191,0.006699844730010711,0.01444231909257245,0.022221299676608942,0.0014877692771133805,0.009413849756207888,0.01395977474137442,0.011133573708456225,0.004753821589613055,0.015264565859446228,-0.012205916011034356,-0.0360241257303508,0.0499320697285946,0.018951525387935993,0.009523779038516127,0.026655475564637803,-0.022167545037796894,-0.02906913794561616,-0.05804294081672058,-0.0062924265306508465,-0.020672187428204425,-0.020179953007607714,-0.05977967285625818,0.019803103174310534,0.054011157235536796,0.014301479546003124,0.015788748847543707,-0.06653533097808532,0.042939111711014236,-0.040032738320000094,0.01251865292393116,-0.012646861158773656,0.07854265073236441,0.003989147174314081,-0.06441489081247392,0.03586149795279532,0.030730903519094948,0.020523980435659783,0.03442372808540311,0.009219220834553716,0.17020430142321796,0.1526925575352482,0.04593016829156284,-0.2022619250998573
SHother,block_X_local_electronic_atom_environment,0.020232342605718632,0.026432728339392104,-0.17504899978481,0.012874211533118664,-0.005508194794427078,0.08029435298516192,0.009284030155127715,0.015565304323318853,-0.014085146184676697,-0.013765226713746368,-0.004625202861145699,-0.008848468323165149,-0.012492252312102992,0.021200533217501392,-0.06270783687368897,0.022694148795033273,-0.009331466861482871,-0.05446815347253724,0.0361839782115322,-0.028626779734066264,0.033132559818177074,0.022028753897166707,-0.017430909554248784,0.005686792584449062,0.02352111984722291,0.0018160602926748995,0.006723848913837861,0.010033746046934081,-0.008705858163044864,-0.009798367024725446,-0.013409678508769052,0.031186845491246114,0.007322161431691074,-0.054636254490589536,-0.017008706588094745,-0.06902656893007757,0.0213613977546631,-0.0020078212679849015,-0.02104006658535811,0.03169232079608012,-0.013462556557458347,-0.028622673505091352,-0.03225586657924686,-0.0034268916515081994,0.006131045149396844,-0.034232145384484956,0.03283081133475278,-0.009598677058810165,0.011734588498837847,-0.05869472759342686
minHother,block_X_local_electronic_atom_environment,-0.020383884062061184,0.11566784487210806,-0.06097102702428766,0.03607328142253278,0.01600890893980162,-0.06971382635619945,0.025226086298344545,-0.003744580951273383,-0.006945248499357853,0.023980212166048943,0.01945093139803916,-0.06507726327382586,-0.021161851013150736,-0.005328819983372001,-0.009723835433710169,-0.05660134201730512,0.018962951083097163,0.02600983957573172,0.03597773062457579,0.008442660704467432,0.015375343667579342,0.02626006448006256,-0.013463190488874541,-0.052231943226330686,0.0008930507988427136,-0.011994204277001447,0.015566095940795697,0.0031722592710100896,0.021225060271281546,0.007441982100095414,0.037083060399640426,0.021880711850833626,-0.02971467404447009,0.058845367035302104,-0.012585800091613664,0.04914830612760476,0.04165291496541743,-0.07143352073262924,0.031500563419065535,-0.1389042326608635,0.04645729214874705,0.019075578937549832,0.00421381791727648,-0.0451048626761685,0.020131916802949495,-0.020989800104237854,0.15063619612456475,0.046912721665663536,0.06004805865672104,0.009485938162986344
maxHother,block_X_local_electronic_atom_environment,-0.015542945300734388,0.12488065759884626,-0.07206412110141734,0.013491771461688635,-0.022417920569102592,-0.01164426625764314,0.0060203100468816505,0.009059933773962315,0.003736742653936258,0.007319080345680272,0.04114822613195198,-0.060542707509947905,-0.02999182831403675,-0.0290077582296548,0.0017727779104683965,-0.04664532989152901,0.033614385431118735,-0.012915883514962081,0.02492994417047447,0.010952487146726196,0.021226365138320533,0.022190325825880153,-0.01652309584106698,-0.031615581202745505,0.009126630168322289,-0.007393400731950256,-0.009632073599848912,-0.0126975055104456,0.0261347756088183,-0.0285179878749466,0.05816075350359327,0.044128066379230446,-0.019536127817353473,0.053565510248178884,0.006796477249467454,0.06531995325240299,-0.019321963955900794,-0.036315807248779884,0.024603157572247944,-0.08149599790325839,0.04948211276341197,0.010713536007182632,0.018755144351559037,-0.013593485639731777,-0.014688686232065592,0.004137379117236412,0.09122167131477667,0.08469566021424765,-0.009887790002515419,-0.09804030672725439
ETA_Eta_R,block_X_local_electronic_atom_environment,0.13364235498812024,-0.040538436513686375,-0.052883671767993315,-0.005163418617920684,-0.0022405503882413826,0.018778826928895764,0.024543236065640878,-0.006132171317786931,-0.0019683163776874815,0.008333317656617753,0.013054439135971254,0.004088415879205524,-0.016457947345404525,0.002917541354184535,0.007730524279541678,0.00023985282907635112,-0.0061341517848534565,0.015205326982472851,0.005941827500114377,0.025285025323411932,0.024479831917337436,-0.0186352532748838,0.0014509024199001255,-0.00893164038727251,0.014668725981920585,-0.016430865338714577,-0.017172834698537552,-0.0059144158927961,0.010532401646102064,0.004805837871826018,0.02515300986670282,0.018603498036953665,0.01112955466735184,-0.009099190980866761,-0.013963754530868632,0.005950452729768023,-0.012597215772043813,0.025478742358559226,-0.012095491336982744,-0.03071953880988284,0.015203643486510088,0.00729420371712507,-0.02071716691032423,-0.027398042948355836,0.01935221366218985,-0.008143750480233072,0.002017939602147939,0.012346029451866747,-0.02617345118325926,-0.004446935029937456
ETA_Eta_F_L,block_X_local_electronic_atom_environment,0.08335596643555739,0.024180639136644,-0.14462072980108337,0.053746986484039416,-0.013156726989706142,0.051175781039264644,0.03137521937238492,0.023923162547893506,-0.015210864659732348,-0.0025053370707906917,0.02003350935015483,-0.01793243390406431,-0.006358379483174809,0.007946489501323328,-0.011738365672857557,0.002957441173560386,-0.007643759038938545,0.025379878213868876,0.027558855920251157,0.02125474090283827,0.010588529976340237,-0.012194572840888498,-0.007164388577345582,-0.0056096772229555746,0.010098641768375357,-0.014422776388207693,-0.012734865959602394,-0.0031697744174331577,0.0027890647502961316,0.0003082582195709817,0.03010606261111985,0.0046066823110290055,-0.0011098677521932457,-0.02590326015370322,-0.01903518338745126,-0.022763010205211466,-0.005774260777612396,-0.006597320367650681,-0.038854707334183,0.016338187888185737,-0.018875597079139887,-0.010349772783378883,-0.016013362698895185,0.0016488783929624294,-0.008127188092590706,-0.02566336357237775,-0.0026451927918204974,-0.012252446536437414,-0.015287683564485099,0.009307708891669885
