SMILES,dataset_name,n_components,y_true,y_pred_cv,residual_cv,pIC50,observed_pIC50,predicted_pIC50_cv,abs_residual_cv,standardised_residual_cv,robust_z_residual_cv,flag_large_cv_residual_top5pct,flag_large_cv_residual_z25,flag_large_cv_residual,prediction_direction
CC[C@@]12CCC(=O)C(=C1c3ccc4[nH]ncc4c3C2)Cl,primary_remove_constant_only,20,6.32790214206428,5.908524381238203,0.4193777608260776,6.32790214206428,6.32790214206428,5.908524381238203,0.4193777608260776,0.49006731972938045,0.5494221389467893,False,False,False,under_predicted
COc1ccc(cc1)c2oc(nn2)C3=Cc4c(OC3=O)ccc5ccccc45,primary_remove_constant_only,20,4.69811875336692,4.279681826475074,0.4184369268918457,4.69811875336692,4.69811875336692,4.279681826475074,0.4184369268918457,0.4889679005242436,0.5481210502106465,False,False,False,under_predicted
CC1(N(CCc2cc(O)ccc12)c3ccc(cc3)C(F)(F)F)c4ccc(\C=C\C(=O)O)cc4,primary_remove_constant_only,20,6.92445303860747,7.342717750697809,-0.4182647120903393,6.92445303860747,6.92445303860747,7.342717750697809,0.4182647120903393,-0.4887666575064314,-0.6089620846368583,False,False,False,over_predicted
CCCC[C@@]12CCC(=O)C(=C1c3ccc4[nH]nnc4c3C2)Br,primary_remove_constant_only,20,5.71987710369769,6.136802814073565,-0.4169257103758754,5.71987710369769,5.71987710369769,6.136802814073565,0.4169257103758754,-0.48720195607823025,-0.6071103656618331,False,False,False,over_predicted
Cc1c(c2ccc(Cl)cc2)n(Cc3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc15,primary_remove_constant_only,20,6.95860731484177,7.375476329424035,-0.4168690145822644,6.95860731484177,6.95860731484177,7.375476329424035,0.4168690145822644,-0.4871357037439144,-0.6070319604770602,False,False,False,over_predicted
CC(C)(COc1ccc(cc1)[C@@H]2Oc3ccc(O)cc3S[C@@H]2c4ccc(O)cc4)N5CCCC5,primary_remove_constant_only,20,9.15490195998574,8.738469884199286,0.416432075786453,9.15490195998574,9.15490195998574,8.738469884199286,0.416432075786453,0.4866251153328187,0.545348521397685,False,False,False,under_predicted
CCN(c1ccccc1)S(=O)(=O)c2ccc(O)c(C)c2,primary_remove_constant_only,20,6.48412615628832,6.068648691809252,0.4154774644790677,6.48412615628832,6.48412615628832,6.068648691809252,0.4154774644790677,0.4855095964653609,0.5440283797932608,False,False,False,under_predicted
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CC6CC6C5)cc4,primary_remove_constant_only,20,9.15490195998574,9.569314656555022,-0.4144126965692827,9.15490195998574,9.15490195998574,9.569314656555022,0.4144126965692827,-0.4842653531973003,-0.6036350935244622,False,False,False,over_predicted
Clc1c2ccccc2cc3c(c4ccccc4)c5ccccc5nc13,primary_remove_constant_only,20,5.77443228656053,6.188519256205389,-0.4140869696448588,5.77443228656053,5.77443228656053,6.188519256205389,0.4140869696448588,-0.4838847223300324,-0.6031846424756568,False,False,False,over_predicted
Oc1ccc(cc1)C2=COc3cc(O)cc(O)c3C2=O,primary_remove_constant_only,20,5.88605664769316,5.4723305874072,0.4137260602859607,5.88605664769316,5.88605664769316,5.4723305874072,0.4137260602859607,0.4834629787405963,0.5416063452713606,False,False,False,under_predicted
CC(C)Oc1ccc(cc1)c2c(C)c3cc(O)ccc3n2Cc4ccc(OCCN5CCCCC5)cc4,primary_remove_constant_only,20,7.0,7.413244265605664,-0.4132442656056643,7.0,7.0,7.413244265605664,0.4132442656056643,-0.48289997361803655,-0.6020192585610203,False,False,False,over_predicted
COc1cccc(OS(=O)(=O)C2CC3OC2C(=C3c4ccc(O)cc4)c5ccc(\C=C\c6cc(O)cc(O)c6)cc5)c1,primary_remove_constant_only,20,7.31875876262441,6.905759315913377,0.4129994467110327,7.31875876262441,7.31875876262441,6.905759315913377,0.4129994467110327,0.4826138884921231,0.5406015040305532,False,False,False,under_predicted
Cc1nnc(NC(=O)Cc2cccs2)s1,primary_remove_constant_only,20,4.72027443927624,4.307654441958526,0.412619997317714,4.72027443927624,4.72027443927624,4.307654441958526,0.412619997317714,0.48217047979350647,0.5400767596377117,False,False,False,under_predicted
Cc1ncccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,primary_remove_constant_only,20,6.17457388223218,6.587127194159996,-0.4125533119278159,6.17457388223218,6.17457388223218,6.587127194159996,0.4125533119278159,-0.4820925540345724,-0.6010637317515214,False,False,False,over_predicted
CC(C)(C)[C@H]1Sc2cc(O)ccc2O[C@H]1c3ccc(OCCN4CCCCC4)cc3,primary_remove_constant_only,20,7.95860731484177,8.371060965839012,-0.412453650997242,7.95860731484177,7.95860731484177,8.371060965839012,0.412453650997242,-0.4819760944373065,-0.6009259096455308,False,False,False,over_predicted
C(CN1CCC1)Oc2ccc(cc2)C3=C(CCOc4ccccc34)c5ccccc5,primary_remove_constant_only,20,8.05700040663396,7.644635094310416,0.4123653123235442,8.05700040663396,8.05700040663396,7.644635094310416,0.4123653123235442,0.48187286555611286,0.5397245531907264,False,False,False,under_predicted
Oc1ccc2nc(oc2c1)c3cccc4c(O)cccc34,primary_remove_constant_only,20,6.93181413825384,6.519754420319852,0.412059717933988,6.93181413825384,6.93181413825384,6.519754420319852,0.412059717933988,0.4815157607274755,0.5393019436274302,False,False,False,under_predicted
O=C(NCc1occc1)c2cc3CSCc3s2,primary_remove_constant_only,20,5.02625348661083,5.438095893696397,-0.4118424070855662,5.02625348661083,5.02625348661083,5.438095893696397,0.4118424070855662,-0.4812618203544227,-0.6000806142755605,False,False,False,over_predicted
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCSCC5)cc4,primary_remove_constant_only,20,8.82390874094432,8.412976841822283,0.410931899122037,8.82390874094432,8.82390874094432,8.412976841822283,0.410931899122037,0.4801978388109091,0.5377422716181107,False,False,False,under_predicted
Clc1cccc(c1)N2CCN(CC2)C(=O)CCCCCN3C(=S)Nc4ccccc4C3=O,primary_remove_constant_only,20,6.45593195564972,6.045189785130738,0.410742170518982,6.45593195564972,6.45593195564972,6.045189785130738,0.410742170518982,0.4799761298967502,0.537479894019496,False,False,False,under_predicted
Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@H]3c5ccc(OCCN6CCCC6)cc5,primary_remove_constant_only,20,8.60205999132796,8.19141254204737,0.4106474492805905,8.60205999132796,8.60205999132796,8.19141254204737,0.4106474492805905,0.4798654426172709,0.5373489030636422,False,False,False,under_predicted
CC(C)CNc1cc(\C=C\c2ccccc2)nc(NCc3ccccc3)n1,primary_remove_constant_only,20,4.92081875395237,5.330633934485658,-0.4098151805332888,4.92081875395237,4.92081875395237,5.330633934485658,0.4098151805332888,-0.47889288815114645,-0.5972771422314412,False,False,False,over_predicted
CC(C)N1CCN(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5cccc(O)c5,primary_remove_constant_only,20,7.08092190762393,7.490388958494942,-0.4094670508710125,7.08092190762393,7.08092190762393,7.490388958494942,0.4094670508710125,-0.4784860783809431,-0.5967957102105239,False,False,False,over_predicted
Cc1cc(ccc1O)N2C=Nc3cc(O)cc(O)c3C2=S,primary_remove_constant_only,20,5.54454603122137,5.95376198183632,-0.40921595061495,5.54454603122137,5.54454603122137,5.95376198183632,0.40921595061495,-0.4781926531186461,-0.5964484611340201,False,False,False,over_predicted
Oc1ccc(cc1)c2ccc3c(F)c(O)ccc3c2,primary_remove_constant_only,20,7.11350927482752,6.704741462513695,0.4087678123138252,7.11350927482752,7.11350927482752,6.704741462513695,0.4087678123138252,0.4776689774338227,0.5347495341457975,False,False,False,under_predicted
Oc1ccc2cc(ccc2c1)c3ccc(O)c(F)c3,primary_remove_constant_only,20,7.03621217265444,6.627649502211718,0.4085626704427216,7.03621217265444,7.03621217265444,6.627649502211718,0.4085626704427216,0.4774292572189549,0.5344658413833526,False,False,False,under_predicted
Oc1ccc(cc1)C2=C(C3OC2CC3S(=O)(=O)Oc4cccc(c4)C(F)(F)F)c5ccc(\C=C\c6cc(O)cc(O)c6)cc5,primary_remove_constant_only,20,7.14266750356873,6.735156178615973,0.4075113249527575,7.14266750356873,7.14266750356873,6.735156178615973,0.4075113249527575,0.47620069882958915,0.5330119251022573,False,False,False,under_predicted
COc1cccc(c1)c2nnc(NC(=O)Cc3cccs3)s2,primary_remove_constant_only,20,4.71946169218663,4.313969674291462,0.4054920178951677,4.71946169218663,4.71946169218663,4.313969674291462,0.4054920178951677,0.47384102101674,0.5302194050072112,False,False,False,under_predicted
OC1=C(C(=O)Nc2ccccc2[N+](=O)[O-])c3nc4ccccc4n3CC1,primary_remove_constant_only,20,4.73077434552155,5.1362629437549625,-0.4054885982334122,4.73077434552155,4.73077434552155,5.1362629437549625,0.4054885982334122,-0.4738370249429673,-0.5912938679345165,False,False,False,over_predicted
CC(=O)c1cccc(NC(=O)Cc2cccs2)c1,primary_remove_constant_only,20,4.73179189747043,5.135475031231062,-0.4036831337606319,4.73179189747043,4.73179189747043,5.135475031231062,0.4036831337606319,-0.4717272346353001,-0.5887970729066477,False,False,False,over_predicted
Oc1ccc(cc1)C2CN(Cc3cc(O)ccc23)C(=O)c4ccccc4,primary_remove_constant_only,20,6.79588001734407,7.199523233511434,-0.4036432161673646,6.79588001734407,6.79588001734407,7.199523233511434,0.4036432161673646,-0.4716805886045138,-0.5887418704643416,False,False,False,over_predicted
C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CCC(=O)O)c4ccc(Cl)cc4,primary_remove_constant_only,20,6.10999838681536,6.513222218239455,-0.4032238314240945,6.10999838681536,6.10999838681536,6.513222218239455,0.4032238314240945,-0.4711905131253923,-0.5881618990732965,False,False,False,over_predicted
Cn1cccc1c2nc3ccccc3n2c4ccc(O)cc4,primary_remove_constant_only,20,5.53165266958784,5.934841091980308,-0.4031884223924686,5.53165266958784,5.53165266958784,5.934841091980308,0.4031884223924686,-0.47114913561126526,-0.5881129315663541,False,False,False,over_predicted
Oc1cccc(c1)N2C(=O)c3ccc(O)cc3C2=O,primary_remove_constant_only,20,5.53760200210104,5.939472364365661,-0.4018703622646207,5.53760200210104,5.53760200210104,5.939472364365661,0.4018703622646207,-0.46960890564574626,-0.5862901729226601,False,False,False,over_predicted
CCCCC12CCC(=O)C(=C1c3ccc(O)cc3C2)Br,primary_remove_constant_only,20,6.85078088734462,6.449670783082771,0.401110104261849,6.85078088734462,6.85078088734462,6.449670783082771,0.401110104261849,0.4687204999253589,0.5241596124512421,False,False,False,under_predicted
Oc1ccc(cc1)c2oc3c(cc(O)cc3n2)c4ccccc4,primary_remove_constant_only,20,5.88605664769316,6.286940026157341,-0.4008833784641803,5.88605664769316,5.88605664769316,6.286940026157341,0.4008833784641803,-0.4684555576361967,-0.5849252630711071,False,False,False,over_predicted
C[C@@H](N1C(=O)O[C@@](Cc2ccccc2)(C1=O)c3nc4cc(ccc4[nH]3)C(F)(F)F)c5ccc(F)cc5,primary_remove_constant_only,20,5.52287874528034,5.923523592629621,-0.4006448473492812,5.52287874528034,5.52287874528034,5.923523592629621,0.4006448473492812,-0.46817682014682566,-0.5845953959866804,False,False,False,over_predicted
Cc1cc(CC=C)c2c(c1)C(=O)Oc3c(C)c(O)ccc23,primary_remove_constant_only,20,5.0,5.400255245399765,-0.400255245399765,5.0,5.0,5.400255245399765,0.400255245399765,-0.4677215475954518,-0.5840566115214828,False,False,False,over_predicted
COc1ccc(cc1)C2=C(Oc3ccc(OCCN4CCCCC4)cc3)c5ccc(OC)cc5OC2=O,primary_remove_constant_only,20,5.02594909720712,5.426157345451248,-0.4002082482441276,5.02594909720712,5.02594909720712,5.426157345451248,0.4002082482441276,-0.4676666286840323,-0.5839916186809764,False,False,False,over_predicted
Oc1ccc(cc1)c2oc3cc(Cl)c(O)cc3n2,primary_remove_constant_only,20,6.33348201944512,5.933467289100082,0.4000147303450383,6.33348201944512,6.33348201944512,5.933467289100082,0.4000147303450383,0.4674404917569346,0.5226448088146253,False,False,False,under_predicted
CC(C)CCc1cc(NCC(C)C)nc(NCc2ccccc2)n1,primary_remove_constant_only,20,5.74472749489669,5.345696530193778,0.399030964702912,5.74472749489669,5.74472749489669,5.345696530193778,0.399030964702912,0.4662909043526596,0.5212843493866605,False,False,False,under_predicted
OC(=O)CCCOc1ccc(cc1)\C(=C\CCc2ccccc2)\c3ccc(O)cc3,primary_remove_constant_only,20,6.62893213772826,6.231026211596558,0.3979059261317017,6.62893213772826,6.62893213772826,6.231026211596558,0.3979059261317017,0.46497623130919835,0.5197285222003006,False,False,False,under_predicted
CC1=CC2=CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@]2(CC1)C=C,primary_remove_constant_only,20,5.84163750790475,5.444639813122613,0.3969976947821365,5.84163750790475,5.84163750790475,5.444639813122613,0.3969976947821365,0.463914910121592,0.5184725199072968,False,False,False,under_predicted
COc1ccc2[C@H](N(CC(C)C)[C@H](C)Cc2c1)c3ccc(\C=C\C(=O)O)cc3,primary_remove_constant_only,20,6.79588001734407,7.191862071309488,-0.3959820539654179,6.79588001734407,6.79588001734407,7.191862071309488,0.3959820539654179,-0.46272807472079097,-0.5781471719909561,False,False,False,over_predicted
CCC(CC)(c1ccc(O)c(C)c1)c2ccc(O)c(C)c2,primary_remove_constant_only,20,7.60205999132796,7.207221675387523,0.3948383159404365,7.60205999132796,7.60205999132796,7.207221675387523,0.3948383159404365,0.46139155027736045,0.5154862931293536,False,False,False,under_predicted
Cc1cc(O)cc2S[C@H]([C@H](Oc12)c3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5,primary_remove_constant_only,20,8.27572413039921,8.670546153172221,-0.3948220227730115,8.27572413039921,8.27572413039921,8.670546153172221,0.3948220227730115,-0.46137251076302344,-0.5765429531558367,False,False,False,over_predicted
CCCCN(C)C(=O)CCCCCCCCCCS[C@@H]1[C@H](O)c2cc(O)ccc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@H]13,primary_remove_constant_only,20,7.49485002168009,7.100999407267873,0.3938506144122176,7.49485002168009,7.49485002168009,7.100999407267873,0.3938506144122176,0.46023736356113254,0.5141203907248173,False,False,False,under_predicted
CCc1ccc(NC(=O)c2noc3CCCc23)cc1,primary_remove_constant_only,20,5.10023474509524,4.7070779778037295,0.3931567672915106,5.10023474509524,5.10023474509524,4.7070779778037295,0.3931567672915106,0.4594265628213007,0.5131608625440083,False,False,False,under_predicted
COc1cc(NC(=O)CSC2=Nc3ccccc3C(=O)N2C)ccc1NC(=O)c4occc4,primary_remove_constant_only,20,4.48756630245776,4.095486618731592,0.3920796837261679,4.48756630245776,4.48756630245776,4.095486618731592,0.3920796837261679,0.45816792799299616,0.5116713528188982,False,False,False,under_predicted
Cc1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(OCCN5CCCCC5)cc4,primary_remove_constant_only,20,7.55284196865778,7.160812517619277,0.3920294510385025,7.55284196865778,7.55284196865778,7.160812517619277,0.3920294510385025,0.45810922817410615,0.5116018855285193,False,False,False,under_predicted
CCN(CC)CCOc1ccc(Cn2c3ccc(O)cc3c4sc5cc(O)ccc5c24)cc1,primary_remove_constant_only,20,7.50584540598156,7.897753536735698,-0.3919081307541381,7.50584540598156,7.50584540598156,7.897753536735698,0.3919081307541381,-0.45796745836144337,-0.572513302495768,False,False,False,over_predicted
CC(C)CN1[C@H](C)Cc2c([nH]c3ccccc23)[C@H]1c4c(F)cc(\C=C\C(=O)O)cc4F,primary_remove_constant_only,20,9.3799681048737,8.98837436417331,0.3915937407003902,9.3799681048737,9.3799681048737,8.98837436417331,0.3915937407003902,0.45760007528732344,0.5109993373077202,False,False,False,under_predicted
CS(=O)(=O)c1ccc2nc(NC(=O)CCC(=O)c3cccs3)sc2c1,primary_remove_constant_only,20,5.14828496475211,4.756810110867026,0.3914748538850832,5.14828496475211,5.14828496475211,4.756810110867026,0.3914748538850832,0.4574611491248729,0.5108349275318353,False,False,False,under_predicted
CCCCCCCCCC(=O)Oc1ccc(cc1)\C(=C(\C)/c2ccccc2)\c3ccc(OCCN4CCCC4)cc3,primary_remove_constant_only,20,7.31515463835559,6.924128860842574,0.3910257775130166,7.31515463835559,7.31515463835559,6.924128860842574,0.3910257775130166,0.45693637724956176,0.5102138952878817,False,False,False,under_predicted
CN(C)CCOc1ccc(cc1)\C(=C(\CCCCO)/c2ccccc2)\c3ccc(O)cc3,primary_remove_constant_only,20,7.10237290870956,7.491991288604833,-0.389618379895273,7.10237290870956,7.10237290870956,7.491991288604833,0.389618379895273,-0.45529175122799465,-0.5693467829404598,False,False,False,over_predicted
CCc1cc2C(=O)N(CC=C)C(=Nc2s1)SCC(=O)NC(=O)NCc3occc3,primary_remove_constant_only,20,4.99616263968299,4.607077428535441,0.3890852111475489,4.99616263968299,4.99616263968299,4.607077428535441,0.3890852111475489,0.45466871251786867,0.5075302664900866,False,False,False,under_predicted
CC12CCC(=O)C=C1c3ccc(O)cc3C2,primary_remove_constant_only,20,5.37212230542003,5.760670808173479,-0.3885485027534487,5.37212230542003,5.37212230542003,5.760670808173479,0.3885485027534487,-0.45404153752495807,-0.5678672390511118,False,False,False,over_predicted
COc1ccc(cc1)c2c(C)c3cc(O)ccc3n2Cc4ccc(OCCN5CCCCC5)cc4,primary_remove_constant_only,20,6.52287874528034,6.910895298224635,-0.3880165529442951,6.52287874528034,6.52287874528034,6.910895298224635,0.3880165529442951,-0.4534199232154893,-0.5671316002952157,False,False,False,over_predicted
Nc1c(C#N)c(cc(c2ccccc2)c1C#N)c3occc3,primary_remove_constant_only,20,4.47559725641642,4.862512215281973,-0.3869149588655531,4.47559725641642,4.47559725641642,4.862512215281973,0.3869149588655531,-0.45213264642585826,-0.5656081947339324,False,False,False,over_predicted
CCn1nc(c2ccc(O)cc2O)c3ccc(O)cc13,primary_remove_constant_only,20,6.51570016065321,6.902512621948073,-0.3868124612948636,6.51570016065321,6.51570016065321,6.902512621948073,0.3868124612948636,-0.4520128720495355,-0.5654664498097179,False,False,False,over_predicted
COc1cc2NC(=S)N(CCCC(=O)N3CCN(CC3)c4cccc(Cl)c4)C(=O)c2cc1OC,primary_remove_constant_only,20,5.62708799702989,5.240421071485537,0.3866669255443531,5.62708799702989,5.62708799702989,5.240421071485537,0.3866669255443531,0.4518428050554322,0.5041859949405457,False,False,False,under_predicted
COc1cc(O)c2C(=O)N(C=Nc2c1)c3ccc(O)cc3,primary_remove_constant_only,20,4.58576223451328,4.199274288542267,0.3864879459710124,4.58576223451328,4.58576223451328,4.199274288542267,0.3864879459710124,0.45163365700804736,0.5039384822835289,False,False,False,under_predicted
CCCCN(c1ccccc1)S(=O)(=O)c2ccc(O)cc2,primary_remove_constant_only,20,6.49894073778225,6.112470098311126,0.3864706394711232,6.49894073778225,6.49894073778225,6.112470098311126,0.3864706394711232,0.4516134333557538,0.5039145489502928,False,False,False,under_predicted
COC(=O)c1cnn2c(cc(nc12)c3occc3)C(F)(F)F,primary_remove_constant_only,20,4.37256675104935,3.987088621535776,0.3854781295135736,4.37256675104935,4.37256675104935,3.987088621535776,0.3854781295135736,0.4504536277100205,0.5025419969203411,False,False,False,under_predicted
CN(C[C@@H]1C[C@@H]1c2ccccc2)c3nc(NCCc4ccc(O)cc4)nc(n3)N5CCNCC5,primary_remove_constant_only,20,6.24795155218056,6.633303939160438,-0.3853523869798776,6.24795155218056,6.24795155218056,6.633303939160438,0.3853523869798776,-0.45030669024165554,-0.5634472983143899,False,False,False,over_predicted
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CC6CCC6C5)cc4,primary_remove_constant_only,20,9.09691001300806,9.48177200625834,-0.3848619932502792,9.09691001300806,9.09691001300806,9.48177200625834,0.3848619932502792,-0.4497336366295541,-0.5627691278800121,False,False,False,over_predicted
CCc1c(O)ccc2c3ccc(O)c(C)c3OC(=O)c12,primary_remove_constant_only,20,6.31515463835559,5.930367052559034,0.3847875857965563,6.31515463835559,6.31515463835559,5.930367052559034,0.3847875857965563,0.44964668718964573,0.50158703704981,False,False,False,under_predicted
CC12CCC(=O)C(=C1c3ccc(O)cc3C2)Br,primary_remove_constant_only,20,6.05403929642243,6.437060734590914,-0.383021438168484,6.05403929642243,6.05403929642243,6.437060734590914,0.383021438168484,-0.44758284090311184,-0.5602238056950408,False,False,False,over_predicted
Cc1c(c2cccc(O)c2)n(Cc3ccc(OCCN4CCCCCC4)cc3)c5ccc(O)cc15,primary_remove_constant_only,20,8.04575749056067,7.664704377330112,0.3810531132305579,8.04575749056067,8.04575749056067,7.664704377330112,0.3810531132305579,0.4452827386640568,0.49642259727540744,False,False,False,under_predicted
C[C@]12CC[C@H]3[C@@H]([C@H](CCCCCCCCCCC(=O)NO)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,primary_remove_constant_only,20,6.29242982390206,6.672843062443731,-0.3804132385416716,6.29242982390206,6.29242982390206,6.672843062443731,0.3804132385416716,-0.4445350078517994,-0.5566169001269206,False,False,False,over_predicted
Oc1ccc(cc1F)c2ccc3c(Br)c(O)cc(C#N)c3c2,primary_remove_constant_only,20,6.93554201077308,6.555963039698627,0.3795789710744532,6.93554201077308,6.93554201077308,6.555963039698627,0.3795789710744532,0.4435601177651343,0.49438399122071935,False,False,False,under_predicted
C[C@@H](COc1ccc(cc1)C2Oc3ccc(O)cc3C(=C2c4cccc(F)c4)C)N5CC[C@@H](C)C5,primary_remove_constant_only,20,9.30102999566398,9.68054250895027,-0.37951251328629,9.30102999566398,9.30102999566398,9.68054250895027,0.37951251328629,-0.443482457972073,-0.5553712780872637,False,False,False,over_predicted
CC(C)CNc1cc(\C=C\c2ccccc2)nc(NCC(C)C)n1,primary_remove_constant_only,20,5.16115090926274,4.781819884511624,0.3793310247511163,5.16115090926274,5.16115090926274,4.781819884511624,0.3793310247511163,0.44327037805677416,0.4940411037495898,False,False,False,under_predicted
CC1Oc2cc(O)ccc2N=C1c3ccc(O)cc3,primary_remove_constant_only,20,5.76955107862173,5.390984095039675,0.3785669835820551,5.76955107862173,5.76955107862173,5.390984095039675,0.3785669835820551,0.4423775514864115,0.492984503511391,False,False,False,under_predicted
Oc1ccc(cc1)c2oc3c(C=C)cc(O)cc3n2,primary_remove_constant_only,20,6.34969247686806,5.97132281282537,0.3783696640426894,6.34969247686806,6.34969247686806,5.97132281282537,0.3783696640426894,0.44214697212140963,0.4927116283303962,False,False,False,under_predicted
Oc1cc(F)c(c(F)c1)c2ccc3c(Cl)c(O)ccc3c2,primary_remove_constant_only,20,7.45593195564972,7.83408597016616,-0.3781540145164399,7.45593195564972,7.45593195564972,7.83408597016616,0.3781540145164399,-0.4418949730999979,-0.5534925964377131,False,False,False,over_predicted
Cc1cc(ccc1O)N2C=Nc3cc(O)cc(O)c3C2=O,primary_remove_constant_only,20,4.46059767530769,4.83807826124752,-0.3774805859398302,4.46059767530769,4.46059767530769,4.83807826124752,0.3774805859398302,-0.441108032617226,-0.5525613052674613,False,False,False,over_predicted
CCOC(=O)C1CCCN(C1)C(=O)c2cc3ncc(Br)cn3n2,primary_remove_constant_only,20,4.68442783539546,4.309241621883753,0.3751862135117072,4.68442783539546,4.68442783539546,4.309241621883753,0.3751862135117072,0.4384269249111416,0.4883092024853821,False,False,False,under_predicted
Oc1cc(C#N)c2cc(ccc2c1)c3ccc(O)c(F)c3,primary_remove_constant_only,20,7.01772876696043,6.642919438608312,0.3748093283521179,7.01772876696043,7.01772876696043,6.642919438608312,0.3748093283521179,0.4379865126688665,0.4877880041972258,False,False,False,under_predicted
CCc1c(c2ccc(O)cc2)n(Cc3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc15,primary_remove_constant_only,20,6.82390874094432,7.198546271763076,-0.3746375308187559,6.82390874094432,6.82390874094432,7.198546271763076,0.3746375308187559,-0.43778575725316443,-0.5486296156677628,False,False,False,over_predicted
Oc1ccc(cc1)[C@H]2N(CCc3cc(O)ccc23)C(=O)C(F)(F)F,primary_remove_constant_only,20,7.27083521030723,6.896634410710247,0.3742007995969834,7.27083521030723,7.27083521030723,6.896634410710247,0.3742007995969834,0.4372754114044132,0.4869464636446192,False,False,False,under_predicted
Cc1cc(O)c(C)c2OC(=O)c3cc(O)ccc3c12,primary_remove_constant_only,20,6.31158017799729,5.938540017187268,0.3730401608100218,6.31158017799729,6.31158017799729,5.938540017187268,0.3730401608100218,0.4359191374370482,0.4853414045608617,False,False,False,under_predicted
Oc1ccc(cc1)C2=C(c3ccccc3)c4ccc(O)cc4C2=O,primary_remove_constant_only,20,8.04575749056067,7.673517150997773,0.3722403395628966,8.04575749056067,8.04575749056067,7.673517150997773,0.3722403395628966,0.43498449976320214,0.4842353236918592,False,False,False,under_predicted
CCc1ccc2nc(O)c(cc2c1)C3C(=C(N)Oc4c3ccc5cccnc45)C#N,primary_remove_constant_only,20,4.94843114051437,5.320528822793237,-0.3720976822788664,4.94843114051437,4.94843114051437,5.320528822793237,0.3720976822788664,-0.4348177964246969,-0.5451172335070823,False,False,False,over_predicted
Oc1ccc(cc1)c2c(Cl)c3cc(O)ccc3n2Cc4ccc(OCCN5CCCCC5)cc4,primary_remove_constant_only,20,7.61978875828839,7.247710650870821,0.3720781074175692,7.61978875828839,7.61978875828839,7.247710650870821,0.3720781074175692,0.434794922060088,0.48401097122194314,False,False,False,under_predicted
COc1c(Br)c(O)c(Br)c2nc(oc12)c3ccc(O)c(F)c3,primary_remove_constant_only,20,6.25258819211358,5.881681179515681,0.3709070125978995,6.25258819211358,6.25258819211358,5.881681179515681,0.3709070125978995,0.43342642961000194,0.48239145238510245,False,False,False,under_predicted
Cc1cc(O)cc2O[C@@H]([C@@H](Sc12)c3ccc(O)cc3)c4ccc(OCCN5CCCCC5)cc4,primary_remove_constant_only,20,8.69897000433602,8.328071763470916,0.3708982408651042,8.69897000433602,8.69897000433602,8.328071763470916,0.3708982408651042,0.4334161793297489,0.48237932186735527,False,False,False,under_predicted
Oc1ccc2cc(ccc2c1)c3ccccc3,primary_remove_constant_only,20,5.87127771566157,6.240570113520683,-0.3692923978591125,5.87127771566157,5.87127771566157,6.240570113520683,0.3692923978591125,-0.43153965832324065,-0.5412377773911647,False,False,False,over_predicted
CCCCC12CCC(=O)C(=C1c3ccc4[nH]ncc4c3C2)Br,primary_remove_constant_only,20,5.85078088734462,6.21955167205966,-0.3687707847150392,5.85078088734462,5.85078088734462,6.21955167205966,0.3687707847150392,-0.43093012300847316,-0.5405164333136555,False,False,False,over_predicted
Oc1ccc(\C=C\C(=O)OCCc2ccccc2)cc1O,primary_remove_constant_only,20,5.10171372141088,5.470382157459014,-0.368668436048134,5.10171372141088,5.10171372141088,5.470382157459014,0.368668436048134,-0.43081052263488795,-0.5403748943099861,False,False,False,over_predicted
Cc1c(c2ccc(cc2)C(F)(F)F)n(Cc3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc15,primary_remove_constant_only,20,6.76955107862173,7.137884463765968,-0.3683333851442372,6.76955107862173,6.76955107862173,7.137884463765968,0.3683333851442372,-0.43041899615498547,-0.5399115490359335,False,False,False,over_predicted
CCCCC12CCC(=O)C(=C1c3ccc4[nH]ncc4c3C2)C5CC5,primary_remove_constant_only,20,6.37468754903833,6.00664850865502,0.3680390403833105,6.37468754903833,6.37468754903833,6.00664850865502,0.3680390403833105,0.4300750371720876,0.4784253046854888,False,False,False,under_predicted
OCCNC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4)cc1,primary_remove_constant_only,20,7.25963731050576,6.89164678938527,0.3679905211204906,7.25963731050576,7.25963731050576,6.89164678938527,0.3679905211204906,0.4300183395898444,0.4783582069076089,False,False,False,under_predicted
