descriptor,descriptor_category,descriptor_category_source,is_constant,is_near_constant,dominant_value_ratio,descriptor_numeric_type,is_integer_like,is_binary_like,is_low_cardinality,is_continuous_like,candidate_super_block
minssNH,Atom type electrotopological state,Summary.Descriptor type,False,False,0.8302938196555217,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
minaaNH,Atom type electrotopological state,Summary.Descriptor type,False,False,0.9275582573454914,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
mintN,Atom type electrotopological state,Summary.Descriptor type,False,True,0.9599797365754813,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
minsssNHp,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
mindsN,Atom type electrotopological state,Summary.Descriptor type,False,False,0.9371833839918946,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
minaaN,Atom type electrotopological state,Summary.Descriptor type,False,False,0.7583586626139818,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
minsssN,Atom type electrotopological state,Summary.Descriptor type,False,False,0.5536980749746707,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
minddsN,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
minaasN,Atom type electrotopological state,Summary.Descriptor type,False,False,0.903242147922999,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
minssssNp,Atom type electrotopological state,Summary.Descriptor type,False,True,0.9994934143870314,continuous_float_like,False,False,True,True,block_X_local_electronic_atom_environment
minsOH,Atom type electrotopological state,Summary.Descriptor type,False,False,0.21580547112462006,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
mindO,Atom type electrotopological state,Summary.Descriptor type,False,False,0.46808510638297873,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
minssO,Atom type electrotopological state,Summary.Descriptor type,False,False,0.47315096251266464,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
minaaO,Atom type electrotopological state,Summary.Descriptor type,False,False,0.8556231003039514,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
minaOm,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
minsOm,Atom type electrotopological state,Summary.Descriptor type,False,True,0.9908814589665653,continuous_float_like,False,False,True,True,block_X_local_electronic_atom_environment
minsF,Atom type electrotopological state,Summary.Descriptor type,False,False,0.8348530901722391,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
minsSiH3,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
minssSiH2,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
minsssSiH,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
minssssSi,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
minsPH2,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
minssPH,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
minsssP,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
mindsssP,Atom type electrotopological state,Summary.Descriptor type,False,True,0.9989868287740629,continuous_float_like,False,False,True,True,block_X_local_electronic_atom_environment
minddsP,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
minsssssP,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
minsSH,Atom type electrotopological state,Summary.Descriptor type,False,True,0.9994934143870314,continuous_float_like,False,False,True,True,block_X_local_electronic_atom_environment
mindS,Atom type electrotopological state,Summary.Descriptor type,False,True,0.9832826747720365,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
minssS,Atom type electrotopological state,Summary.Descriptor type,False,False,0.8880445795339412,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
minaaS,Atom type electrotopological state,Summary.Descriptor type,False,False,0.9052684903748733,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
mindssS,Atom type electrotopological state,Summary.Descriptor type,False,True,0.9994934143870314,continuous_float_like,False,False,True,True,block_X_local_electronic_atom_environment
minddssS,Atom type electrotopological state,Summary.Descriptor type,False,False,0.9376899696048632,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
minssssssS,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
minSm,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
minsCl,Atom type electrotopological state,Summary.Descriptor type,False,False,0.9123606889564336,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
minsGeH3,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
minssGeH2,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
minsssGeH,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
minssssGe,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
minsAsH2,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
minssAsH,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
minsssAs,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
mindsssAs,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
minddsAs,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
minsssssAs,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
minsSeH,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
mindSe,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
minssSe,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
minaaSe,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
mindssSe,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
minssssssSe,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
minddssSe,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
minsBr,Atom type electrotopological state,Summary.Descriptor type,False,False,0.9417426545086119,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
minsSnH3,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
minssSnH2,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
minsssSnH,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
minssssSn,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
minsI,Atom type electrotopological state,Summary.Descriptor type,False,True,0.9979736575481256,continuous_float_like,False,False,True,True,block_X_local_electronic_atom_environment
minsPbH3,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
minssPbH2,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
minsssPbH,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
minssssPb,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxHBd,Atom type electrotopological state,Summary.Descriptor type,False,False,0.06332320162107397,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxwHBd,Atom type electrotopological state,Summary.Descriptor type,False,True,0.9822695035460993,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxHBa,Atom type electrotopological state,Summary.Descriptor type,False,False,0.00303951367781155,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxwHBa,Atom type electrotopological state,Summary.Descriptor type,False,False,0.0035460992907801418,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxHBint2,Atom type electrotopological state,Summary.Descriptor type,False,False,0.7847011144883486,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxHBint3,Atom type electrotopological state,Summary.Descriptor type,False,False,0.8095238095238095,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxHBint4,Atom type electrotopological state,Summary.Descriptor type,False,False,0.6940222897669707,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxHBint5,Atom type electrotopological state,Summary.Descriptor type,False,False,0.6524822695035462,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxHBint6,Atom type electrotopological state,Summary.Descriptor type,False,False,0.6099290780141844,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxHBint7,Atom type electrotopological state,Summary.Descriptor type,False,False,0.6636271529888551,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxHBint8,Atom type electrotopological state,Summary.Descriptor type,False,False,0.7406281661600811,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxHBint9,Atom type electrotopological state,Summary.Descriptor type,False,False,0.7563323201621074,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxHBint10,Atom type electrotopological state,Summary.Descriptor type,False,False,0.502532928064843,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxHsOH,Atom type electrotopological state,Summary.Descriptor type,False,False,0.21580547112462006,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxHdNH,Atom type electrotopological state,Summary.Descriptor type,False,True,0.9924012158054711,continuous_float_like,False,False,True,True,block_X_local_electronic_atom_environment
maxHsSH,Atom type electrotopological state,Summary.Descriptor type,False,True,0.9994934143870314,continuous_float_like,False,False,True,True,block_X_local_electronic_atom_environment
maxHsNH2,Atom type electrotopological state,Summary.Descriptor type,False,True,0.9746707193515705,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxHssNH,Atom type electrotopological state,Summary.Descriptor type,False,False,0.8302938196555217,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxHaaNH,Atom type electrotopological state,Summary.Descriptor type,False,False,0.9275582573454914,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxHsNH3p,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxHssNH2p,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxHsssNHp,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxHtCH,Atom type electrotopological state,Summary.Descriptor type,False,True,0.9913880445795339,continuous_float_like,False,False,True,True,block_X_local_electronic_atom_environment
maxHdCH2,Atom type electrotopological state,Summary.Descriptor type,False,True,0.9766970618034447,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxHdsCH,Atom type electrotopological state,Summary.Descriptor type,False,False,0.7781155015197568,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxHaaCH,Atom type electrotopological state,Summary.Descriptor type,False,False,0.028875379939209727,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxHCHnX,Atom type electrotopological state,Summary.Descriptor type,False,True,0.9802431610942249,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxHCsats,Atom type electrotopological state,Summary.Descriptor type,False,False,0.30749746707193515,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxHCsatu,Atom type electrotopological state,Summary.Descriptor type,False,False,0.6170212765957447,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxHAvin,Atom type electrotopological state,Summary.Descriptor type,False,False,0.8449848024316109,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxHother,Atom type electrotopological state,Summary.Descriptor type,False,False,0.0060790273556231,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxHmisc,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxsLi,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxssBe,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxssssBem,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxsBH2,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxssBH,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxsssB,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxssssBm,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxsCH3,Atom type electrotopological state,Summary.Descriptor type,False,False,0.36423505572441744,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxdCH2,Atom type electrotopological state,Summary.Descriptor type,False,True,0.9766970618034447,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxssCH2,Atom type electrotopological state,Summary.Descriptor type,False,False,0.26494427558257344,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxtCH,Atom type electrotopological state,Summary.Descriptor type,False,True,0.9913880445795339,continuous_float_like,False,False,True,True,block_X_local_electronic_atom_environment
maxdsCH,Atom type electrotopological state,Summary.Descriptor type,False,False,0.7781155015197568,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxaaCH,Atom type electrotopological state,Summary.Descriptor type,False,False,0.028875379939209727,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxsssCH,Atom type electrotopological state,Summary.Descriptor type,False,False,0.7416413373860182,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxddC,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxtsC,Atom type electrotopological state,Summary.Descriptor type,False,False,0.9483282674772037,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxdssC,Atom type electrotopological state,Summary.Descriptor type,False,False,0.6266464032421479,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxaasC,Atom type electrotopological state,Summary.Descriptor type,False,False,0.028875379939209727,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxaaaC,Atom type electrotopological state,Summary.Descriptor type,False,False,0.6474164133738601,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxssssC,Atom type electrotopological state,Summary.Descriptor type,False,False,0.9199594731509625,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxsNH3p,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxsNH2,Atom type electrotopological state,Summary.Descriptor type,False,True,0.9746707193515705,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxssNH2p,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxdNH,Atom type electrotopological state,Summary.Descriptor type,False,True,0.9924012158054711,continuous_float_like,False,False,True,True,block_X_local_electronic_atom_environment
maxssNH,Atom type electrotopological state,Summary.Descriptor type,False,False,0.8302938196555217,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxaaNH,Atom type electrotopological state,Summary.Descriptor type,False,False,0.9275582573454914,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxtN,Atom type electrotopological state,Summary.Descriptor type,False,True,0.9599797365754813,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxsssNHp,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxdsN,Atom type electrotopological state,Summary.Descriptor type,False,False,0.9371833839918946,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxaaN,Atom type electrotopological state,Summary.Descriptor type,False,False,0.7583586626139818,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxsssN,Atom type electrotopological state,Summary.Descriptor type,False,False,0.5536980749746707,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxddsN,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxaasN,Atom type electrotopological state,Summary.Descriptor type,False,False,0.903242147922999,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxssssNp,Atom type electrotopological state,Summary.Descriptor type,False,True,0.9994934143870314,continuous_float_like,False,False,True,True,block_X_local_electronic_atom_environment
maxsOH,Atom type electrotopological state,Summary.Descriptor type,False,False,0.21580547112462006,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxdO,Atom type electrotopological state,Summary.Descriptor type,False,False,0.46808510638297873,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxssO,Atom type electrotopological state,Summary.Descriptor type,False,False,0.47315096251266464,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxaaO,Atom type electrotopological state,Summary.Descriptor type,False,False,0.8556231003039514,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxaOm,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxsOm,Atom type electrotopological state,Summary.Descriptor type,False,True,0.9908814589665653,continuous_float_like,False,False,True,True,block_X_local_electronic_atom_environment
maxsF,Atom type electrotopological state,Summary.Descriptor type,False,False,0.8348530901722391,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxsSiH3,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxssSiH2,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxsssSiH,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxssssSi,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxsPH2,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxssPH,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxsssP,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxdsssP,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxddsP,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxsssssP,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxsSH,Atom type electrotopological state,Summary.Descriptor type,False,True,0.9994934143870314,continuous_float_like,False,False,True,True,block_X_local_electronic_atom_environment
maxdS,Atom type electrotopological state,Summary.Descriptor type,False,True,0.9832826747720365,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxssS,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxaaS,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxdssS,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxddssS,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxssssssS,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxSm,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxsCl,Atom type electrotopological state,Summary.Descriptor type,False,False,0.9123606889564336,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxsGeH3,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxssGeH2,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxsssGeH,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxssssGe,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxsAsH2,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxssAsH,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxsssAs,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxdsssAs,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxddsAs,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxsssssAs,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxsSeH,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxdSe,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxssSe,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxaaSe,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxdssSe,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxssssssSe,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxddssSe,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxsBr,Atom type electrotopological state,Summary.Descriptor type,False,True,0.9594731509625126,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
maxsSnH3,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxssSnH2,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxsssSnH,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxssssSn,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxsI,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxsPbH3,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxssPbH2,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxsssPbH,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
maxssssPb,Atom type electrotopological state,Summary.Descriptor type,True,False,1.0,binary_like,True,True,True,False,block_X_local_electronic_atom_environment
sumI,Atom type electrotopological state,Summary.Descriptor type,False,False,0.0070921985815602835,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
hmax,Atom type electrotopological state,Summary.Descriptor type,False,False,0.022289766970618033,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
gmax,Atom type electrotopological state,Summary.Descriptor type,False,False,0.00303951367781155,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
hmin,Atom type electrotopological state,Summary.Descriptor type,False,False,0.007598784194528876,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
gmin,Atom type electrotopological state,Summary.Descriptor type,False,False,0.0035460992907801418,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
LipoaffinityIndex,Atom type electrotopological state,Summary.Descriptor type,False,False,0.00303951367781155,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
MAXDN,Atom type electrotopological state,Summary.Descriptor type,False,False,0.0035460992907801418,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
MAXDP,Atom type electrotopological state,Summary.Descriptor type,False,False,0.00303951367781155,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
DELS,Atom type electrotopological state,Summary.Descriptor type,False,False,0.00303951367781155,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
MAXDN2,Atom type electrotopological state,Summary.Descriptor type,False,False,0.0035460992907801418,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
MAXDP2,Atom type electrotopological state,Summary.Descriptor type,False,False,0.00303951367781155,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
DELS2,Atom type electrotopological state,Summary.Descriptor type,False,False,0.00303951367781155,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
ETA_Alpha,Extended topochemical atom,Summary.Descriptor type,False,False,0.018743667679837893,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
ETA_AlphaP,Extended topochemical atom,Summary.Descriptor type,False,False,0.023809523809523808,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
ETA_dAlpha_A,Extended topochemical atom,Summary.Descriptor type,False,False,0.9275582573454914,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
ETA_dAlpha_B,Extended topochemical atom,Summary.Descriptor type,False,False,0.07598784194528875,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
ETA_Epsilon_1,Extended topochemical atom,Summary.Descriptor type,False,False,0.013677811550151976,continuous_float_like,False,False,False,True,block_X_local_electronic_atom_environment
